type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalPowerCCS{Coal},4.0220615440980415e9,1.1585209039322758e9,2.237349647017665e9,1.0871910949619143e9,1.1160766593608706e9,0.0,0.0,9.621199849370768e9
ThermalPowerCCS{NaturalGas},7.415459233864612e9,3.0097945022034836e9,2.172376984519344e9,9.135875084977268e8,1.0010729812685113e9,0.0,0.0,1.4512291210353678e10
ThermalPower{Uranium},7.567283656667924e9,0.0,4.417328610044926e9,1.8932253740934942e9,0.0,0.0,0.0,1.3877837640806343e10
BECCSElectricity,2.1535952538381757e11,1.7854732876209427e10,1.566400414201307e10,0.0,0.0,0.0,0.0,2.4887826240204004e11
HydroRes,0.0,0.0,3.449367273547702e10,0.0,0.0,0.0,0.0,3.449367273547702e10
VRE{Generic},0.0,3.9522120391833594e11,1.6981081539092484e11,0.0,0.0,0.0,0.0,5.650320193092607e11
Electrolyzer,0.0,3.1005865570681614e10,8.321324260786153e9,0.0,0.0,0.0,0.0,3.9327189831467766e10
ThermalHydrogen{NaturalGas},3.9056916221781507e9,2.337158633162338e8,2.0635430633095407e9,2.3781777268233287e8,2.018303901489468e7,0.0,0.0,6.460951360501152e9
ThermalHydrogenCCS{NaturalGas},3.8468258132676897e9,2.353253995096531e9,1.482076418000366e9,6.286739919808114e8,1.4544855895006161e7,0.0,0.0,8.325375074240404e9
ThermalHydrogen{Coal},1.5089598854180655e9,1.5000288793805608e8,3.408941905941193e9,2.925562804569373e8,1.0406500564569058e7,0.0,0.0,5.370867460318821e9
ThermalHydrogenCCS{Coal},1.5946994892452602e9,2.2578328565672927e9,1.8257240162222476e9,4.1708510887924063e8,9.781270488342363e6,0.0,0.0,6.105122741402384e9
OneWayTransmissionLink{Electricity},0.0,1.365585895043723e9,4.735428928547346e9,0.0,0.0,0.0,0.0,6.101014823591069e9
Battery,0.0,6.3243295772437904e10,2.9711934256882812e10,2.1090966801682574e8,0.0,0.0,0.0,9.316613969733754e10
GasStorage{Hydrogen},0.0,3.147174680986197e9,1.49258176224378e9,0.0,0.0,0.0,0.0,4.639756443229977e9
TransmissionLink{Electricity},0.0,1.4131015879437904e9,3.885343942032e9,0.0,0.0,0.0,0.0,5.29844552997579e9
CO2Injection,0.0,2.065069207297589e10,8.589533173990808e9,0.0,0.0,0.0,0.0,2.9240225246966698e10
OneWayTransmissionLink{CO2Captured},0.0,547366.4911359844,798950.6740186156,0.0,0.0,0.0,0.0,1.3463171651546e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,6.239683911875536e9,0.0,6.239683911875536e9
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,1.2716954003556705e9,0.0,1.2716954003556705e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,1.914768027600001e6,1.914768027600001e6
Total,2.707265721429725e12,6.417046804515297e11,4.750675166142971e11,1.9094165437666376e11,6.457862744922102e9,7.511379312231207e9,1.914768027600001e6,4.0289507296973965e12
