type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalHydrogen{NaturalGas},3.033427673161897e9,1.7318978583717608e9,1.4179046912223005e9,1.7795290502386332e8,793036.3526106761,0.0,0.0,6.361976164132432e9
ThermalHydrogenCCS{NaturalGas},9.968030429430532e7,6.235450877489317e7,2.420852660353575e7,1.468470181974821e7,42686.78088143512,0.0,0.0,2.009707282733639e8
ThermalHydrogen{Coal},3.8186757527353587e6,30623.29256162693,6.965264398367504e6,741008.1221606897,21084.12699407461,0.0,0.0,1.1576655692819254e7
ThermalHydrogenCCS{Coal},5.40316780657855e6,8.328509203841208e6,4.566925235232916e6,1.4291279243434663e6,17644.134015789852,0.0,0.0,1.974537430401193e7
OneWayTransmissionLink{Electricity},0.0,2.2916165388974e9,4.880137196644728e9,0.0,0.0,0.0,0.0,7.171753735542128e9
Battery,0.0,6.465610915022066e10,3.0005008474136593e10,9.590052239062732e7,0.0,0.0,0.0,9.475701814674788e10
GasStorage{Hydrogen},0.0,1.0664296598915445e10,1.9404387057545547e9,0.0,0.0,0.0,0.0,1.260473530467e10
TransmissionLink{Electricity},0.0,7.352797681574107e8,3.523370176689313e9,0.0,0.0,0.0,0.0,4.2586499448467236e9
CO2Injection,0.0,1.778451954876358e10,6.405594855805102e9,0.0,0.0,0.0,0.0,2.4190114404568684e10
OneWayTransmissionLink{CO2Captured},0.0,234030.30337078674,-4.808729234775001e6,0.0,0.0,0.0,0.0,-4.574698931404214e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,1.04476198188097e7,0.0,1.04476198188097e7
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,2.8937154600025453e6,0.0,2.8937154600025453e6
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,4704.929283431722,4704.929283431722
Total,6.074445908610127e11,1.4868019028488455e12,9.257012756175773e11,7.079641590418907e10,8.179856780926355e8,1.3341335278812245e7,4704.929283431722,3.0915755169499253e12
