type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalPowerCCS{NaturalGas},1.0012459851550781e10,5.206389474270933e9,2.6879388900210695e9,1.2036290203899276e9,1.0720941607629946e9,0.0,0.0,2.0182511396995705e10
ThermalPower{Uranium},7.5427334064743595e9,0.0,4.402997639053999e9,1.8870832551092427e9,0.0,0.0,0.0,1.3832814300637602e10
BECCSElectricity,2.2266577623519672e11,1.9842837710764576e10,1.4461447230685478e10,0.0,0.0,0.0,0.0,2.569700611766468e11
HydroRes,0.0,0.0,3.445561627500259e10,0.0,0.0,0.0,0.0,3.445561627500259e10
VRE{Generic},0.0,4.914393293039005e11,1.839337365073989e11,0.0,0.0,0.0,0.0,6.753730658112994e11
Electrolyzer,0.0,5.8668508838593864e10,1.4758038226054226e10,0.0,0.0,0.0,0.0,7.342654706464809e10
ThermalHydrogen{NaturalGas},3.8573217437992344e9,4.787691864209928e8,1.6673901619276066e9,2.364421364728747e8,1.9104131285705034e7,0.0,0.0,6.259027359906413e9
ThermalHydrogenCCS{NaturalGas},4.323449979962156e9,3.132862832342254e9,1.4288043060617495e9,7.087583187212847e8,1.3442160875404963e7,0.0,0.0,9.60731759796285e9
ThermalHydrogen{Coal},1.4303775023640325e9,1.1773557769052956e8,2.9073285869753976e9,2.7679902467894506e8,9.417447138904067e6,0.0,0.0,4.741658138847808e9
ThermalHydrogenCCS{Coal},1.8034908644642677e9,3.4889937793437343e9,1.805208383835907e9,4.782635000278309e8,8.750936456482401e6,0.0,0.0,7.584707464128222e9
OneWayTransmissionLink{Electricity},0.0,1.7810232671557474e9,4.873035607094874e9,0.0,0.0,0.0,0.0,6.654058874250622e9
Battery,0.0,7.139022201601292e10,3.3416877719581505e10,2.1080057165156928e8,0.0,0.0,0.0,1.0501790030724599e11
GasStorage{Hydrogen},0.0,4.495596200810665e9,1.5667984201021612e9,0.0,0.0,0.0,0.0,6.062394620912827e9
TransmissionLink{Electricity},0.0,9.834759922100174e8,3.8252694480911303e9,0.0,0.0,0.0,0.0,4.808745440301147e9
CO2Injection,0.0,3.1543311608174377e10,1.2938377316896538e10,0.0,0.0,0.0,0.0,4.4481688925070915e10
OneWayTransmissionLink{CO2Captured},0.0,325651.3072418656,-6.06118032254497e7,0.0,0.0,0.0,0.0,-6.028615191820784e7
Node{Electricity},0.0,0.0,0.0,0.0,0.0,7.102877664484073e9,0.0,7.102877664484073e9
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,1.4836534509324005e9,0.0,1.4836534509324005e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,2.208266883356261e6,2.208266883356261e6
Total,2.675921206628343e12,7.747644916757513e11,3.9702665417715314e11,1.4288929389538068e11,5.159215972653987e9,8.586531115416473e9,2.208266883356261e6,4.004349601731582e12
