type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
Electrolyzer,0.0,7.537079610918609e6,9.151034056248605e7,0.0,0.0,0.0,0.0,9.904742017340466e7
ThermalHydrogen{NaturalGas},2.4032540989122616e10,1.4888467737362118e9,1.7415088791664433e9,1.4499245164023166e9,1.0201961843808786e6,0.0,0.0,2.8713841354611965e10
ThermalHydrogenCCS{NaturalGas},1.6250762047876475e7,3.094310696478978e7,3.3817788281592373e6,2.640801331474509e6,25744.475994509357,0.0,0.0,5.324219364829451e7
ThermalHydrogen{Coal},1.0104826219729342e10,409074.6905386884,4.447776534256187e9,2.0171419277838778e9,113568.35312115651,0.0,0.0,1.6570267324813066e10
ThermalHydrogenCCS{Coal},7.81111217063147e6,3.894727370369863e7,4.963230563659392e6,2.0098372694060353e6,15988.922990508556,0.0,0.0,5.374744263038603e7
OneWayTransmissionLink{Electricity},0.0,1.029603119588197e11,5.734067852726768e9,0.0,0.0,0.0,0.0,1.0869437981154646e11
Battery,0.0,1.1327365133923476e9,9.233105636023521e9,5.111960621666397e7,0.0,0.0,0.0,1.0416961755632532e10
GasStorage{Hydrogen},0.0,2.4177442982539564e7,1.7283418823176187e6,0.0,0.0,0.0,0.0,2.5905784864857182e7
TransmissionLink{Electricity},0.0,5.767918532987242e10,4.025721275541005e9,0.0,0.0,0.0,0.0,6.170490660541343e10
CO2Injection,0.0,2.171330005416842e7,2.158392632182771e6,0.0,0.0,0.0,0.0,2.387169268635119e7
OneWayTransmissionLink{CO2Captured},0.0,-1.5452017234074408e8,-8.227129237994528e6,0.0,0.0,0.0,0.0,-1.627473015787386e8
Node{Electricity},0.0,0.0,0.0,0.0,0.0,1.0407576519156627e7,0.0,1.0407576519156627e7
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,2.833032329753384e6,0.0,2.833032329753384e6
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,4725.653250969204,4725.653250969204
Total,1.6525680431428525e12,1.9711035212772231e12,4.95043310307839e11,2.8896543790940436e11,3.717972772883687e7,1.3240608848910011e7,4725.653250969204,4.40773073769955e12
