type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalHydrogenCCS{Coal},5.343967687746145e9,6.612839083726269e8,3.495335919252158e9,1.3756028574501991e9,1.0482174063230958e7,0.0,0.0,1.088667254688436e10
OneWayTransmissionLink{Electricity},0.0,3.828354576718543e9,7.070817759086975e9,0.0,0.0,0.0,0.0,1.089917233580552e10
Battery,0.0,2.6166952382695774e10,1.5598840136789728e10,2.3930868197284415e8,0.0,0.0,0.0,4.200510120145835e10
GasStorage{Hydrogen},0.0,1.5289851607730615e9,1.0597580444318116e9,0.0,0.0,0.0,0.0,2.588743205204873e9
TransmissionLink{Electricity},0.0,3.8163417553397036e9,5.717133543917058e9,0.0,0.0,0.0,0.0,9.533475299256762e9
CO2Injection,0.0,1.436541691359537e10,3.8711712204085784e9,0.0,0.0,0.0,0.0,1.823658813400395e10
OneWayTransmissionLink{CO2Captured},0.0,558809.2001429322,1.4686918583795386e6,0.0,0.0,0.0,0.0,2.0275010585224708e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,6.954337503335374e9,0.0,6.954337503335374e9
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,1.4755281553971548e9,0.0,1.4755281553971548e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,1.927207228504393e6,1.927207228504393e6
Total,3.6909915781358345e12,7.500132910424806e11,6.908838373194087e11,3.2438555496421405e11,9.916225426777021e9,8.429865658732529e9,1.927207228504393e6,5.474622279754677e12
