type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
BECCSElectricity,6.543405649257286e11,2.9451797709436115e11,4.495994104683325e10,0.0,0.0,0.0,0.0,9.938184830669231e11
HydroRes,0.0,0.0,1.3098908521597243e11,0.0,0.0,0.0,0.0,1.3098908521597243e11
VRE{Generic},0.0,1.4663213270036e12,5.853384788115054e11,0.0,0.0,0.0,0.0,2.0516598058151055e12
Electrolyzer,0.0,2.1339245023991295e10,5.328075537598855e9,0.0,0.0,0.0,0.0,2.666732056159015e10
ThermalHydrogen{NaturalGas},6.968006477029813e10,3.494200263197866e8,8.84639599895412e9,4.234195390672333e9,1.2871055133500513e8,0.0,0.0,8.323878673757938e10
ThermalHydrogenCCS{NaturalGas},2.6240010348611427e10,4.006337629839884e9,5.854791234290751e9,4.2804598316105e9,4.340259149196598e7,0.0,0.0,4.042500163584452e10
ThermalHydrogen{Coal},2.5432353378071224e10,6.744348801686163e7,1.768366553197205e10,5.085925243941814e9,6.074767610371329e7,0.0,0.0,4.833013531810567e10
ThermalHydrogenCCS{Coal},1.307020749514249e10,1.9676774137826061e9,8.5488476726022625e9,3.3644317908231907e9,2.5637166617003243e7,0.0,0.0,2.6976801538967552e10
OneWayTransmissionLink{Electricity},0.0,1.139142618954458e10,1.7293715207807087e10,0.0,0.0,0.0,0.0,2.868514139735167e10
Battery,0.0,7.09140545433701e10,3.815144274522858e10,5.852980990035355e8,0.0,0.0,0.0,1.0965079538760222e11
GasStorage{Hydrogen},0.0,4.549558107750945e9,2.5919426060774093e9,0.0,0.0,0.0,0.0,7.141500713828354e9
TransmissionLink{Electricity},0.0,1.1355681546428875e10,1.3982891750595648e10,0.0,0.0,0.0,0.0,2.533857329702452e10
CO2Injection,0.0,4.274488769886165e10,9.468060822295826e9,0.0,0.0,0.0,0.0,5.221294852115747e10
OneWayTransmissionLink{CO2Captured},0.0,1.5104739925233857e6,3.5921076730056135e6,0.0,0.0,0.0,0.0,5.102581665529e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,1.7008829295182344e10,0.0,1.7008829295182344e10
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,3.608827800397768e9,0.0,3.608827800397768e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,4.713538672857233e6,4.713538672857233e6
Total,9.02737976872109e12,2.224023421230849e12,1.6897548107393975e12,7.933780216394581e11,2.425297671499325e10,2.0617657095580112e10,4.713538672857233e6,1.3779411369680043e13
