zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
coal_Region19Guangdong_Region19Guangdong_ammonia_coal_transforms,0.0,0.0,0.0,1.279230713879956e9,0.0,0.0,0.0,1.279230713879956e9
Region20Guangxi_ammonia_coal_transforms_ammonia_Region20Guangxi,1.2835584342331421e9,2.889643869481364e8,0.0,0.0,0.0,0.0,0.0,1.5725228211812785e9
coal_Region20Guangxi_Region20Guangxi_ammonia_coal_transforms,0.0,0.0,0.0,2.0277048466646647e9,0.0,0.0,0.0,2.0277048466646647e9
Region21Hainan_ammonia_coal_transforms_ammonia_Region21Hainan,2.5427812397701976e8,3.1785938377876077e7,0.0,0.0,0.0,0.0,0.0,2.8606406235489583e8
coal_Region21Hainan_Region21Hainan_ammonia_coal_transforms,0.0,0.0,0.0,1.5559877587143797e8,0.0,0.0,0.0,1.5559877587143797e8
Region22Chongqing_ammonia_coal_transforms_ammonia_Region22Chongqing,7.661797267332872e6,957759.9991465705,0.0,0.0,0.0,0.0,0.0,8.619557266479444e6
coal_Region22Chongqing_Region22Chongqing_ammonia_coal_transforms,0.0,0.0,0.0,4.794706365065498e6,0.0,0.0,0.0,4.794706365065498e6
Region23Sichuan_ammonia_coal_transforms_ammonia_Region23Sichuan,64761.18990783196,8.77639232979423e7,0.0,0.0,0.0,0.0,0.0,8.782868448785013e7
coal_Region23Sichuan_Region23Sichuan_ammonia_coal_transforms,0.0,0.0,0.0,5.817452725319842e8,0.0,0.0,0.0,5.817452725319842e8
Region24Guizhou_ammonia_coal_transforms_ammonia_Region24Guizhou,3.573093205581196e8,1.6921341974306014e8,0.0,0.0,0.0,0.0,0.0,5.2652274030117977e8
coal_Region24Guizhou_Region24Guizhou_ammonia_coal_transforms,0.0,0.0,0.0,8.576177914633439e8,0.0,0.0,0.0,8.576177914633439e8
Region25Yunnan_ammonia_coal_transforms_ammonia_Region25Yunnan,1.2454675580382288e9,3.690314272734615e8,0.0,0.0,0.0,0.0,0.0,1.6144989853116903e9
coal_Region25Yunnan_Region25Yunnan_ammonia_coal_transforms,0.0,0.0,0.0,1.5989889476429443e9,0.0,0.0,0.0,1.5989889476429443e9
Region26Tibet_ammonia_coal_transforms_ammonia_Region26Tibet,3.049725080625262e6,381229.70220976806,0.0,0.0,0.0,0.0,0.0,3.43095478283503e6
coal_Region26Tibet_Region26Tibet_ammonia_coal_transforms,0.0,0.0,0.0,293966.9896009223,0.0,0.0,0.0,293966.9896009223
Region27Shaanxi_ammonia_coal_transforms_ammonia_Region27Shaanxi,3.7883947170885885e8,2.806778259138979e8,0.0,0.0,0.0,0.0,0.0,6.595172976227567e8
coal_Region27Shaanxi_Region27Shaanxi_ammonia_coal_transforms,0.0,0.0,0.0,1.2737223976306298e9,0.0,0.0,0.0,1.2737223976306298e9
Region28Gansu_ammonia_coal_transforms_ammonia_Region28Gansu,2.0880310353197086e8,8.771714483747521e7,0.0,0.0,0.0,0.0,0.0,2.9652024836944604e8
coal_Region28Gansu_Region28Gansu_ammonia_coal_transforms,0.0,0.0,0.0,4.749952035001365e8,0.0,0.0,0.0,4.749952035001365e8
Region29Qinghai_ammonia_coal_transforms_ammonia_Region29Qinghai,77147.2600922155,5.975433221171407e7,0.0,0.0,0.0,0.0,0.0,5.983147947180628e7
coal_Region29Qinghai_Region29Qinghai_ammonia_coal_transforms,0.0,0.0,0.0,2.9513161729816943e8,0.0,0.0,0.0,2.9513161729816943e8
Region30Ningxia_ammonia_coal_transforms_ammonia_Region30Ningxia,8.621800916963215e8,1.462300733682399e8,0.0,0.0,0.0,0.0,0.0,1.0084101650645614e9
coal_Region30Ningxia_Region30Ningxia_ammonia_coal_transforms,0.0,0.0,0.0,5.867819380686766e8,0.0,0.0,0.0,5.867819380686766e8
Region31Xinjiang_ammonia_coal_transforms_ammonia_Region31Xinjiang,2.40444472551082e9,4.333443492700469e8,0.0,0.0,0.0,0.0,0.0,2.8377890747808666e9
coal_Region31Xinjiang_Region31Xinjiang_ammonia_coal_transforms,0.0,0.0,0.0,1.065472647180441e9,0.0,0.0,0.0,1.065472647180441e9
Region1Beijing_ammonia_coal_ccs_transforms_ammonia_Region1Beijing,3.746099788294755e6,468304.9710081596,0.0,0.0,0.0,0.0,0.0,4.214404759302914e6
coal_Region1Beijing_Region1Beijing_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.4507059932150107e6,0.0,0.0,0.0,1.4507059932150107e6
Region2Tianjin_ammonia_coal_ccs_transforms_ammonia_Region2Tianjin,3.778838361034197e6,472397.6640019499,0.0,0.0,0.0,0.0,0.0,4.251236025036147e6
coal_Region2Tianjin_Region2Tianjin_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.6804698792069964e6,0.0,0.0,0.0,1.6804698792069964e6
Region3Hebei_ammonia_coal_ccs_transforms_ammonia_Region3Hebei,3.991369877230144e6,498966.5145812799,0.0,0.0,0.0,0.0,0.0,4.490336391811424e6
coal_Region3Hebei_Region3Hebei_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.4696247935371534e6,0.0,0.0,0.0,1.4696247935371534e6
Region4Shanxi_ammonia_coal_ccs_transforms_ammonia_Region4Shanxi,2.4617755378890755e6,307749.86974506866,0.0,0.0,0.0,0.0,0.0,2.769525407634144e6
coal_Region4Shanxi_Region4Shanxi_ammonia_coal_ccs_transforms,0.0,0.0,0.0,271104.33220346726,0.0,0.0,0.0,271104.33220346726
Region5Innermongolia_ammonia_coal_ccs_transforms_ammonia_Region5Innermongolia,3.150917442604633e6,393900.4257758344,0.0,0.0,0.0,0.0,0.0,3.5448178683804674e6
coal_Region5Innermongolia_Region5Innermongolia_ammonia_coal_ccs_transforms,0.0,0.0,0.0,511007.6587110431,0.0,0.0,0.0,511007.6587110431
Region6Liaoning_ammonia_coal_ccs_transforms_ammonia_Region6Liaoning,3.8932256356803454e6,486697.3709943393,0.0,0.0,0.0,0.0,0.0,4.379923006674685e6
coal_Region6Liaoning_Region6Liaoning_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.6099612263531229e6,0.0,0.0,0.0,1.6099612263531229e6
Region7Jilin_ammonia_coal_ccs_transforms_ammonia_Region7Jilin,3.980048625675441e6,497551.2297034805,0.0,0.0,0.0,0.0,0.0,4.477599855378922e6
coal_Region7Jilin_Region7Jilin_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.904838797347269e6,0.0,0.0,0.0,1.904838797347269e6
Region8Heilongjiang_ammonia_coal_ccs_transforms_ammonia_Region8Heilongjiang,3.7710550934022865e6,471424.66725100914,0.0,0.0,0.0,0.0,0.0,4.242479760653296e6
coal_Region8Heilongjiang_Region8Heilongjiang_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.4149702999181414e6,0.0,0.0,0.0,1.4149702999181414e6
Region9Shanghai_ammonia_coal_ccs_transforms_ammonia_Region9Shanghai,4.278904552181286e6,534911.6108751857,0.0,0.0,0.0,0.0,0.0,4.813816163056471e6
coal_Region9Shanghai_Region9Shanghai_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.8298326511043394e6,0.0,0.0,0.0,1.8298326511043394e6
Region10Jiangsu_ammonia_coal_ccs_transforms_ammonia_Region10Jiangsu,3.991128571996599e6,498936.34868960973,0.0,0.0,0.0,0.0,0.0,4.490064920686209e6
coal_Region10Jiangsu_Region10Jiangsu_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.0604617396198318e6,0.0,0.0,0.0,2.0604617396198318e6
Region11Zhejiang_ammonia_coal_ccs_transforms_ammonia_Region11Zhejiang,4.418153274978354e6,552319.2809260917,0.0,0.0,0.0,0.0,0.0,4.970472555904445e6
coal_Region11Zhejiang_Region11Zhejiang_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.203585144509587e6,0.0,0.0,0.0,2.203585144509587e6
Region12Anhui_ammonia_coal_ccs_transforms_ammonia_Region12Anhui,3.802644433821897e6,475373.69316740276,0.0,0.0,0.0,0.0,0.0,4.278018126989299e6
coal_Region12Anhui_Region12Anhui_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.0179453498007846e6,0.0,0.0,0.0,2.0179453498007846e6
Region13Fujian_ammonia_coal_ccs_transforms_ammonia_Region13Fujian,4.35425924426151e6,544331.8022433452,0.0,0.0,0.0,0.0,0.0,4.898591046504855e6
coal_Region13Fujian_Region13Fujian_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.1375097280361853e6,0.0,0.0,0.0,2.1375097280361853e6
Region14Jiangxi_ammonia_coal_ccs_transforms_ammonia_Region14Jiangxi,2.259937361185665e6,282517.80791244534,0.0,0.0,0.0,0.0,0.0,2.54245516909811e6
coal_Region14Jiangxi_Region14Jiangxi_ammonia_coal_ccs_transforms,0.0,0.0,0.0,131107.44053333238,0.0,0.0,0.0,131107.44053333238
Region15Shandong_ammonia_coal_ccs_transforms_ammonia_Region15Shandong,3.237751139698572e6,404755.6229937973,0.0,0.0,0.0,0.0,0.0,3.6425067626923695e6
coal_Region15Shandong_Region15Shandong_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.263094015013502e6,0.0,0.0,0.0,1.263094015013502e6
Region16Henan_ammonia_coal_ccs_transforms_ammonia_Region16Henan,3.1562752750771306e6,394570.2156166016,0.0,0.0,0.0,0.0,0.0,3.550845490693732e6
coal_Region16Henan_Region16Henan_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.1864190635088407e6,0.0,0.0,0.0,1.1864190635088407e6
Region17Hubei_ammonia_coal_ccs_transforms_ammonia_Region17Hubei,3.8538931453539534e6,481780.3634977599,0.0,0.0,0.0,0.0,0.0,4.3356735088517135e6
coal_Region17Hubei_Region17Hubei_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.1631320854994515e6,0.0,0.0,0.0,2.1631320854994515e6
Region18Hunan_ammonia_coal_ccs_transforms_ammonia_Region18Hunan,2.699267842331059e6,337439.1020217645,0.0,0.0,0.0,0.0,0.0,3.0367069443528233e6
coal_Region18Hunan_Region18Hunan_ammonia_coal_ccs_transforms,0.0,0.0,0.0,968402.3887781764,0.0,0.0,0.0,968402.3887781764
Region19Guangdong_ammonia_coal_ccs_transforms_ammonia_Region19Guangdong,4.19520682418771e6,524448.4453706376,0.0,0.0,0.0,0.0,0.0,4.719655269558348e6
coal_Region19Guangdong_Region19Guangdong_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.181494943907172e6,0.0,0.0,0.0,2.181494943907172e6
Region20Guangxi_ammonia_coal_ccs_transforms_ammonia_Region20Guangxi,3.8130856971699027e6,476678.9695363759,0.0,0.0,0.0,0.0,0.0,4.289764666706279e6
coal_Region20Guangxi_Region20Guangxi_ammonia_coal_ccs_transforms,0.0,0.0,0.0,2.2061109062825125e6,0.0,0.0,0.0,2.2061109062825125e6
Region21Hainan_ammonia_coal_ccs_transforms_ammonia_Region21Hainan,4.450466492626582e6,556358.7997080574,0.0,0.0,0.0,0.0,0.0,5.0068252923346395e6
coal_Region21Hainan_Region21Hainan_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.6595065359226293e6,0.0,0.0,0.0,1.6595065359226293e6
Region22Chongqing_ammonia_coal_ccs_transforms_ammonia_Region22Chongqing,3.152153892240568e6,394054.9960071772,0.0,0.0,0.0,0.0,0.0,3.546208888247745e6
coal_Region22Chongqing_Region22Chongqing_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.14161033079264e6,0.0,0.0,0.0,1.14161033079264e6
Region23Sichuan_ammonia_coal_ccs_transforms_ammonia_Region23Sichuan,2.5138572764814724e6,314260.67790820886,0.0,0.0,0.0,0.0,0.0,2.828117954389681e6
coal_Region23Sichuan_Region23Sichuan_ammonia_coal_ccs_transforms,0.0,0.0,0.0,498502.07171661966,0.0,0.0,0.0,498502.07171661966
Region24Guizhou_ammonia_coal_ccs_transforms_ammonia_Region24Guizhou,2.620261195551086e6,327562.3748866902,0.0,0.0,0.0,0.0,0.0,2.9478235704377764e6
coal_Region24Guizhou_Region24Guizhou_ammonia_coal_ccs_transforms,0.0,0.0,0.0,449869.15870800836,0.0,0.0,0.0,449869.15870800836
Region25Yunnan_ammonia_coal_ccs_transforms_ammonia_Region25Yunnan,4.0592674907379267e6,507454.48653137026,0.0,0.0,0.0,0.0,0.0,4.566721977269297e6
coal_Region25Yunnan_Region25Yunnan_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.3995431660449319e6,0.0,0.0,0.0,1.3995431660449319e6
Region26Tibet_ammonia_coal_ccs_transforms_ammonia_Region26Tibet,2.5358910894104526e6,317015.15448599437,0.0,0.0,0.0,0.0,0.0,2.852906243896447e6
coal_Region26Tibet_Region26Tibet_ammonia_coal_ccs_transforms,0.0,0.0,0.0,311551.2181529144,0.0,0.0,0.0,311551.2181529144
Region27Shaanxi_ammonia_coal_ccs_transforms_ammonia_Region27Shaanxi,4.011975379957868e6,501542.4361805035,0.0,0.0,0.0,0.0,0.0,4.513517816138371e6
coal_Region27Shaanxi_Region27Shaanxi_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.5477532026379465e6,0.0,0.0,0.0,1.5477532026379465e6
Region28Gansu_ammonia_coal_ccs_transforms_ammonia_Region28Gansu,2.86518230601719e6,358180.29219217825,0.0,0.0,0.0,0.0,0.0,3.2233625982093685e6
coal_Region28Gansu_Region28Gansu_ammonia_coal_ccs_transforms,0.0,0.0,0.0,873364.4220204965,0.0,0.0,0.0,873364.4220204965
Region29Qinghai_ammonia_coal_ccs_transforms_ammonia_Region29Qinghai,3.1541094669195437e6,394299.4650269837,0.0,0.0,0.0,0.0,0.0,3.548408931946527e6
coal_Region29Qinghai_Region29Qinghai_ammonia_coal_ccs_transforms,0.0,0.0,0.0,791744.68255293,0.0,0.0,0.0,791744.68255293
Region30Ningxia_ammonia_coal_ccs_transforms_ammonia_Region30Ningxia,2.4977015480658454e6,312241.02857827465,0.0,0.0,0.0,0.0,0.0,2.80994257664412e6
coal_Region30Ningxia_Region30Ningxia_ammonia_coal_ccs_transforms,0.0,0.0,0.0,296009.3152093686,0.0,0.0,0.0,296009.3152093686
Region31Xinjiang_ammonia_coal_ccs_transforms_ammonia_Region31Xinjiang,5.059046504273696e6,632438.2051742639,0.0,0.0,0.0,0.0,0.0,5.691484709447959e6
coal_Region31Xinjiang_Region31Xinjiang_ammonia_coal_ccs_transforms,0.0,0.0,0.0,1.046066926913864e6,0.0,0.0,0.0,1.046066926913864e6
Region4Shanxi_ammonia_cog_transforms_ammonia_Region4Shanxi,0.0,2.200274232368021e6,0.0,0.0,0.0,0.0,0.0,2.200274232368021e6
cog_Region4Shanxi_Region4Shanxi_ammonia_cog_transforms,0.0,0.0,0.0,606508.2052856565,0.0,0.0,0.0,606508.2052856565
Region15Shandong_ammonia_cog_transforms_ammonia_Region15Shandong,0.0,1.9633155083724388e6,0.0,0.0,0.0,0.0,0.0,1.9633155083724388e6
cog_Region15Shandong_Region15Shandong_ammonia_cog_transforms,0.0,0.0,0.0,593960.5989893416,0.0,0.0,0.0,593960.5989893416
Region23Sichuan_ammonia_cog_transforms_ammonia_Region23Sichuan,0.0,2.0103915011932885e6,0.0,0.0,0.0,0.0,0.0,2.0103915011932885e6
cog_Region23Sichuan_Region23Sichuan_ammonia_cog_transforms,0.0,0.0,0.0,597097.47453139,0.0,0.0,0.0,597097.47453139
Region30Ningxia_ammonia_cog_transforms_ammonia_Region30Ningxia,0.0,2.1505624973361352e6,0.0,0.0,0.0,0.0,0.0,2.1505624973361352e6
cog_Region30Ningxia_Region30Ningxia_ammonia_cog_transforms,0.0,0.0,0.0,582843.435508996,0.0,0.0,0.0,582843.435508996
Region1Beijing_ammonia_gas_transforms_ammonia_Region1Beijing,3.525874415802611e6,440639.1990599664,0.0,0.0,0.0,0.0,0.0,3.9665136148625775e6
natgas_Region1Beijing_Region1Beijing_ammonia_gas_transforms,0.0,0.0,0.0,2.6240381264797924e6,0.0,0.0,0.0,2.6240381264797924e6
Region2Tianjin_ammonia_gas_transforms_ammonia_Region2Tianjin,4.68918934717854e6,586022.1875517172,0.0,0.0,0.0,0.0,0.0,5.2752115347302575e6
natgas_Region2Tianjin_Region2Tianjin_ammonia_gas_transforms,0.0,0.0,0.0,6.166359033039803e6,0.0,0.0,0.0,6.166359033039803e6
Region3Hebei_ammonia_gas_transforms_ammonia_Region3Hebei,98917.50872512409,4.0108990727470666e6,0.0,0.0,0.0,0.0,0.0,4.1098165814721906e6
natgas_Region3Hebei_Region3Hebei_ammonia_gas_transforms,0.0,0.0,0.0,4.758117427031094e7,0.0,0.0,0.0,4.758117427031094e7
Region4Shanxi_ammonia_gas_transforms_ammonia_Region4Shanxi,3.1226689031986846e6,390249.38559013134,0.0,0.0,0.0,0.0,0.0,3.512918288788816e6
natgas_Region4Shanxi_Region4Shanxi_ammonia_gas_transforms,0.0,0.0,0.0,956632.119512453,0.0,0.0,0.0,956632.119512453
Region5Innermongolia_ammonia_gas_transforms_ammonia_Region5Innermongolia,83526.73110343017,880255.7702594534,0.0,0.0,0.0,0.0,0.0,963782.5013628836
natgas_Region5Innermongolia_Region5Innermongolia_ammonia_gas_transforms,0.0,0.0,0.0,974206.8140107547,0.0,0.0,0.0,974206.8140107547
Region6Liaoning_ammonia_gas_transforms_ammonia_Region6Liaoning,60805.97246804328,3.334914080686005e6,0.0,0.0,0.0,0.0,0.0,3.395720053154048e6
natgas_Region6Liaoning_Region6Liaoning_ammonia_gas_transforms,0.0,0.0,0.0,3.839035910613762e7,0.0,0.0,0.0,3.839035910613762e7
Region7Jilin_ammonia_gas_transforms_ammonia_Region7Jilin,1.5275382156041693e7,1.9090107487679538e6,0.0,0.0,0.0,0.0,0.0,1.7184392904809646e7
natgas_Region7Jilin_Region7Jilin_ammonia_gas_transforms,0.0,0.0,0.0,2.168815609330667e7,0.0,0.0,0.0,2.168815609330667e7
Region8Heilongjiang_ammonia_gas_transforms_ammonia_Region8Heilongjiang,79811.17329905975,8.650412266631609e6,0.0,0.0,0.0,0.0,0.0,8.730223439930668e6
natgas_Region8Heilongjiang_Region8Heilongjiang_ammonia_gas_transforms,0.0,0.0,0.0,9.78833604906395e7,0.0,0.0,0.0,9.78833604906395e7
Region9Shanghai_ammonia_gas_transforms_ammonia_Region9Shanghai,3.588885599131531e6,448513.8973842843,0.0,0.0,0.0,0.0,0.0,4.037399496515815e6
natgas_Region9Shanghai_Region9Shanghai_ammonia_gas_transforms,0.0,0.0,0.0,3.0272268727668114e6,0.0,0.0,0.0,3.0272268727668114e6
Region10Jiangsu_ammonia_gas_transforms_ammonia_Region10Jiangsu,1.0899642109242726e7,1.3621612691397327e6,0.0,0.0,0.0,0.0,0.0,1.226180337838246e7
natgas_Region10Jiangsu_Region10Jiangsu_ammonia_gas_transforms,0.0,0.0,0.0,1.7771117460851263e7,0.0,0.0,0.0,1.7771117460851263e7
Region11Zhejiang_ammonia_gas_transforms_ammonia_Region11Zhejiang,7.272929163479933e6,908919.9737382478,0.0,0.0,0.0,0.0,0.0,8.18184913721818e6
natgas_Region11Zhejiang_Region11Zhejiang_ammonia_gas_transforms,0.0,0.0,0.0,1.1600559790340858e7,0.0,0.0,0.0,1.1600559790340858e7
Region12Anhui_ammonia_gas_transforms_ammonia_Region12Anhui,3.125507869467214e7,3.9060417979865912e6,0.0,0.0,0.0,0.0,0.0,3.5161120492658734e7
natgas_Region12Anhui_Region12Anhui_ammonia_gas_transforms,0.0,0.0,0.0,5.133869928587914e7,0.0,0.0,0.0,5.133869928587914e7
Region13Fujian_ammonia_gas_transforms_ammonia_Region13Fujian,5.594869216482562e6,699207.7424388203,0.0,0.0,0.0,0.0,0.0,6.294076958921382e6
natgas_Region13Fujian_Region13Fujian_ammonia_gas_transforms,0.0,0.0,0.0,8.496311788567003e6,0.0,0.0,0.0,8.496311788567003e6
Region14Jiangxi_ammonia_gas_transforms_ammonia_Region14Jiangxi,5.154085458283507e7,6.441216618623342e6,0.0,0.0,0.0,0.0,0.0,5.798207120145841e7
natgas_Region14Jiangxi_Region14Jiangxi_ammonia_gas_transforms,0.0,0.0,0.0,8.119619406950131e7,0.0,0.0,0.0,8.119619406950131e7
Region15Shandong_ammonia_gas_transforms_ammonia_Region15Shandong,3.373967399989841e6,421654.91944997024,0.0,0.0,0.0,0.0,0.0,3.795622319439811e6
natgas_Region15Shandong_Region15Shandong_ammonia_gas_transforms,0.0,0.0,0.0,1.6880212540094138e6,0.0,0.0,0.0,1.6880212540094138e6
Region16Henan_ammonia_gas_transforms_ammonia_Region16Henan,139142.1825745748,1.1032301133913004e6,0.0,0.0,0.0,0.0,0.0,1.2423722959658753e6
natgas_Region16Henan_Region16Henan_ammonia_gas_transforms,0.0,0.0,0.0,3.037746751106863e6,0.0,0.0,0.0,3.037746751106863e6
Region17Hubei_ammonia_gas_transforms_ammonia_Region17Hubei,5.589056801622625e7,6.984813473587777e6,0.0,0.0,0.0,0.0,0.0,6.287538148981403e7
natgas_Region17Hubei_Region17Hubei_ammonia_gas_transforms,0.0,0.0,0.0,8.809206442865986e7,0.0,0.0,0.0,8.809206442865986e7
Region18Hunan_ammonia_gas_transforms_ammonia_Region18Hunan,1.3307822564749774e8,1.6631188705649493e7,0.0,0.0,0.0,0.0,0.0,1.4970941435314724e8
natgas_Region18Hunan_Region18Hunan_ammonia_gas_transforms,0.0,0.0,0.0,2.1097870224830365e8,0.0,0.0,0.0,2.1097870224830365e8
Region19Guangdong_ammonia_gas_transforms_ammonia_Region19Guangdong,9.679826671152083e6,1.209717241288874e6,0.0,0.0,0.0,0.0,0.0,1.0889543912440958e7
natgas_Region19Guangdong_Region19Guangdong_ammonia_gas_transforms,0.0,0.0,0.0,1.5763212721992342e7,0.0,0.0,0.0,1.5763212721992342e7
Region20Guangxi_ammonia_gas_transforms_ammonia_Region20Guangxi,4.896123602710948e7,6.118833878846604e6,0.0,0.0,0.0,0.0,0.0,5.508006990595609e7
natgas_Region20Guangxi_Region20Guangxi_ammonia_gas_transforms,0.0,0.0,0.0,7.849458211188479e7,0.0,0.0,0.0,7.849458211188479e7
Region21Hainan_ammonia_gas_transforms_ammonia_Region21Hainan,76613.72975986307,2.341478072401314e6,0.0,0.0,0.0,0.0,0.0,2.418091802161177e6
natgas_Region21Hainan_Region21Hainan_ammonia_gas_transforms,0.0,0.0,0.0,2.261852596368246e7,0.0,0.0,0.0,2.261852596368246e7
Region22Chongqing_ammonia_gas_transforms_ammonia_Region22Chongqing,47268.881889506825,7.100183716636492e7,0.0,0.0,0.0,0.0,0.0,7.104910604825443e7
natgas_Region22Chongqing_Region22Chongqing_ammonia_gas_transforms,0.0,0.0,0.0,7.940676873354458e8,0.0,0.0,0.0,7.940676873354458e8
Region23Sichuan_ammonia_gas_transforms_ammonia_Region23Sichuan,3677.976248281607,2.1568708604208258e8,0.0,0.0,0.0,0.0,0.0,2.1569076401833087e8
natgas_Region23Sichuan_Region23Sichuan_ammonia_gas_transforms,0.0,0.0,0.0,2.4323934321254535e9,0.0,0.0,0.0,2.4323934321254535e9
Region24Guizhou_ammonia_gas_transforms_ammonia_Region24Guizhou,91412.125046487,6.224451296498416e6,0.0,0.0,0.0,0.0,0.0,6.315863421544903e6
natgas_Region24Guizhou_Region24Guizhou_ammonia_gas_transforms,0.0,0.0,0.0,6.836671191272464e7,0.0,0.0,0.0,6.836671191272464e7
Region25Yunnan_ammonia_gas_transforms_ammonia_Region25Yunnan,50836.86164830483,4.316518306745197e6,0.0,0.0,0.0,0.0,0.0,4.367355168393501e6
natgas_Region25Yunnan_Region25Yunnan_ammonia_gas_transforms,0.0,0.0,0.0,4.6339578552311055e7,0.0,0.0,0.0,4.6339578552311055e7
Region26Tibet_ammonia_gas_transforms_ammonia_Region26Tibet,3.0257097800621702e6,378132.1104628762,0.0,0.0,0.0,0.0,0.0,3.4038418905250463e6
natgas_Region26Tibet_Region26Tibet_ammonia_gas_transforms,0.0,0.0,0.0,424319.8560375222,0.0,0.0,0.0,424319.8560375222
Region27Shaanxi_ammonia_gas_transforms_ammonia_Region27Shaanxi,1.870082686565726e7,2.3370989434308982e6,0.0,0.0,0.0,0.0,0.0,2.1037925809088156e7
natgas_Region27Shaanxi_Region27Shaanxi_ammonia_gas_transforms,0.0,0.0,0.0,2.2229938959625363e7,0.0,0.0,0.0,2.2229938959625363e7
Region28Gansu_ammonia_gas_transforms_ammonia_Region28Gansu,113198.53722021167,2.483791733312728e7,0.0,0.0,0.0,0.0,0.0,2.495111587034749e7
natgas_Region28Gansu_Region28Gansu_ammonia_gas_transforms,0.0,0.0,0.0,2.5317840328986e8,0.0,0.0,0.0,2.5317840328986e8
Region29Qinghai_ammonia_gas_transforms_ammonia_Region29Qinghai,3.3953484313733084e6,424326.97166534746,0.0,0.0,0.0,0.0,0.0,3.819675403038656e6
natgas_Region29Qinghai_Region29Qinghai_ammonia_gas_transforms,0.0,0.0,0.0,1.4555689577460252e6,0.0,0.0,0.0,1.4555689577460252e6
Region30Ningxia_ammonia_gas_transforms_ammonia_Region30Ningxia,93102.92211866699,6.193009374138469e6,0.0,0.0,0.0,0.0,0.0,6.286112296257135e6
natgas_Region30Ningxia_Region30Ningxia_ammonia_gas_transforms,0.0,0.0,0.0,5.560562230747937e7,0.0,0.0,0.0,5.560562230747937e7
Region31Xinjiang_ammonia_gas_transforms_ammonia_Region31Xinjiang,32874.826274258965,4.73823866046787e6,0.0,0.0,0.0,0.0,0.0,4.771113486742129e6
natgas_Region31Xinjiang_Region31Xinjiang_ammonia_gas_transforms,0.0,0.0,0.0,3.854959414310857e7,0.0,0.0,0.0,3.854959414310857e7
Region1Beijing_ammonia_gas_ccs_transforms_ammonia_Region1Beijing,2.6661554832080537e6,333307.19118598185,0.0,0.0,0.0,0.0,0.0,2.9994626743940357e6
natgas_Region1Beijing_Region1Beijing_ammonia_gas_ccs_transforms,0.0,0.0,0.0,1.2731631184167494e6,0.0,0.0,0.0,1.2731631184167494e6
Region2Tianjin_ammonia_gas_ccs_transforms_ammonia_Region2Tianjin,2.7566925685537863e6,344625.60896199296,0.0,0.0,0.0,0.0,0.0,3.101318177515779e6
natgas_Region2Tianjin_Region2Tianjin_ammonia_gas_ccs_transforms,0.0,0.0,0.0,1.9385661038797381e6,0.0,0.0,0.0,1.9385661038797381e6
Region3Hebei_ammonia_gas_ccs_transforms_ammonia_Region3Hebei,2.6835932741050017e6,335487.1619869933,0.0,0.0,0.0,0.0,0.0,3.019080436091995e6
natgas_Region3Hebei_Region3Hebei_ammonia_gas_ccs_transforms,0.0,0.0,0.0,1.5012124568677386e6,0.0,0.0,0.0,1.5012124568677386e6
Region4Shanxi_ammonia_gas_ccs_transforms_ammonia_Region4Shanxi,2.3792314141442445e6,297437.6193828252,0.0,0.0,0.0,0.0,0.0,2.6766690335270697e6
natgas_Region4Shanxi_Region4Shanxi_ammonia_gas_ccs_transforms,0.0,0.0,0.0,503630.32294890843,0.0,0.0,0.0,503630.32294890843
Region5Innermongolia_ammonia_gas_ccs_transforms_ammonia_Region5Innermongolia,2.5549449494165187e6,319404.29959477234,0.0,0.0,0.0,0.0,0.0,2.874349249011291e6
natgas_Region5Innermongolia_Region5Innermongolia_ammonia_gas_ccs_transforms,0.0,0.0,0.0,679822.6476987771,0.0,0.0,0.0,679822.6476987771
Region6Liaoning_ammonia_gas_ccs_transforms_ammonia_Region6Liaoning,2.738536734289894e6,342355.8725718051,0.0,0.0,0.0,0.0,0.0,3.080892606861699e6
natgas_Region6Liaoning_Region6Liaoning_ammonia_gas_ccs_transforms,0.0,0.0,0.0,1.4497409674512898e6,0.0,0.0,0.0,1.4497409674512898e6
