type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalHydrogen{Coal},2.1678824991193542e9,58701.5302413496,2.0765403533741996e9,5.827935241691843e8,1.824657597773114e6,0.0,0.0,4.829099735790753e9
ThermalHydrogenCCS{Coal},2.2884369000801172e7,1.1011076050711175e7,1.5044381463578355e7,5.941784063056177e6,49598.32792018707,0.0,0.0,5.4931208906067066e7
OneWayTransmissionLink{Electricity},0.0,1.5393125351439083e10,1.7259360718337284e10,0.0,0.0,0.0,0.0,3.2652486069776367e10
Battery,0.0,6.710639641865776e10,3.528665295270693e10,3.4641511102191174e8,0.0,0.0,0.0,1.027394644823866e11
GasStorage{Hydrogen},0.0,1.6000032292622054e8,2.8950219745983582e7,0.0,0.0,0.0,0.0,1.889505426722041e8
TransmissionLink{Electricity},0.0,1.0242463260144804e10,1.2988339759469912e10,0.0,0.0,0.0,0.0,2.3230803019614716e10
CO2Injection,0.0,3.007073412493585e10,4.433541809994916e9,0.0,0.0,0.0,0.0,3.450427593493076e10
OneWayTransmissionLink{CO2Captured},0.0,994307.0327363728,-1.8445616711051453e7,0.0,0.0,0.0,0.0,-1.745130967831508e7
Node{Electricity},0.0,0.0,0.0,0.0,0.0,2.5496451275968008e7,0.0,2.5496451275968008e7
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,6.781352204535429e6,0.0,6.781352204535429e6
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,2.589841316153932e6,2.589841316153932e6
Total,3.236486825576519e12,1.9769411589087988e12,1.2512015297024185e12,3.2258526263432245e11,4.78318554161543e9,3.2277803480503436e7,2.589841316153932e6,6.792032830008471e12
