type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
VRE{Generic},0.0,2.252792971651403e12,3.1201066563641675e11,0.0,0.0,0.0,0.0,2.5648036372878193e12
Electrolyzer,0.0,7.388557407887318e9,1.7224824289487321e9,0.0,0.0,0.0,0.0,9.11103983683605e9
ThermalHydrogen{NaturalGas},5.734128158454824e10,5.290394460808545e9,5.599735066664521e9,3.4691197087312093e9,6.71721091488853e7,0.0,0.0,7.17677029299014e10
ThermalHydrogenCCS{NaturalGas},1.549894292498765e10,4.93528365726262e9,3.251464176913919e9,2.5199069692531633e9,2.146477181273699e7,0.0,0.0,2.6227062500230087e10
ThermalHydrogen{Coal},2.63529926875524e10,1.2781862605262775e7,1.3577840720347973e10,5.197326267408584e9,2.8147544467286676e7,0.0,0.0,4.51690890823815e10
ThermalHydrogenCCS{Coal},8.533735672325556e9,6.686705590597733e9,5.163434122685538e9,2.181292217078723e9,1.1737189537549252e7,0.0,0.0,2.2576904792225098e10
OneWayTransmissionLink{Electricity},0.0,2.328426054850536e10,1.0448564593423944e10,0.0,0.0,0.0,0.0,3.3732825141929306e10
Battery,0.0,4.970986250420463e9,1.5800282506745138e10,3.2469566460536045e8,0.0,0.0,0.0,2.109596442177096e10
GasStorage{Hydrogen},0.0,4.395803389063774e8,1.247357503260931e9,0.0,0.0,0.0,0.0,1.6869378421673083e9
TransmissionLink{Electricity},0.0,2.6649081255107147e10,8.368214947082053e9,0.0,0.0,0.0,0.0,3.50172962021892e10
CO2Injection,0.0,2.803659058970758e8,2.0146716943228018e9,0.0,0.0,0.0,0.0,2.2950376002198777e9
OneWayTransmissionLink{CO2Captured},0.0,987450.1543206158,2.1643753472937993e6,0.0,0.0,0.0,0.0,3.151825501614415e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,6.946137831823229e9,0.0,6.946137831823229e9
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,1.555401846538073e9,0.0,1.555401846538073e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,2.1162913944877204e6,2.1162913944877204e6
Total,4.728189013189869e12,2.359630234123108e12,8.018857680009579e11,4.346712593734774e11,1.0360441069137299e10,8.501539678361301e9,2.1162913944877204e6,8.343240371726306e12
