id,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
Region20Guangxi_scrapeaf100,6214.688914532145,933.2687236442902,0.0,0.0,0.0,0.0,0.0,7147.957638176435
Region22Chongqing_scrapeaf100,469.2754924776639,70.4717719463108,0.0,0.0,0.0,0.0,0.0,539.7472644239747
Region23Sichuan_scrapeaf100,491.8233736547552,73.85781951464854,0.0,0.0,0.0,0.0,0.0,565.6811931694037
Region24Guizhou_scrapeaf100,534.4929859399235,80.26557622515054,0.0,0.0,0.0,0.0,0.0,614.7585621650741
Region25Yunnan_scrapeaf100,480.51285211757266,72.15930231709831,0.0,0.0,0.0,0.0,0.0,552.672154434671
Region27Shaanxi_scrapeaf100,408.069123996407,61.280324043289724,0.0,0.0,0.0,0.0,0.0,469.3494480396967
Region28Gansu_scrapeaf100,382.2054599612057,57.39634062032958,0.0,0.0,0.0,0.0,0.0,439.60180058153526
Region29Qinghai_scrapeaf100,276.7065757827252,41.55342228005423,0.0,0.0,0.0,0.0,0.0,318.25999806277946
Region30Ningxia_scrapeaf100,257.0077743151728,38.59522508695644,0.0,0.0,0.0,0.0,0.0,295.6029994021292
Region31Xinjiang_scrapeaf100,273.2551549738249,41.03511748034821,0.0,0.0,0.0,0.0,0.0,314.29027245417313
alumina_plant_Region1Beijing,8533.485773457083,4982.530761512768,2135.370326362621,0.0,0.0,0.0,0.0,15651.386861332472
alumina_plant_Region2Tianjin,10695.321154590627,6244.78297283401,2676.335559786002,0.0,0.0,0.0,0.0,19616.43968721064
alumina_plant_Region12Anhui,86756.314358848,50655.26755701294,21709.40038157702,0.0,0.0,0.0,0.0,159120.98229743796
alumina_plant_Region9Shanghai,9057.77988248102,5288.655549863285,2266.5666642271303,0.0,0.0,0.0,0.0,16613.002096571436
alumina_plant_Region22Chongqing,9337.955931848122,1.1064901166027277e10,4.742100499725954e9,0.0,0.0,0.0,0.0,1.5807011003709164e10
alumina_plant_Region13Fujian,99864.89815088185,58309.10606071462,24989.616883163417,0.0,0.0,0.0,0.0,183163.6210947599
alumina_plant_Region28Gansu,14551.676896708821,3.1213482830834377e8,1.3377206927500415e8,0.0,0.0,0.0,0.0,4.459214492602446e8
alumina_plant_Region19Guangdong,9828.697113382332,1.908965245716767e7,8.181279624500451e6,0.0,0.0,0.0,0.0,2.7280760778781503e7
alumina_plant_Region20Guangxi,8074.496698296582,1.3542367682415031e10,5.80387186389215e9,0.0,0.0,0.0,0.0,1.934624762080388e10
alumina_plant_Region24Guizhou,9145.183088100734,1.3931835379756899e10,5.970786591324394e9,0.0,0.0,0.0,0.0,1.990263111626438e10
alumina_plant_Region21Hainan,12410.48954259336,7246.235307937134,3105.529417687349,0.0,0.0,0.0,0.0,22762.254268217843
alumina_plant_Region3Hebei,13044.20534733466,5.461885978884639e6,2.3408082766648387e6,0.0,0.0,0.0,0.0,7.815738460896812e6
alumina_plant_Region8Heilongjiang,109633.26219481796,64012.65741483485,27433.996034929252,0.0,0.0,0.0,0.0,201079.91564458207
alumina_plant_Region16Henan,8089.803055725548,1.3074337098752384e10,5.60328732803673e9,0.0,0.0,0.0,0.0,1.867763251659217e10
alumina_plant_Region17Hubei,11708.061194956355,1.2899112794583139e8,5.5281911976784796e7,0.0,0.0,0.0,0.0,1.8428474798381114e8
