zone,Investment,FixedOM,VariableOM,Fuel,Startup,NonServedDemand,UnmetPolicyPenalty,Total
aluminum_Region25Yunnan_aluminum_Region31Xinjiang,0.0,0.0,3799.0007400119644,0.0,0.0,0.0,0.0,3799.0007400119644
aluminum_Region27Shaanxi_aluminum_Region1Beijing,0.0,0.0,1477.4023755884252,0.0,0.0,0.0,0.0,1477.4023755884252
aluminum_Region27Shaanxi_aluminum_Region2Tianjin,0.0,0.0,1660.6440760567364,0.0,0.0,0.0,0.0,1660.6440760567364
aluminum_Region27Shaanxi_aluminum_Region3Hebei,0.0,0.0,1240.0181132805071,0.0,0.0,0.0,0.0,1240.0181132805071
aluminum_Region27Shaanxi_aluminum_Region4Shanxi,0.0,0.0,827.8630809149888,0.0,0.0,0.0,0.0,827.8630809149888
aluminum_Region27Shaanxi_aluminum_Region5Innermongolia,0.0,0.0,968.4370348196393,0.0,0.0,0.0,0.0,968.4370348196393
aluminum_Region27Shaanxi_aluminum_Region6Liaoning,0.0,0.0,2448.629424814028,0.0,0.0,0.0,0.0,2448.629424814028
aluminum_Region27Shaanxi_aluminum_Region7Jilin,0.0,0.0,1844.021512715874,0.0,0.0,0.0,0.0,1844.021512715874
aluminum_Region27Shaanxi_aluminum_Region8Heilongjiang,0.0,0.0,2128.577820942435,0.0,0.0,0.0,0.0,2128.577820942435
aluminum_Region27Shaanxi_aluminum_Region9Shanghai,0.0,0.0,3397.3011093016275,0.0,0.0,0.0,0.0,3397.3011093016275
aluminum_Region27Shaanxi_aluminum_Region10Jiangsu,0.0,0.0,3933.2193548567166,0.0,0.0,0.0,0.0,3933.2193548567166
aluminum_Region27Shaanxi_aluminum_Region11Zhejiang,0.0,0.0,2768.2829376030813,0.0,0.0,0.0,0.0,2768.2829376030813
aluminum_Region27Shaanxi_aluminum_Region12Anhui,0.0,0.0,3257.701488325062,0.0,0.0,0.0,0.0,3257.701488325062
aluminum_Region27Shaanxi_aluminum_Region13Fujian,0.0,0.0,1906.4782602484406,0.0,0.0,0.0,0.0,1906.4782602484406
aluminum_Region27Shaanxi_aluminum_Region14Jiangxi,0.0,0.0,1717.8592634965164,0.0,0.0,0.0,0.0,1717.8592634965164
aluminum_Region27Shaanxi_aluminum_Region15Shandong,0.0,0.0,1821.676029307368,0.0,0.0,0.0,0.0,1821.676029307368
aluminum_Region27Shaanxi_aluminum_Region16Henan,0.0,0.0,4012.8738838710174,0.0,0.0,0.0,0.0,4012.8738838710174
aluminum_Region27Shaanxi_aluminum_Region17Hubei,0.0,0.0,1736.146155019374,0.0,0.0,0.0,0.0,1736.146155019374
aluminum_Region27Shaanxi_aluminum_Region18Hunan,0.0,0.0,1256.6050795583983,0.0,0.0,0.0,0.0,1256.6050795583983
aluminum_Region27Shaanxi_aluminum_Region19Guangdong,0.0,0.0,1251.700603931138,0.0,0.0,0.0,0.0,1251.700603931138
aluminum_Region27Shaanxi_aluminum_Region20Guangxi,0.0,0.0,954.16512639525,0.0,0.0,0.0,0.0,954.16512639525
aluminum_Region27Shaanxi_aluminum_Region21Hainan,0.0,0.0,1025.9127342337872,0.0,0.0,0.0,0.0,1025.9127342337872
aluminum_Region27Shaanxi_aluminum_Region22Chongqing,0.0,0.0,674.8459679811251,0.0,0.0,0.0,0.0,674.8459679811251
aluminum_Region27Shaanxi_aluminum_Region23Sichuan,0.0,0.0,943.1274237192357,0.0,0.0,0.0,0.0,943.1274237192357
aluminum_Region27Shaanxi_aluminum_Region24Guizhou,0.0,0.0,816.0299518892402,0.0,0.0,0.0,0.0,816.0299518892402
aluminum_Region27Shaanxi_aluminum_Region25Yunnan,0.0,0.0,907.4044098304312,0.0,0.0,0.0,0.0,907.4044098304312
aluminum_Region27Shaanxi_aluminum_Region28Gansu,0.0,0.0,1032.4605862780627,0.0,0.0,0.0,0.0,1032.4605862780627
aluminum_Region27Shaanxi_aluminum_Region29Qinghai,0.0,0.0,1520.8067774154636,0.0,0.0,0.0,0.0,1520.8067774154636
aluminum_Region27Shaanxi_aluminum_Region30Ningxia,0.0,0.0,2282.466125182373,0.0,0.0,0.0,0.0,2282.466125182373
aluminum_Region27Shaanxi_aluminum_Region31Xinjiang,0.0,0.0,2949.716428544272,0.0,0.0,0.0,0.0,2949.716428544272
aluminum_Region28Gansu_aluminum_Region1Beijing,0.0,0.0,1660.6433760011905,0.0,0.0,0.0,0.0,1660.6433760011905
aluminum_Region28Gansu_aluminum_Region2Tianjin,0.0,0.0,1814.8131685623864,0.0,0.0,0.0,0.0,1814.8131685623864
aluminum_Region28Gansu_aluminum_Region3Hebei,0.0,0.0,1459.1106971671072,0.0,0.0,0.0,0.0,1459.1106971671072
aluminum_Region28Gansu_aluminum_Region4Shanxi,0.0,0.0,1105.161967030062,0.0,0.0,0.0,0.0,1105.161967030062
aluminum_Region28Gansu_aluminum_Region5Innermongolia,0.0,0.0,1099.575206911655,0.0,0.0,0.0,0.0,1099.575206911655
aluminum_Region28Gansu_aluminum_Region6Liaoning,0.0,0.0,2457.187577375968,0.0,0.0,0.0,0.0,2457.187577375968
aluminum_Region28Gansu_aluminum_Region7Jilin,0.0,0.0,1938.0037678745018,0.0,0.0,0.0,0.0,1938.0037678745018
aluminum_Region28Gansu_aluminum_Region8Heilongjiang,0.0,0.0,2195.823142828846,0.0,0.0,0.0,0.0,2195.823142828846
aluminum_Region28Gansu_aluminum_Region9Shanghai,0.0,0.0,2792.729818834977,0.0,0.0,0.0,0.0,2792.729818834977
aluminum_Region28Gansu_aluminum_Region10Jiangsu,0.0,0.0,2891.6494589427484,0.0,0.0,0.0,0.0,2891.6494589427484
aluminum_Region28Gansu_aluminum_Region11Zhejiang,0.0,0.0,2468.918844492236,0.0,0.0,0.0,0.0,2468.918844492236
aluminum_Region28Gansu_aluminum_Region12Anhui,0.0,0.0,2571.5459218873543,0.0,0.0,0.0,0.0,2571.5459218873543
aluminum_Region28Gansu_aluminum_Region13Fujian,0.0,0.0,1923.2831589061343,0.0,0.0,0.0,0.0,1923.2831589061343
aluminum_Region28Gansu_aluminum_Region14Jiangxi,0.0,0.0,1819.2541093158911,0.0,0.0,0.0,0.0,1819.2541093158911
aluminum_Region28Gansu_aluminum_Region15Shandong,0.0,0.0,1902.4653908455325,0.0,0.0,0.0,0.0,1902.4653908455325
aluminum_Region28Gansu_aluminum_Region16Henan,0.0,0.0,2048.1346671590322,0.0,0.0,0.0,0.0,2048.1346671590322
aluminum_Region28Gansu_aluminum_Region17Hubei,0.0,0.0,1838.3862376724192,0.0,0.0,0.0,0.0,1838.3862376724192
aluminum_Region28Gansu_aluminum_Region18Hunan,0.0,0.0,1492.844813399623,0.0,0.0,0.0,0.0,1492.844813399623
aluminum_Region28Gansu_aluminum_Region19Guangdong,0.0,0.0,1427.364722641589,0.0,0.0,0.0,0.0,1427.364722641589
aluminum_Region28Gansu_aluminum_Region20Guangxi,0.0,0.0,1087.6396705238894,0.0,0.0,0.0,0.0,1087.6396705238894
aluminum_Region28Gansu_aluminum_Region21Hainan,0.0,0.0,1141.1109397980963,0.0,0.0,0.0,0.0,1141.1109397980963
aluminum_Region28Gansu_aluminum_Region22Chongqing,0.0,0.0,913.9183898057576,0.0,0.0,0.0,0.0,913.9183898057576
aluminum_Region28Gansu_aluminum_Region23Sichuan,0.0,0.0,1378.2807088629816,0.0,0.0,0.0,0.0,1378.2807088629816
aluminum_Region28Gansu_aluminum_Region24Guizhou,0.0,0.0,987.9806148115839,0.0,0.0,0.0,0.0,987.9806148115839
aluminum_Region28Gansu_aluminum_Region25Yunnan,0.0,0.0,1026.7455920657028,0.0,0.0,0.0,0.0,1026.7455920657028
aluminum_Region28Gansu_aluminum_Region27Shaanxi,0.0,0.0,1960.318565087984,0.0,0.0,0.0,0.0,1960.318565087984
aluminum_Region28Gansu_aluminum_Region29Qinghai,0.0,0.0,1.4658031582670866e6,0.0,0.0,0.0,0.0,1.4658031582670866e6
aluminum_Region28Gansu_aluminum_Region30Ningxia,0.0,0.0,4.949805673398138e6,0.0,0.0,0.0,0.0,4.949805673398138e6
aluminum_Region28Gansu_aluminum_Region31Xinjiang,0.0,0.0,5261.763863033808,0.0,0.0,0.0,0.0,5261.763863033808
aluminum_Region29Qinghai_aluminum_Region1Beijing,0.0,0.0,1357.8154802651245,0.0,0.0,0.0,0.0,1357.8154802651245
aluminum_Region29Qinghai_aluminum_Region2Tianjin,0.0,0.0,1451.8487887334634,0.0,0.0,0.0,0.0,1451.8487887334634
aluminum_Region29Qinghai_aluminum_Region3Hebei,0.0,0.0,1177.9438170940036,0.0,0.0,0.0,0.0,1177.9438170940036
aluminum_Region29Qinghai_aluminum_Region4Shanxi,0.0,0.0,921.7084434533066,0.0,0.0,0.0,0.0,921.7084434533066
aluminum_Region29Qinghai_aluminum_Region5Innermongolia,0.0,0.0,963.1574392806715,0.0,0.0,0.0,0.0,963.1574392806715
aluminum_Region29Qinghai_aluminum_Region6Liaoning,0.0,0.0,1956.4582486053891,0.0,0.0,0.0,0.0,1956.4582486053891
aluminum_Region29Qinghai_aluminum_Region7Jilin,0.0,0.0,1679.5395037573226,0.0,0.0,0.0,0.0,1679.5395037573226
aluminum_Region29Qinghai_aluminum_Region8Heilongjiang,0.0,0.0,1888.1716219099792,0.0,0.0,0.0,0.0,1888.1716219099792
aluminum_Region29Qinghai_aluminum_Region9Shanghai,0.0,0.0,2094.918258294604,0.0,0.0,0.0,0.0,2094.918258294604
aluminum_Region29Qinghai_aluminum_Region10Jiangsu,0.0,0.0,2046.31265014652,0.0,0.0,0.0,0.0,2046.31265014652
aluminum_Region29Qinghai_aluminum_Region11Zhejiang,0.0,0.0,1917.7953951919492,0.0,0.0,0.0,0.0,1917.7953951919492
aluminum_Region29Qinghai_aluminum_Region12Anhui,0.0,0.0,1845.3749792872477,0.0,0.0,0.0,0.0,1845.3749792872477
aluminum_Region29Qinghai_aluminum_Region13Fujian,0.0,0.0,1632.4726798550087,0.0,0.0,0.0,0.0,1632.4726798550087
aluminum_Region29Qinghai_aluminum_Region14Jiangxi,0.0,0.0,1497.5250202243103,0.0,0.0,0.0,0.0,1497.5250202243103
aluminum_Region29Qinghai_aluminum_Region15Shandong,0.0,0.0,1413.3346672964249,0.0,0.0,0.0,0.0,1413.3346672964249
aluminum_Region29Qinghai_aluminum_Region16Henan,0.0,0.0,1342.4281488738548,0.0,0.0,0.0,0.0,1342.4281488738548
aluminum_Region29Qinghai_aluminum_Region17Hubei,0.0,0.0,1433.9639689485211,0.0,0.0,0.0,0.0,1433.9639689485211
aluminum_Region29Qinghai_aluminum_Region18Hunan,0.0,0.0,1279.9442735486823,0.0,0.0,0.0,0.0,1279.9442735486823
aluminum_Region29Qinghai_aluminum_Region19Guangdong,0.0,0.0,1287.8374839322964,0.0,0.0,0.0,0.0,1287.8374839322964
aluminum_Region29Qinghai_aluminum_Region20Guangxi,0.0,0.0,1013.8377366533527,0.0,0.0,0.0,0.0,1013.8377366533527
aluminum_Region29Qinghai_aluminum_Region21Hainan,0.0,0.0,1077.055798358492,0.0,0.0,0.0,0.0,1077.055798358492
aluminum_Region29Qinghai_aluminum_Region22Chongqing,0.0,0.0,821.5871485592033,0.0,0.0,0.0,0.0,821.5871485592033
aluminum_Region29Qinghai_aluminum_Region23Sichuan,0.0,0.0,982.8917269031706,0.0,0.0,0.0,0.0,982.8917269031706
aluminum_Region29Qinghai_aluminum_Region24Guizhou,0.0,0.0,903.892776509959,0.0,0.0,0.0,0.0,903.892776509959
aluminum_Region29Qinghai_aluminum_Region25Yunnan,0.0,0.0,929.6500325414044,0.0,0.0,0.0,0.0,929.6500325414044
aluminum_Region29Qinghai_aluminum_Region27Shaanxi,0.0,0.0,1049.9992988119236,0.0,0.0,0.0,0.0,1049.9992988119236
aluminum_Region29Qinghai_aluminum_Region28Gansu,0.0,0.0,449.38440709180696,0.0,0.0,0.0,0.0,449.38440709180696
aluminum_Region29Qinghai_aluminum_Region30Ningxia,0.0,0.0,1553.4578288166883,0.0,0.0,0.0,0.0,1553.4578288166883
aluminum_Region29Qinghai_aluminum_Region31Xinjiang,0.0,0.0,4084.9555900013247,0.0,0.0,0.0,0.0,4084.9555900013247
aluminum_Region30Ningxia_aluminum_Region1Beijing,0.0,0.0,1134.8978513744282,0.0,0.0,0.0,0.0,1134.8978513744282
aluminum_Region30Ningxia_aluminum_Region2Tianjin,0.0,0.0,1247.8140865033272,0.0,0.0,0.0,0.0,1247.8140865033272
aluminum_Region30Ningxia_aluminum_Region3Hebei,0.0,0.0,936.3854472855043,0.0,0.0,0.0,0.0,936.3854472855043
aluminum_Region30Ningxia_aluminum_Region4Shanxi,0.0,0.0,638.7578035386272,0.0,0.0,0.0,0.0,638.7578035386272
aluminum_Region30Ningxia_aluminum_Region5Innermongolia,0.0,0.0,634.6447383676111,0.0,0.0,0.0,0.0,634.6447383676111
aluminum_Region30Ningxia_aluminum_Region6Liaoning,0.0,0.0,1879.285813176871,0.0,0.0,0.0,0.0,1879.285813176871
aluminum_Region30Ningxia_aluminum_Region7Jilin,0.0,0.0,1553.9263569876102,0.0,0.0,0.0,0.0,1553.9263569876102
aluminum_Region30Ningxia_aluminum_Region8Heilongjiang,0.0,0.0,1798.9373315149016,0.0,0.0,0.0,0.0,1798.9373315149016
aluminum_Region30Ningxia_aluminum_Region9Shanghai,0.0,0.0,1984.170815744547,0.0,0.0,0.0,0.0,1984.170815744547
aluminum_Region30Ningxia_aluminum_Region10Jiangsu,0.0,0.0,1934.3230767004752,0.0,0.0,0.0,0.0,1934.3230767004752
aluminum_Region30Ningxia_aluminum_Region11Zhejiang,0.0,0.0,1793.4908743520782,0.0,0.0,0.0,0.0,1793.4908743520782
aluminum_Region30Ningxia_aluminum_Region12Anhui,0.0,0.0,1708.9266233126843,0.0,0.0,0.0,0.0,1708.9266233126843
aluminum_Region30Ningxia_aluminum_Region13Fujian,0.0,0.0,1535.1782833222258,0.0,0.0,0.0,0.0,1535.1782833222258
aluminum_Region30Ningxia_aluminum_Region14Jiangxi,0.0,0.0,1374.0315229339062,0.0,0.0,0.0,0.0,1374.0315229339062
aluminum_Region30Ningxia_aluminum_Region15Shandong,0.0,0.0,1247.400431400653,0.0,0.0,0.0,0.0,1247.400431400653
aluminum_Region30Ningxia_aluminum_Region16Henan,0.0,0.0,1176.7283895933588,0.0,0.0,0.0,0.0,1176.7283895933588
aluminum_Region30Ningxia_aluminum_Region17Hubei,0.0,0.0,1289.858648234737,0.0,0.0,0.0,0.0,1289.858648234737
aluminum_Region30Ningxia_aluminum_Region18Hunan,0.0,0.0,1158.8627506938913,0.0,0.0,0.0,0.0,1158.8627506938913
aluminum_Region30Ningxia_aluminum_Region19Guangdong,0.0,0.0,1196.5465602237823,0.0,0.0,0.0,0.0,1196.5465602237823
aluminum_Region30Ningxia_aluminum_Region20Guangxi,0.0,0.0,973.0494025682825,0.0,0.0,0.0,0.0,973.0494025682825
aluminum_Region30Ningxia_aluminum_Region21Hainan,0.0,0.0,1041.2351443234384,0.0,0.0,0.0,0.0,1041.2351443234384
aluminum_Region30Ningxia_aluminum_Region22Chongqing,0.0,0.0,777.2848603237413,0.0,0.0,0.0,0.0,777.2848603237413
aluminum_Region30Ningxia_aluminum_Region23Sichuan,0.0,0.0,933.8415820743371,0.0,0.0,0.0,0.0,933.8415820743371
aluminum_Region30Ningxia_aluminum_Region24Guizhou,0.0,0.0,860.1895131658279,0.0,0.0,0.0,0.0,860.1895131658279
aluminum_Region30Ningxia_aluminum_Region25Yunnan,0.0,0.0,928.1893476113527,0.0,0.0,0.0,0.0,928.1893476113527
aluminum_Region30Ningxia_aluminum_Region27Shaanxi,0.0,0.0,846.8046208888242,0.0,0.0,0.0,0.0,846.8046208888242
aluminum_Region30Ningxia_aluminum_Region28Gansu,0.0,0.0,601.0242868463407,0.0,0.0,0.0,0.0,601.0242868463407
aluminum_Region30Ningxia_aluminum_Region29Qinghai,0.0,0.0,988.9328451150768,0.0,0.0,0.0,0.0,988.9328451150768
aluminum_Region30Ningxia_aluminum_Region31Xinjiang,0.0,0.0,2807.599694146485,0.0,0.0,0.0,0.0,2807.599694146485
aluminum_Region31Xinjiang_aluminum_Region1Beijing,0.0,0.0,971.020950409287,0.0,0.0,0.0,0.0,971.020950409287
aluminum_Region31Xinjiang_aluminum_Region2Tianjin,0.0,0.0,1010.7786529600345,0.0,0.0,0.0,0.0,1010.7786529600345
aluminum_Region31Xinjiang_aluminum_Region3Hebei,0.0,0.0,949.8417718078007,0.0,0.0,0.0,0.0,949.8417718078007
aluminum_Region31Xinjiang_aluminum_Region4Shanxi,0.0,0.0,850.9624585293427,0.0,0.0,0.0,0.0,850.9624585293427
aluminum_Region31Xinjiang_aluminum_Region5Innermongolia,0.0,0.0,759.8170667120801,0.0,0.0,0.0,0.0,759.8170667120801
aluminum_Region31Xinjiang_aluminum_Region6Liaoning,0.0,0.0,1210.8411820404062,0.0,0.0,0.0,0.0,1210.8411820404062
aluminum_Region31Xinjiang_aluminum_Region7Jilin,0.0,0.0,1152.9506510737626,0.0,0.0,0.0,0.0,1152.9506510737626
aluminum_Region31Xinjiang_aluminum_Region8Heilongjiang,0.0,0.0,1265.6912293183086,0.0,0.0,0.0,0.0,1265.6912293183086
aluminum_Region31Xinjiang_aluminum_Region9Shanghai,0.0,0.0,1296.2132712140701,0.0,0.0,0.0,0.0,1296.2132712140701
aluminum_Region31Xinjiang_aluminum_Region10Jiangsu,0.0,0.0,1255.6603342021847,0.0,0.0,0.0,0.0,1255.6603342021847
aluminum_Region31Xinjiang_aluminum_Region11Zhejiang,0.0,0.0,1242.4092222374002,0.0,0.0,0.0,0.0,1242.4092222374002
aluminum_Region31Xinjiang_aluminum_Region12Anhui,0.0,0.0,1184.605695568062,0.0,0.0,0.0,0.0,1184.605695568062
aluminum_Region31Xinjiang_aluminum_Region13Fujian,0.0,0.0,1177.4456066744635,0.0,0.0,0.0,0.0,1177.4456066744635
aluminum_Region31Xinjiang_aluminum_Region14Jiangxi,0.0,0.0,1093.6234503302385,0.0,0.0,0.0,0.0,1093.6234503302385
aluminum_Region31Xinjiang_aluminum_Region15Shandong,0.0,0.0,1028.6956940857579,0.0,0.0,0.0,0.0,1028.6956940857579
aluminum_Region31Xinjiang_aluminum_Region16Henan,0.0,0.0,1052.5642824687666,0.0,0.0,0.0,0.0,1052.5642824687666
aluminum_Region31Xinjiang_aluminum_Region17Hubei,0.0,0.0,1051.9357333663654,0.0,0.0,0.0,0.0,1051.9357333663654
aluminum_Region31Xinjiang_aluminum_Region18Hunan,0.0,0.0,1007.9238925996832,0.0,0.0,0.0,0.0,1007.9238925996832
aluminum_Region31Xinjiang_aluminum_Region19Guangdong,0.0,0.0,1079.5022125395121,0.0,0.0,0.0,0.0,1079.5022125395121
aluminum_Region31Xinjiang_aluminum_Region20Guangxi,0.0,0.0,932.0028295855931,0.0,0.0,0.0,0.0,932.0028295855931
aluminum_Region31Xinjiang_aluminum_Region21Hainan,0.0,0.0,989.2575687547828,0.0,0.0,0.0,0.0,989.2575687547828
aluminum_Region31Xinjiang_aluminum_Region22Chongqing,0.0,0.0,824.7076603974051,0.0,0.0,0.0,0.0,824.7076603974051
aluminum_Region31Xinjiang_aluminum_Region23Sichuan,0.0,0.0,870.5388378381382,0.0,0.0,0.0,0.0,870.5388378381382
aluminum_Region31Xinjiang_aluminum_Region24Guizhou,0.0,0.0,855.1975022043144,0.0,0.0,0.0,0.0,855.1975022043144
aluminum_Region31Xinjiang_aluminum_Region25Yunnan,0.0,0.0,896.1540729358335,0.0,0.0,0.0,0.0,896.1540729358335
aluminum_Region31Xinjiang_aluminum_Region27Shaanxi,0.0,0.0,899.609884909194,0.0,0.0,0.0,0.0,899.609884909194
aluminum_Region31Xinjiang_aluminum_Region28Gansu,0.0,0.0,694.169135507705,0.0,0.0,0.0,0.0,694.169135507705
aluminum_Region31Xinjiang_aluminum_Region29Qinghai,0.0,0.0,724.1323385781134,0.0,0.0,0.0,0.0,724.1323385781134
aluminum_Region31Xinjiang_aluminum_Region30Ningxia,0.0,0.0,793.3740296542594,0.0,0.0,0.0,0.0,793.3740296542594
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region2Tianjin,0.0,0.0,201961.64001563573,1.02761574325113e8,0.0,0.0,0.0,1.0296353596512863e8
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region3Hebei,0.0,0.0,112628.62576426049,2.4402233026781276e7,0.0,0.0,0.0,2.4514861652545538e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region4Shanxi,0.0,0.0,118222.87507085358,1.5156019345373178e7,0.0,0.0,0.0,1.5274242220444031e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region5Innermongolia,0.0,0.0,135127.1008857623,1.7893383355731953e7,0.0,0.0,0.0,1.8028510456617717e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region6Liaoning,0.0,0.0,3.7938147751839045e6,3.4638982155051714e8,0.0,0.0,0.0,3.5018363632570106e8
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region7Jilin,0.0,0.0,5.838033862758162e6,3.795780378220735e8,0.0,0.0,0.0,3.854160716848317e8
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,1.336490168695202e6,6.88907831287317e7,0.0,0.0,0.0,7.02272732974269e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region9Shanghai,0.0,0.0,258615.51169050467,1.3288838356127461e7,0.0,0.0,0.0,1.3547453867817966e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region10Jiangsu,0.0,0.0,229292.60721284169,1.445414252216438e7,0.0,0.0,0.0,1.4683435129377222e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region11Zhejiang,0.0,0.0,288866.50780670164,1.4531556076086875e7,0.0,0.0,0.0,1.4820422583893577e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region12Anhui,0.0,0.0,233908.74830937813,1.4513400944852615e7,0.0,0.0,0.0,1.4747309693161992e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region13Fujian,0.0,0.0,253079.32772271955,8.605280171326723e6,0.0,0.0,0.0,8.858359499049442e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region14Jiangxi,0.0,0.0,222119.23211320222,9.865538810583487e6,0.0,0.0,0.0,1.008765804269669e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region15Shandong,0.0,0.0,158312.91877679367,2.4835492838114046e7,0.0,0.0,0.0,2.499380575689084e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region16Henan,0.0,0.0,173136.52104455087,1.5653835630677227e7,0.0,0.0,0.0,1.5826972151721777e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region17Hubei,0.0,0.0,206689.04117909085,1.1354020949995145e7,0.0,0.0,0.0,1.1560709991174236e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region18Hunan,0.0,0.0,212252.11002942073,9.033933056475103e6,0.0,0.0,0.0,9.246185166504523e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region19Guangdong,0.0,0.0,180809.8201553787,5.33827020608307e6,0.0,0.0,0.0,5.519080026238448e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region20Guangxi,0.0,0.0,174746.44258607132,4.751303500290837e6,0.0,0.0,0.0,4.926049942876909e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region21Hainan,0.0,0.0,205962.32333137662,4.975640011231704e6,0.0,0.0,0.0,5.18160233456308e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region22Chongqing,0.0,0.0,172254.05126716522,6.084096547913873e6,0.0,0.0,0.0,6.256350599181037e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region23Sichuan,0.0,0.0,196040.60221839207,6.837030472518301e6,0.0,0.0,0.0,7.033071074736693e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region24Guizhou,0.0,0.0,176649.93907677414,5.3617291603954835e6,0.0,0.0,0.0,5.538379099472257e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region25Yunnan,0.0,0.0,174467.70886270574,4.306036844695479e6,0.0,0.0,0.0,4.480504553558185e6
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region27Shaanxi,0.0,0.0,228105.62408500974,1.3312579195580889e7,0.0,0.0,0.0,1.3540684819665898e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region28Gansu,0.0,0.0,286982.60202616174,1.2560684952615213e7,0.0,0.0,0.0,1.2847667554641373e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region29Qinghai,0.0,0.0,275905.7789722843,1.060612680616801e7,0.0,0.0,0.0,1.0882032585140295e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region30Ningxia,0.0,0.0,244437.2665320818,1.408831231138851e7,0.0,0.0,0.0,1.4332749577920591e7
aluminumscrap_source_Region1Beijing_aluminumscrap_source_Region31Xinjiang,0.0,0.0,742254.5656479615,1.6821999549236685e7,0.0,0.0,0.0,1.7564254114884645e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region1Beijing,0.0,0.0,169059.85626738402,8.965826401687212e7,0.0,0.0,0.0,8.98273238731395e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region3Hebei,0.0,0.0,112973.80800062546,2.3475037264587447e7,0.0,0.0,0.0,2.358801107258807e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region4Shanxi,0.0,0.0,118370.97878669672,1.48011935840322e7,0.0,0.0,0.0,1.4919564562818898e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region5Innermongolia,0.0,0.0,145090.81050299655,1.5420017317637352e7,0.0,0.0,0.0,1.5565108128140349e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region6Liaoning,0.0,0.0,7.287573035648393e6,6.920579441796739e8,0.0,0.0,0.0,6.993455172153223e8
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region7Jilin,0.0,0.0,4.881187544963911e6,3.204933991000084e8,0.0,0.0,0.0,3.253745866449723e8
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region8Heilongjiang,0.0,0.0,1.284146926370265e6,6.670881836075735e7,0.0,0.0,0.0,6.799296528712761e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region9Shanghai,0.0,0.0,259298.96452986193,1.4824644325010393e7,0.0,0.0,0.0,1.5083943289540255e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region10Jiangsu,0.0,0.0,226495.5828598473,1.5973403889158398e7,0.0,0.0,0.0,1.6199899472018246e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region11Zhejiang,0.0,0.0,293809.7608621936,1.6410429326531542e7,0.0,0.0,0.0,1.6704239087393736e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region12Anhui,0.0,0.0,231454.2636435406,1.5566171341256328e7,0.0,0.0,0.0,1.5797625604899868e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region13Fujian,0.0,0.0,252560.85242857956,9.232608131331664e6,0.0,0.0,0.0,9.485168983760243e6
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region14Jiangxi,0.0,0.0,219694.15404629198,1.0278159561025111e7,0.0,0.0,0.0,1.0497853715071402e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region15Shandong,0.0,0.0,142425.94343525326,2.891849512871868e7,0.0,0.0,0.0,2.9060921072153933e7
aluminumscrap_source_Region2Tianjin_aluminumscrap_source_Region16Henan,0.0,0.0,170360.5739873888,1.5695733762522958e7,0.0,0.0,0.0,1.5866094336510347e7
