scenario,period,technology,province,region_num,province_label,category,cost_usd,production_tons_annual,status,cost_per_ton
cap,1,scrapeaf56,Region7Jilin,7,Jilin,Coal,576.8813341295962,15.006016087676606,ok,38.44333704289099
cap,1,scrapeaf56,Region7Jilin,7,Jilin,Natural Gas,0.0,15.006016087676606,structural_zero,0.0
cap,1,scrapeaf56,Region7Jilin,7,Jilin,Steel Scrap,2593.0395799505422,15.006016087676606,ok,172.80000000000163
cap,1,scrapeaf56,Region7Jilin,7,Jilin,DRI,0.0,15.006016087676606,structural_zero,0.0
cap,1,scrapeaf56,Region7Jilin,7,Jilin,Hydrogen,0.0,15.006016087676606,structural_zero,0.0
cap,1,scrapeaf56,Region7Jilin,7,Jilin,Electricity,159.94575246472866,15.006016087676606,ok,10.658775222564298
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Investment,966.2190769705832,17.658715052692273,ok,54.71627318791081
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Fixed O&M,732.8366746867454,17.658715052692273,ok,41.50000000000091
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Variable O&M,0.0,17.658715052692273,ok,0.0
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Coal,619.2467861984067,17.658715052692273,ok,35.06748845262076
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Natural Gas,0.0,17.658715052692273,structural_zero,0.0
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Steel Scrap,3051.425961105048,17.658715052692273,ok,172.79999999998998
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,DRI,0.0,17.658715052692273,structural_zero,0.0
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Hydrogen,0.0,17.658715052692273,structural_zero,0.0
cap,1,scrapeaf56,Region8Heilongjiang,8,Heilongjiang,Electricity,193.2722704683092,17.658715052692273,ok,10.944866027431743
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Investment,1332.4607499813317,142.05581343469993,ok,9.379839640239966
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Fixed O&M,5895.316257540082,142.05581343469993,ok,41.50000000000025
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Variable O&M,0.0,142.05581343469993,ok,0.0
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Coal,5324.082678491933,142.05581343469993,ok,37.478808855220144
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Natural Gas,0.0,142.05581343469993,structural_zero,0.0
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Steel Scrap,24547.244561516192,142.05581343469993,ok,172.80000000000032
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,DRI,0.0,142.05581343469993,structural_zero,0.0
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Hydrogen,0.0,142.05581343469993,structural_zero,0.0
cap,1,scrapeaf56,Region9Shanghai,9,Shanghai,Electricity,2046.205763369228,142.05581343469993,ok,14.40423812229146
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Investment,1124.7643627957432,9323.805776983801,ok,0.12063361139206377
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Fixed O&M,386937.93974482786,9323.805776983801,ok,41.500000000000014
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Variable O&M,0.0,9323.805776983801,ok,0.0
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Coal,373212.54293478635,9323.805776983801,ok,40.02791905598001
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Natural Gas,0.0,9323.805776983801,structural_zero,0.0
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Steel Scrap,1611153.638262801,9323.805776983801,ok,172.8
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,DRI,0.0,9323.805776983801,structural_zero,0.0
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Hydrogen,0.0,9323.805776983801,structural_zero,0.0
cap,1,scrapeaf56,Region10Jiangsu,10,Jiangsu,Electricity,128815.48190916202,9323.805776983801,ok,13.81576203862465
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Investment,1340.0983419049287,200.44563509300258,ok,6.685595030708208
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Fixed O&M,8318.493856359619,200.44563509300258,ok,41.50000000000006
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Variable O&M,0.0,200.44563509300258,ok,0.0
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Coal,7774.8474909709075,200.44563509300258,ok,38.787811405140054
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Natural Gas,0.0,200.44563509300258,structural_zero,0.0
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Steel Scrap,34637.00574407072,200.44563509300258,ok,172.79999999999936
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,DRI,0.0,200.44563509300258,structural_zero,0.0
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Hydrogen,0.0,200.44563509300258,structural_zero,0.0
cap,1,scrapeaf56,Region11Zhejiang,11,Zhejiang,Electricity,2788.3292174056833,200.44563509300258,ok,13.91065071639977
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Investment,1288.0113434583034,196.30622878462734,ok,6.561235226373862
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Fixed O&M,8146.70849456205,196.30622878462734,ok,41.50000000000008
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Variable O&M,0.0,196.30622878462734,ok,0.0
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Coal,8263.46459286295,196.30622878462734,ok,42.09476512296007
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Natural Gas,0.0,196.30622878462734,structural_zero,0.0
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Steel Scrap,33921.716333983415,196.30622878462734,ok,172.79999999999905
cap,1,scrapeaf56,Region12Anhui,12,Anhui,DRI,0.0,196.30622878462734,structural_zero,0.0
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Hydrogen,0.0,196.30622878462734,structural_zero,0.0
cap,1,scrapeaf56,Region12Anhui,12,Anhui,Electricity,2606.916540384498,196.30622878462734,ok,13.279846271432447
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Investment,1404.0955265744803,3340.056893692205,ok,0.42038072142607985
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Fixed O&M,138612.36108822652,3340.056893692205,ok,41.50000000000001
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Variable O&M,0.0,3340.056893692205,ok,0.0
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Coal,131394.3991353586,3340.056893692205,ok,39.33897035811
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Natural Gas,0.0,3340.056893692205,structural_zero,0.0
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Steel Scrap,577161.8312300128,3340.056893692205,ok,172.79999999999993
cap,1,scrapeaf56,Region13Fujian,13,Fujian,DRI,0.0,3340.056893692205,structural_zero,0.0
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Hydrogen,0.0,3340.056893692205,structural_zero,0.0
cap,1,scrapeaf56,Region13Fujian,13,Fujian,Electricity,45500.60604994327,3340.056893692205,ok,13.622703893419448
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Investment,1167.2069657386742,37.09562592731298,ok,31.464813884681654
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Fixed O&M,1539.4684759835056,37.09562592731298,ok,41.500000000000455
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Variable O&M,0.0,37.09562592731298,ok,0.0
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Coal,1760.8761271246583,37.09562592731298,ok,47.46856490776047
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Natural Gas,0.0,37.09562592731298,structural_zero,0.0
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Steel Scrap,6410.124160239558,37.09562592731298,ok,172.79999999999663
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,DRI,0.0,37.09562592731298,structural_zero,0.0
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Hydrogen,0.0,37.09562592731298,structural_zero,0.0
cap,1,scrapeaf56,Region14Jiangxi,14,Jiangxi,Electricity,478.04729615978033,37.09562592731298,ok,12.886891222606408
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Investment,1192.58182565932,56.02129926342017,ok,21.288007264016308
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Fixed O&M,2324.8839194319635,56.02129926342017,ok,41.500000000000476
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Variable O&M,0.0,56.02129926342017,ok,0.0
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Coal,2288.7309925501777,56.02129926342017,ok,40.85465747212032
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Natural Gas,0.0,56.02129926342017,structural_zero,0.0
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Steel Scrap,9680.480512719065,56.02129926342017,ok,172.80000000000106
cap,1,scrapeaf56,Region15Shandong,15,Shandong,DRI,0.0,56.02129926342017,structural_zero,0.0
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Hydrogen,0.0,56.02129926342017,structural_zero,0.0
cap,1,scrapeaf56,Region15Shandong,15,Shandong,Electricity,698.3880489341002,56.02129926342017,ok,12.466473611227395
cap,1,scrapeaf56,Region16Henan,16,Henan,Investment,1168.0259205914,192.3653006693911,ok,6.071915862824083
cap,1,scrapeaf56,Region16Henan,16,Henan,Fixed O&M,7983.159977779757,192.3653006693911,ok,41.500000000000135
cap,1,scrapeaf56,Region16Henan,16,Henan,Variable O&M,0.0,192.3653006693911,ok,0.0
cap,1,scrapeaf56,Region16Henan,16,Henan,Coal,7965.042326074072,192.3653006693911,ok,41.40581642509011
cap,1,scrapeaf56,Region16Henan,16,Henan,Natural Gas,0.0,192.3653006693911,structural_zero,0.0
cap,1,scrapeaf56,Region16Henan,16,Henan,Steel Scrap,33240.72395567071,192.3653006693911,ok,172.79999999999964
cap,1,scrapeaf56,Region16Henan,16,Henan,DRI,0.0,192.3653006693911,structural_zero,0.0
cap,1,scrapeaf56,Region16Henan,16,Henan,Hydrogen,0.0,192.3653006693911,structural_zero,0.0
cap,1,scrapeaf56,Region16Henan,16,Henan,Electricity,2504.731396671189,192.3653006693911,ok,13.020702735655789
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Investment,1222.391313775763,399.22409712457494,ok,3.061917661233572
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Fixed O&M,16567.800030669867,399.22409712457494,ok,41.500000000000014
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Variable O&M,0.0,399.22409712457494,ok,0.0
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Coal,18152.964705364557,399.22409712457494,ok,45.47061371322999
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Natural Gas,0.0,399.22409712457494,structural_zero,0.0
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Steel Scrap,68985.92398312637,399.22409712457494,ok,172.79999999999956
cap,1,scrapeaf56,Region17Hubei,17,Hubei,DRI,0.0,399.22409712457494,structural_zero,0.0
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Hydrogen,0.0,399.22409712457494,structural_zero,0.0
cap,1,scrapeaf56,Region17Hubei,17,Hubei,Electricity,5112.972499682013,399.22409712457494,ok,12.807274251500274
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Investment,1170.8388599499772,35.20977382602022,ok,33.253234335879796
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Fixed O&M,1461.205613779875,35.20977382602022,ok,41.50000000000102
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Variable O&M,0.0,35.20977382602022,ok,0.0
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Coal,1681.06052575497,35.20977382602022,ok,47.744144397560916
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Natural Gas,0.0,35.20977382602022,structural_zero,0.0
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Steel Scrap,6084.248917136186,35.20977382602022,ok,172.79999999999694
cap,1,scrapeaf56,Region18Hunan,18,Hunan,DRI,0.0,35.20977382602022,structural_zero,0.0
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Hydrogen,0.0,35.20977382602022,structural_zero,0.0
cap,1,scrapeaf56,Region18Hunan,18,Hunan,Electricity,444.2829239678839,35.20977382602022,ok,12.618170345631597
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Investment,1379.553626093576,10850008.097325332,ok,0.00012714770474997654
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Fixed O&M,450275336.0390013,10850008.097325332,ok,41.5
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Variable O&M,0.0,10850008.097325332,ok,0.0
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Coal,443273364.385955,10850008.097325332,ok,40.85465747212001
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Natural Gas,0.0,10850008.097325332,structural_zero,0.0
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Steel Scrap,1874881399.2178173,10850008.097325332,ok,172.79999999999998
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,DRI,0.0,10850008.097325332,structural_zero,0.0
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Hydrogen,0.0,10850008.097325332,structural_zero,0.0
cap,1,scrapeaf56,Region19Guangdong,19,Guangdong,Electricity,156997478.15871477,10850008.097325332,ok,14.469802856406778
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Investment,1282.997785284732,380.74347219747256,ok,3.3697170903019584
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Fixed O&M,15800.854096195131,380.74347219747256,ok,41.50000000000005
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Variable O&M,0.0,380.74347219747256,ok,0.0
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Coal,17968.421141537998,380.74347219747256,ok,47.19298544459005
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Natural Gas,0.0,380.74347219747256,structural_zero,0.0
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Steel Scrap,65792.47199572326,380.74347219747256,ok,172.8
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,DRI,0.0,380.74347219747256,structural_zero,0.0
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Hydrogen,0.0,380.74347219747256,structural_zero,0.0
cap,1,scrapeaf56,Region20Guangxi,20,Guangxi,Electricity,5275.485996059997,380.74347219747256,ok,13.855749031263409
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Investment,1283.8425759922068,86.92394539940608,ok,14.769722774237751
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Fixed O&M,3607.343734075388,86.92394539940608,ok,41.50000000000041
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Variable O&M,0.0,86.92394539940608,ok,0.0
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Coal,3647.065836886746,86.92394539940608,ok,41.956975378060385
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Natural Gas,0.0,86.92394539940608,structural_zero,0.0
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Steel Scrap,15020.457765017454,86.92394539940608,ok,172.80000000000095
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,DRI,0.0,86.92394539940608,structural_zero,0.0
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Hydrogen,0.0,86.92394539940608,structural_zero,0.0
cap,1,scrapeaf56,Region22Chongqing,22,Chongqing,Electricity,1061.7695623799002,86.92394539940608,ok,12.214926019535636
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Investment,1323.6445189182737,305.4282444734581,ok,4.3337331856789
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Fixed O&M,12675.272145648532,305.4282444734581,ok,41.50000000000007
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Variable O&M,0.0,305.4282444734581,ok,0.0
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Coal,13656.542890294266,305.4282444734581,ok,44.71277014291004
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Natural Gas,0.0,305.4282444734581,structural_zero,0.0
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Steel Scrap,52778.00064501363,305.4282444734581,ok,172.8000000000002
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,DRI,0.0,305.4282444734581,structural_zero,0.0
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Hydrogen,0.0,305.4282444734581,structural_zero,0.0
cap,1,scrapeaf56,Region23Sichuan,23,Sichuan,Electricity,3783.433336819562,305.4282444734581,ok,12.387306692418043
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Investment,1463.6769153364205,6825634.136939412,ok,0.00021443823181427178
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Fixed O&M,283263816.6829856,6825634.136939412,ok,41.5
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Variable O&M,0.0,6825634.136939412,ok,0.0
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Coal,232774329.9368977,6825634.136939412,ok,34.102960291580004
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Natural Gas,0.0,6825634.136939412,structural_zero,0.0
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Steel Scrap,1179469578.8631306,6825634.136939412,ok,172.80000000000004
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,DRI,0.0,6825634.136939412,structural_zero,0.0
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Hydrogen,0.0,6825634.136939412,structural_zero,0.0
cap,1,scrapeaf56,Region24Guizhou,24,Guizhou,Electricity,83158892.100829,6825634.136939412,ok,12.18332105595644
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Investment,1378.0289221917617,2277304.7954850122,ok,0.0006051139596789344
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Fixed O&M,94508149.012628,2277304.7954850122,ok,41.5
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Variable O&M,0.0,2277304.7954850122,ok,0.0
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Coal,66366422.61154774,2277304.7954850122,ok,29.142529688219998
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Natural Gas,0.0,2277304.7954850122,structural_zero,0.0
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Steel Scrap,393518268.65981,2277304.7954850122,ok,172.79999999999995
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,DRI,0.0,2277304.7954850122,structural_zero,0.0
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Hydrogen,0.0,2277304.7954850122,structural_zero,0.0
cap,1,scrapeaf56,Region25Yunnan,25,Yunnan,Electricity,29124893.976662807,2277304.7954850122,ok,12.789194505015693
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Investment,1268.416163332618,209.6225957547436,ok,6.050951514867474
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Fixed O&M,8699.33772382188,209.6225957547436,ok,41.5000000000001
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Variable O&M,0.0,209.6225957547436,ok,0.0
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Coal,6397.771148883083,209.6225957547436,ok,30.520427083960037
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Natural Gas,0.0,209.6225957547436,structural_zero,0.0
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Steel Scrap,36222.784546419716,209.6225957547436,ok,172.8000000000001
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,DRI,0.0,209.6225957547436,structural_zero,0.0
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Hydrogen,0.0,209.6225957547436,structural_zero,0.0
cap,1,scrapeaf56,Region27Shaanxi,27,Shaanxi,Electricity,2358.1637940505643,209.6225957547436,ok,11.249568709709106
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Investment,1114.9482380762338,27.79499203354254,ok,40.113277842667934
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Fixed O&M,1153.4921693920428,27.79499203354254,ok,41.50000000000098
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Variable O&M,0.0,27.79499203354254,ok,0.0
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Coal,1012.9992085743828,27.79499203354254,ok,36.445385821730476
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Natural Gas,0.0,27.79499203354254,structural_zero,0.0
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Steel Scrap,4802.9746233961405,27.79499203354254,ok,172.7999999999996
cap,1,scrapeaf56,Region28Gansu,28,Gansu,DRI,0.0,27.79499203354254,structural_zero,0.0
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Hydrogen,0.0,27.79499203354254,structural_zero,0.0
cap,1,scrapeaf56,Region28Gansu,28,Gansu,Electricity,317.17975274807145,27.79499203354254,ok,11.411399304065426
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Investment,750.5168886828803,2.7143467945130038,ok,276.50000000001285
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Fixed O&M,112.64539197229487,2.7143467945130038,ok,41.500000000001926
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Variable O&M,0.0,2.7143467945130038,ok,0.0
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Coal,90.69721526120131,2.7143467945130038,ok,33.41401159370787
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Natural Gas,0.0,2.7143467945130038,structural_zero,0.0
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Steel Scrap,469.0391260917672,2.7143467945130038,ok,172.79999999997057
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,DRI,0.0,2.7143467945130038,structural_zero,0.0
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Hydrogen,0.0,2.7143467945130038,structural_zero,0.0
cap,1,scrapeaf56,Region29Qinghai,29,Qinghai,Electricity,31.216024395581968,2.7143467945130038,ok,11.500381770923495
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Investment,717.3572094176639,2.5944202872240485,ok,276.50000000008265
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Fixed O&M,107.6684419198302,2.5944202872240485,ok,41.500000000012406
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Variable O&M,0.0,2.5944202872240485,ok,0.0
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Coal,70.06696062264982,2.5944202872240485,ok,27.006788748795728
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Natural Gas,0.0,2.5944202872240485,structural_zero,0.0
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Steel Scrap,448.315825632408,2.5944202872240485,ok,172.80000000003562
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,DRI,0.0,2.5944202872240485,structural_zero,0.0
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Hydrogen,0.0,2.5944202872240485,structural_zero,0.0
cap,1,scrapeaf56,Region30Ningxia,30,Ningxia,Electricity,30.27960652859499,2.5944202872240485,ok,11.671049088578187
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Investment,845.6448166578167,12.584306159375531,ok,67.19836643737376
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Fixed O&M,522.248705614104,12.584306159375531,ok,41.50000000000154
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Variable O&M,0.0,12.584306159375531,ok,0.0
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Coal,208.07859060181192,12.584306159375531,ok,16.534768621056607
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Natural Gas,0.0,12.584306159375531,structural_zero,0.0
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Steel Scrap,2174.568104339978,12.584306159375531,ok,172.79999999999097
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,DRI,0.0,12.584306159375531,structural_zero,0.0
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Hydrogen,0.0,12.584306159375531,structural_zero,0.0
cap,1,scrapeaf56,Region31Xinjiang,31,Xinjiang,Electricity,112.64149138160897,12.584306159375531,ok,8.950949695203423
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Investment,368.18107444077225,2.547965913084708,ok,144.50000000001253
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Fixed O&M,55.29027858656554,2.547965913084708,ok,21.6997716894996
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Variable O&M,0.0,2.547965913084708,ok,0.0
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Coal,0.0,2.547965913084708,structural_zero,0.0
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Natural Gas,0.0,2.547965913084708,structural_zero,0.0
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Steel Scrap,748.3375886729112,2.547965913084708,ok,293.6999999999735
cap,1,scrapeaf100,Region1Beijing,1,Beijing,DRI,0.0,2.547965913084708,structural_zero,0.0
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Hydrogen,0.0,2.547965913084708,structural_zero,0.0
cap,1,scrapeaf100,Region1Beijing,1,Beijing,Electricity,58.68149326428494,2.547965913084708,ok,23.030721471953246
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Investment,373.0169085780888,2.5814318932739404,ok,144.5000000000017
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Fixed O&M,56.01648271603299,2.5814318932739404,ok,21.699771689497968
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Variable O&M,0.0,2.5814318932739404,ok,0.0
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Coal,0.0,2.5814318932739404,structural_zero,0.0
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Natural Gas,0.0,2.5814318932739404,structural_zero,0.0
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Steel Scrap,758.1665470543237,2.5814318932739404,ok,293.6999999999099
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,DRI,0.0,2.5814318932739404,structural_zero,0.0
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Hydrogen,0.0,2.5814318932739404,structural_zero,0.0
cap,1,scrapeaf100,Region2Tianjin,2,Tianjin,Electricity,58.39587529577436,2.5814318932739404,ok,22.62150531568466
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Investment,3095.019463638894,21.418819817569428,ok,144.50000000000523
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Fixed O&M,464.78349989976255,21.418819817569428,ok,21.6997716894985
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Variable O&M,0.0,21.418819817569428,ok,0.0
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Coal,0.0,21.418819817569428,structural_zero,0.0
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Natural Gas,0.0,21.418819817569428,structural_zero,0.0
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Steel Scrap,6290.707380420237,21.418819817569428,ok,293.7000000000045
cap,1,scrapeaf100,Region3Hebei,3,Hebei,DRI,0.0,21.418819817569428,structural_zero,0.0
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Hydrogen,0.0,21.418819817569428,structural_zero,0.0
cap,1,scrapeaf100,Region3Hebei,3,Hebei,Electricity,471.5865846777466,21.418819817569428,ok,22.017393520949906
