zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region2Tianjin_aluminum_Region3Hebei,0.0,0.0,490.8559803793683,0.0,0.0,0.0,0.0,490.8559803793683
aluminum_Region2Tianjin_aluminum_Region4Shanxi,0.0,0.0,398.3357326830377,0.0,0.0,0.0,0.0,398.3357326830377
aluminum_Region2Tianjin_aluminum_Region5Innermongolia,0.0,0.0,540.2072191707671,0.0,0.0,0.0,0.0,540.2072191707671
aluminum_Region2Tianjin_aluminum_Region6Liaoning,0.0,0.0,39507.41927588999,0.0,0.0,0.0,0.0,39507.41927588999
aluminum_Region2Tianjin_aluminum_Region7Jilin,0.0,0.0,74489.67376569797,0.0,0.0,0.0,0.0,74489.67376569797
aluminum_Region2Tianjin_aluminum_Region8Heilongjiang,0.0,0.0,43231.402716945915,0.0,0.0,0.0,0.0,43231.402716945915
aluminum_Region2Tianjin_aluminum_Region9Shanghai,0.0,0.0,1662.7312999867468,0.0,0.0,0.0,0.0,1662.7312999867468
aluminum_Region2Tianjin_aluminum_Region10Jiangsu,0.0,0.0,1402.9138413704563,0.0,0.0,0.0,0.0,1402.9138413704563
aluminum_Region2Tianjin_aluminum_Region11Zhejiang,0.0,0.0,1784.528669243246,0.0,0.0,0.0,0.0,1784.528669243246
aluminum_Region2Tianjin_aluminum_Region12Anhui,0.0,0.0,1711.635225661422,0.0,0.0,0.0,0.0,1711.635225661422
aluminum_Region2Tianjin_aluminum_Region13Fujian,0.0,0.0,2170.2945245129285,0.0,0.0,0.0,0.0,2170.2945245129285
aluminum_Region2Tianjin_aluminum_Region14Jiangxi,0.0,0.0,1674.2863496407087,0.0,0.0,0.0,0.0,1674.2863496407087
aluminum_Region2Tianjin_aluminum_Region15Shandong,0.0,0.0,543.0868289837766,0.0,0.0,0.0,0.0,543.0868289837766
aluminum_Region2Tianjin_aluminum_Region16Henan,0.0,0.0,696.0952543713768,0.0,0.0,0.0,0.0,696.0952543713768
aluminum_Region2Tianjin_aluminum_Region17Hubei,0.0,0.0,1228.619990578918,0.0,0.0,0.0,0.0,1228.619990578918
aluminum_Region2Tianjin_aluminum_Region18Hunan,0.0,0.0,1206.3994988741931,0.0,0.0,0.0,0.0,1206.3994988741931
aluminum_Region2Tianjin_aluminum_Region19Guangdong,0.0,0.0,1808.3686014039683,0.0,0.0,0.0,0.0,1808.3686014039683
aluminum_Region2Tianjin_aluminum_Region20Guangxi,0.0,0.0,1001.8313347624634,0.0,0.0,0.0,0.0,1001.8313347624634
