zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region3Hebei_aluminum_Region19Guangdong,0.0,0.0,768.7539528010171,0.0,0.0,0.0,0.0,768.7539528010171
aluminum_Region3Hebei_aluminum_Region20Guangxi,0.0,0.0,558.9010448605466,0.0,0.0,0.0,0.0,558.9010448605466
aluminum_Region3Hebei_aluminum_Region21Hainan,0.0,0.0,554.0995103805014,0.0,0.0,0.0,0.0,554.0995103805014
aluminum_Region3Hebei_aluminum_Region22Chongqing,0.0,0.0,454.87153661987145,0.0,0.0,0.0,0.0,454.87153661987145
aluminum_Region3Hebei_aluminum_Region23Sichuan,0.0,0.0,513.6459031031967,0.0,0.0,0.0,0.0,513.6459031031967
aluminum_Region3Hebei_aluminum_Region24Guizhou,0.0,0.0,437.1559275592554,0.0,0.0,0.0,0.0,437.1559275592554
aluminum_Region3Hebei_aluminum_Region25Yunnan,0.0,0.0,600.9491957784053,0.0,0.0,0.0,0.0,600.9491957784053
aluminum_Region3Hebei_aluminum_Region27Shaanxi,0.0,0.0,428.0817641256234,0.0,0.0,0.0,0.0,428.0817641256234
aluminum_Region3Hebei_aluminum_Region28Gansu,0.0,0.0,429.2765147025713,0.0,0.0,0.0,0.0,429.2765147025713
aluminum_Region3Hebei_aluminum_Region29Qinghai,0.0,0.0,512.7103849546412,0.0,0.0,0.0,0.0,512.7103849546412
aluminum_Region3Hebei_aluminum_Region30Ningxia,0.0,0.0,629.0748343400713,0.0,0.0,0.0,0.0,629.0748343400713
aluminum_Region3Hebei_aluminum_Region31Xinjiang,0.0,0.0,769.3314807963818,0.0,0.0,0.0,0.0,769.3314807963818
aluminum_Region4Shanxi_aluminum_Region1Beijing,0.0,0.0,2237.6548184158623,0.0,0.0,0.0,0.0,2237.6548184158623
aluminum_Region4Shanxi_aluminum_Region2Tianjin,0.0,0.0,13738.163041819425,0.0,0.0,0.0,0.0,13738.163041819425
aluminum_Region4Shanxi_aluminum_Region3Hebei,0.0,0.0,2.499559903845467e7,0.0,0.0,0.0,0.0,2.499559903845467e7
aluminum_Region4Shanxi_aluminum_Region5Innermongolia,0.0,0.0,431.28450480243345,0.0,0.0,0.0,0.0,431.28450480243345
aluminum_Region4Shanxi_aluminum_Region6Liaoning,0.0,0.0,4184.13972959891,0.0,0.0,0.0,0.0,4184.13972959891
aluminum_Region4Shanxi_aluminum_Region7Jilin,0.0,0.0,958.6293081912872,0.0,0.0,0.0,0.0,958.6293081912872
aluminum_Region4Shanxi_aluminum_Region8Heilongjiang,0.0,0.0,1122.035932869762,0.0,0.0,0.0,0.0,1122.035932869762
