type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalPower{NaturalGas},2.8865468146819214e11,1.3998330519189613e10,2.0023927451241554e10,2.2101254496015755e10,7.484322976275404e9,0.0,0.0,3.522625169109145e11
ThermalPowerCCS{Coal},4.6732046562550735e10,2.2808578829848732e10,7.313509619752615e9,1.1461290410588387e10,4.1261661564421453e9,0.0,0.0,9.244159157918262e10
ThermalPowerCCS{NaturalGas},3.3492464577740818e10,9.156330978634785e9,4.849244014170039e9,4.096319870180388e9,3.5047706712458553e9,0.0,0.0,5.5099130111971886e10
ThermalPower{Uranium},2.880024224872002e10,0.0,1.7884951399095303e10,7.20540578088028e9,0.0,0.0,0.0,5.38905994286956e10
BECCSElectricity,6.270559960360579e11,2.8587517237692535e11,4.3826494598747765e10,0.0,0.0,0.0,0.0,9.56757663011731e11
HydroRes,0.0,0.0,1.3102398889964749e11,0.0,0.0,0.0,0.0,1.3102398889964749e11
VRE{Generic},0.0,1.2241454981424258e12,5.691045859344722e11,0.0,0.0,0.0,0.0,1.793250084076898e12
Electrolyzer,0.0,1.9302035882176826e10,5.267645653259461e9,0.0,0.0,0.0,0.0,2.4569681535436287e10
ThermalHydrogen{NaturalGas},6.845530899202146e10,9.271984951312985e8,9.547342732972475e9,4.1659379353776503e9,1.7705460854110017e8,0.0,0.0,8.327284276404399e10
ThermalHydrogenCCS{NaturalGas},2.7260401598064705e10,5.636204488677594e9,6.274817866193915e9,4.447892414656573e9,5.78248568398628e7,0.0,0.0,4.367714122443264e10
ThermalHydrogen{Coal},2.829386197629083e10,7.17294480762318e7,2.07596926176855e10,5.624555692597856e9,1.0933873313104637e8,0.0,0.0,5.485917846778147e10
ThermalHydrogenCCS{Coal},1.3974858371818842e10,3.592349037175185e9,9.349550402801495e9,3.5859216797282944e9,3.57446428577191e7,0.0,0.0,3.0538424134381535e10
OneWayTransmissionLink{Electricity},0.0,1.0475611511540514e10,1.722503705292007e10,0.0,0.0,0.0,0.0,2.7700648564460587e10
Battery,0.0,6.5159256838856705e10,3.674304172599477e10,6.015035131227127e8,0.0,0.0,0.0,1.0250380207797418e11
GasStorage{Hydrogen},0.0,6.092029590744642e9,3.510071112842601e9,0.0,0.0,0.0,0.0,9.602100703587242e9
TransmissionLink{Electricity},0.0,1.1413725170303022e10,1.4013627308345207e10,0.0,0.0,0.0,0.0,2.542735247864823e10
CO2Injection,0.0,4.2168338364265976e10,9.52211992377312e9,0.0,0.0,0.0,0.0,5.169045828803909e10
OneWayTransmissionLink{CO2Captured},0.0,2.127606023872249e6,2.6499785889480133e6,0.0,0.0,0.0,0.0,4.777584612820262e6
Node{Electricity},0.0,0.0,0.0,0.0,0.0,1.5234232851795559e10,0.0,1.5234232851795559e10
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,3.327097678415474e9,0.0,3.327097678415474e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,1.2204840687920868e9,1.2204840687920868e9
Total,8.133765948150687e12,1.7293277355188877e12,1.308823171886913e12,6.022253119566012e11,2.525215913995195e10,1.8561330530211033e10,1.2204840687920868e9,1.1819176141252045e13
