sweep,slack,seed,direction,status,rank,violation_model_units,classification,original_constraint,mapped_constraint
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,16,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8198053] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8198053]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,17,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079389] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079389]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,18,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197820] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197820]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,19,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316535] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316535]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,20,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316467] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316467]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,21,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316506] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316506]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,22,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434780] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434780]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,23,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079535] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079535]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,24,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[12376320] + _[16434929] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period4 + _[16434929]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,25,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079609] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079609]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,26,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079503] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079503]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,27,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[4139442] + _[8197848] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period2 + _[8197848]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,28,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079509] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079509]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,29,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[21003] + _[4079381] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period1 + _[4079381]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_14,min,LOCALLY_SOLVED,30,13675.55963097393,Anhui-Hubei flow/capacity (capacity index match),-_[8257881] + _[12316518] ≤ 0,-vCAP_Region12Anhui_to_Region17Hubei_CO2_Pipeline_transmission_edge_period3 + _[12316518]{unmapped} ≤ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,1,1.7860178418028366e-6,long linear row (not identified),-_[4119821] + 15 _[4671548] + 15 _[4671549] + 15 _[4671550] + 15 _[4671551] + 15 _[4671552] + 15 _[4671553] + 15 _[4671554] + 15 _[4671555] + 15 _[4671556] + 15 _[4671557] + 15 _[4671558] + 15 _[4671559] + 15 _[4671560] + 15 _[4671561] + 15 _[4671562] + 15 _[4671563] + 15 _[4671564] + 15 _[4671565] + 15 _[4671566] + 15 _[4671567] + 15 _[4671568] + 15 _[4671569] + 15 _[4671570] + 15 _[4671571] + 15 _[4679900] + 15 _[4679901] + 15 _[4679902] + 15 _[4679903] + 15 _[4679904] + [[...1381 terms omitted...]] + 15 _[4934222] + 15 _[4934223] + 15 _[4934224] + 15 _[4934225] + 15 _[4934226] + 15 _[4934227] + 15 _[5243516] + 15 _[5243517] + 15 _[5243518] + 15 _[5243519] + 15 _[5243520] + 15 _[5243521] + 15 _[5243522] + 15 _[5243523] + 15 _[5243524] + 15 _[5243525] + 15 _[5243526] + 15 _[5243527] + 15 _[5243528] + 15 _[5243529] + 15 _[5243530] + 15 _[5243531] + 15 _[5243532] + 15 _[5243533] + 15 _[5243534] + 15 _[5243535] + 15 _[5243536] + 15 _[5243537] + 15 _[5243538] + 15 _[5243539] ≥ 0,-_[4119821]{unmapped} + 15 _[4671548]{unmapped} + 15 _[4671549]{unmapped} + 15 _[4671550]{unmapped} + 15 _[4671551]{unmapped} + 15 _[4671552]{unmapped} + 15 _[4671553]{unmapped} + 15 _[4671554]{unmapped} + 15 _[4671555]{unmapped} + 15 _[4671556]{unmapped} + 15 _[4671557]{unmapped} + 15 _[4671558]{unmapped} + 15 _[4671559]{unmapped} + 15 _[4671560]{unmapped} + 15 _[4671561]{unmapped} + 15 _[4671562]{unmapped} + 15 _[4671563]{unmapped} + 15 _[4671564]{unmapped} + 15 _[4671565]{unmapped} + 15 _[4671566]{unmapped} + 15 _[4671567]{unmapped} + 15 _[4671568]{unmapped} + 15 _[4671569]{unmapped} + 15 _[4671570]{unmapped} + 15 _[4671571]{unmapped} + 15 _[4679900]{unmapped} + 15 _[4679901]{unmapped} + 15 _[4679902]{unmapped} + 15 _[4679903]{unmapped} + 15 _[4679904]{unmapped} + [[...1381 terms omitted...]] + 15 _[4934222]{unmapped} + 15 _[4934223]{unmapped} + 15 _[4934224]{unmapped} + 15 _[4934225]{unmapped} + 15 _[4934226]{unmapped} + 15 _[4934227]{unmapped} + 15 _[5243516]{unmapped} + 15 _[5243517]{unmapped} + 15 _[5243518]{unmapped} + 15 _[5243519]{unmapped} + 15 _[5243520]{unmapped} + 15 _[5243521]{unmapped} + 15 _[5243522]{unmapped} + 15 _[5243523]{unmapped} + 15 _[5243524]{unmapped} + 15 _[5243525]{unmapped} + 15 _[5243526]{unmapped} + 15 _[5243527]{unmapped} + 15 _[5243528]{unmapped} + 15 _[5243529]{unmapped} + 15 _[5243530]{unmapped} + 15 _[5243531]{unmapped} + 15 _[5243532]{unmapped} + 15 _[5243533]{unmapped} + 15 _[5243534]{unmapped} + 15 _[5243535]{unmapped} + 15 _[5243536]{unmapped} + 15 _[5243537]{unmapped} + 15 _[5243538]{unmapped} + 15 _[5243539]{unmapped} ≥ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,2,1.7475910496500546e-6,long linear row (not identified),-_[4119521] + 15 _[4664636] + 15 _[4664637] + 15 _[4664638] + 15 _[4664639] + 15 _[4664640] + 15 _[4664641] + 15 _[4664642] + 15 _[4664643] + 15 _[4664644] + 15 _[4664645] + 15 _[4664646] + 15 _[4664647] + 15 _[4664648] + 15 _[4664649] + 15 _[4664650] + 15 _[4664651] + 15 _[4664652] + 15 _[4664653] + 15 _[4664654] + 15 _[4664655] + 15 _[4664656] + 15 _[4664657] + 15 _[4664658] + 15 _[4664659] + 15 _[4672988] + 15 _[4672989] + 15 _[4672990] + 15 _[4672991] + 15 _[4672992] + [[...1381 terms omitted...]] + 15 _[4936814] + 15 _[4936815] + 15 _[4936816] + 15 _[4936817] + 15 _[4936818] + 15 _[4936819] + 15 _[5250428] + 15 _[5250429] + 15 _[5250430] + 15 _[5250431] + 15 _[5250432] + 15 _[5250433] + 15 _[5250434] + 15 _[5250435] + 15 _[5250436] + 15 _[5250437] + 15 _[5250438] + 15 _[5250439] + 15 _[5250440] + 15 _[5250441] + 15 _[5250442] + 15 _[5250443] + 15 _[5250444] + 15 _[5250445] + 15 _[5250446] + 15 _[5250447] + 15 _[5250448] + 15 _[5250449] + 15 _[5250450] + 15 _[5250451] ≥ 0,-_[4119521]{unmapped} + 15 _[4664636]{unmapped} + 15 _[4664637]{unmapped} + 15 _[4664638]{unmapped} + 15 _[4664639]{unmapped} + 15 _[4664640]{unmapped} + 15 _[4664641]{unmapped} + 15 _[4664642]{unmapped} + 15 _[4664643]{unmapped} + 15 _[4664644]{unmapped} + 15 _[4664645]{unmapped} + 15 _[4664646]{unmapped} + 15 _[4664647]{unmapped} + 15 _[4664648]{unmapped} + 15 _[4664649]{unmapped} + 15 _[4664650]{unmapped} + 15 _[4664651]{unmapped} + 15 _[4664652]{unmapped} + 15 _[4664653]{unmapped} + 15 _[4664654]{unmapped} + 15 _[4664655]{unmapped} + 15 _[4664656]{unmapped} + 15 _[4664657]{unmapped} + 15 _[4664658]{unmapped} + 15 _[4664659]{unmapped} + 15 _[4672988]{unmapped} + 15 _[4672989]{unmapped} + 15 _[4672990]{unmapped} + 15 _[4672991]{unmapped} + 15 _[4672992]{unmapped} + [[...1381 terms omitted...]] + 15 _[4936814]{unmapped} + 15 _[4936815]{unmapped} + 15 _[4936816]{unmapped} + 15 _[4936817]{unmapped} + 15 _[4936818]{unmapped} + 15 _[4936819]{unmapped} + 15 _[5250428]{unmapped} + 15 _[5250429]{unmapped} + 15 _[5250430]{unmapped} + 15 _[5250431]{unmapped} + 15 _[5250432]{unmapped} + 15 _[5250433]{unmapped} + 15 _[5250434]{unmapped} + 15 _[5250435]{unmapped} + 15 _[5250436]{unmapped} + 15 _[5250437]{unmapped} + 15 _[5250438]{unmapped} + 15 _[5250439]{unmapped} + 15 _[5250440]{unmapped} + 15 _[5250441]{unmapped} + 15 _[5250442]{unmapped} + 15 _[5250443]{unmapped} + 15 _[5250444]{unmapped} + 15 _[5250445]{unmapped} + 15 _[5250446]{unmapped} + 15 _[5250447]{unmapped} + 15 _[5250448]{unmapped} + 15 _[5250449]{unmapped} + 15 _[5250450]{unmapped} + 15 _[5250451]{unmapped} ≥ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,3,7.729155937774568e-7,long linear row (not identified),-_[794] + 15 _[281237] + 15 _[281238] + 15 _[281239] + 15 _[281240] + 15 _[281241] + 15 _[281242] + 15 _[281243] + 15 _[281244] + 15 _[281245] + 15 _[281246] + 15 _[281247] + 15 _[281248] + 15 _[281249] + 15 _[281250] + 15 _[281251] + 15 _[281252] + 15 _[281253] + 15 _[281254] + 15 _[281255] + 15 _[281256] + 15 _[281257] + 15 _[281258] + 15 _[281259] + 15 _[281260] + 15 _[364757] + 15 _[364758] + 15 _[364759] + 15 _[364760] + 15 _[364761] + [[...1453 terms omitted...]] + 15 _[2626151] + 15 _[2626152] + 15 _[2626153] + 15 _[2626154] + 15 _[2626155] + 15 _[2626156] + 15 _[2709653] + 15 _[2709654] + 15 _[2709655] + 15 _[2709656] + 15 _[2709657] + 15 _[2709658] + 15 _[2709659] + 15 _[2709660] + 15 _[2709661] + 15 _[2709662] + 15 _[2709663] + 15 _[2709664] + 15 _[2709665] + 15 _[2709666] + 15 _[2709667] + 15 _[2709668] + 15 _[2709669] + 15 _[2709670] + 15 _[2709671] + 15 _[2709672] + 15 _[2709673] + 15 _[2709674] + 15 _[2709675] + 15 _[2709676] ≥ 0,-_[794]{unmapped} + 15 _[281237]{unmapped} + 15 _[281238]{unmapped} + 15 _[281239]{unmapped} + 15 _[281240]{unmapped} + 15 _[281241]{unmapped} + 15 _[281242]{unmapped} + 15 _[281243]{unmapped} + 15 _[281244]{unmapped} + 15 _[281245]{unmapped} + 15 _[281246]{unmapped} + 15 _[281247]{unmapped} + 15 _[281248]{unmapped} + 15 _[281249]{unmapped} + 15 _[281250]{unmapped} + 15 _[281251]{unmapped} + 15 _[281252]{unmapped} + 15 _[281253]{unmapped} + 15 _[281254]{unmapped} + 15 _[281255]{unmapped} + 15 _[281256]{unmapped} + 15 _[281257]{unmapped} + 15 _[281258]{unmapped} + 15 _[281259]{unmapped} + 15 _[281260]{unmapped} + 15 _[364757]{unmapped} + 15 _[364758]{unmapped} + 15 _[364759]{unmapped} + 15 _[364760]{unmapped} + 15 _[364761]{unmapped} + [[...1453 terms omitted...]] + 15 _[2626151]{unmapped} + 15 _[2626152]{unmapped} + 15 _[2626153]{unmapped} + 15 _[2626154]{unmapped} + 15 _[2626155]{unmapped} + 15 _[2626156]{unmapped} + 15 _[2709653]{unmapped} + 15 _[2709654]{unmapped} + 15 _[2709655]{unmapped} + 15 _[2709656]{unmapped} + 15 _[2709657]{unmapped} + 15 _[2709658]{unmapped} + 15 _[2709659]{unmapped} + 15 _[2709660]{unmapped} + 15 _[2709661]{unmapped} + 15 _[2709662]{unmapped} + 15 _[2709663]{unmapped} + 15 _[2709664]{unmapped} + 15 _[2709665]{unmapped} + 15 _[2709666]{unmapped} + 15 _[2709667]{unmapped} + 15 _[2709668]{unmapped} + 15 _[2709669]{unmapped} + 15 _[2709670]{unmapped} + 15 _[2709671]{unmapped} + 15 _[2709672]{unmapped} + 15 _[2709673]{unmapped} + 15 _[2709674]{unmapped} + 15 _[2709675]{unmapped} + 15 _[2709676]{unmapped} ≥ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,4,6.862081588371316e-7,long linear row (not identified),-_[1166] + 15 _[548213] + 15 _[548214] + 15 _[548215] + 15 _[548216] + 15 _[548217] + 15 _[548218] + 15 _[548219] + 15 _[548220] + 15 _[548221] + 15 _[548222] + 15 _[548223] + 15 _[548224] + 15 _[548225] + 15 _[548226] + 15 _[548227] + 15 _[548228] + 15 _[548229] + 15 _[548230] + 15 _[548231] + 15 _[548232] + 15 _[548233] + 15 _[548234] + 15 _[548235] + 15 _[548236] + 15 _[556565] + 15 _[556566] + 15 _[556567] + 15 _[556568] + 15 _[556569] + [[...1381 terms omitted...]] + 15 _[822695] + 15 _[822696] + 15 _[822697] + 15 _[822698] + 15 _[822699] + 15 _[822700] + 15 _[1143509] + 15 _[1143510] + 15 _[1143511] + 15 _[1143512] + 15 _[1143513] + 15 _[1143514] + 15 _[1143515] + 15 _[1143516] + 15 _[1143517] + 15 _[1143518] + 15 _[1143519] + 15 _[1143520] + 15 _[1143521] + 15 _[1143522] + 15 _[1143523] + 15 _[1143524] + 15 _[1143525] + 15 _[1143526] + 15 _[1143527] + 15 _[1143528] + 15 _[1143529] + 15 _[1143530] + 15 _[1143531] + 15 _[1143532] ≥ 0,-_[1166]{unmapped} + 15 _[548213]{unmapped} + 15 _[548214]{unmapped} + 15 _[548215]{unmapped} + 15 _[548216]{unmapped} + 15 _[548217]{unmapped} + 15 _[548218]{unmapped} + 15 _[548219]{unmapped} + 15 _[548220]{unmapped} + 15 _[548221]{unmapped} + 15 _[548222]{unmapped} + 15 _[548223]{unmapped} + 15 _[548224]{unmapped} + 15 _[548225]{unmapped} + 15 _[548226]{unmapped} + 15 _[548227]{unmapped} + 15 _[548228]{unmapped} + 15 _[548229]{unmapped} + 15 _[548230]{unmapped} + 15 _[548231]{unmapped} + 15 _[548232]{unmapped} + 15 _[548233]{unmapped} + 15 _[548234]{unmapped} + 15 _[548235]{unmapped} + 15 _[548236]{unmapped} + 15 _[556565]{unmapped} + 15 _[556566]{unmapped} + 15 _[556567]{unmapped} + 15 _[556568]{unmapped} + 15 _[556569]{unmapped} + [[...1381 terms omitted...]] + 15 _[822695]{unmapped} + 15 _[822696]{unmapped} + 15 _[822697]{unmapped} + 15 _[822698]{unmapped} + 15 _[822699]{unmapped} + 15 _[822700]{unmapped} + 15 _[1143509]{unmapped} + 15 _[1143510]{unmapped} + 15 _[1143511]{unmapped} + 15 _[1143512]{unmapped} + 15 _[1143513]{unmapped} + 15 _[1143514]{unmapped} + 15 _[1143515]{unmapped} + 15 _[1143516]{unmapped} + 15 _[1143517]{unmapped} + 15 _[1143518]{unmapped} + 15 _[1143519]{unmapped} + 15 _[1143520]{unmapped} + 15 _[1143521]{unmapped} + 15 _[1143522]{unmapped} + 15 _[1143523]{unmapped} + 15 _[1143524]{unmapped} + 15 _[1143525]{unmapped} + 15 _[1143526]{unmapped} + 15 _[1143527]{unmapped} + 15 _[1143528]{unmapped} + 15 _[1143529]{unmapped} + 15 _[1143530]{unmapped} + 15 _[1143531]{unmapped} + 15 _[1143532]{unmapped} ≥ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,5,3.7243155759369984e-7,long linear row (not identified),-_[4119713] + 15 _[4669244] + 15 _[4669245] + 15 _[4669246] + 15 _[4669247] + 15 _[4669248] + 15 _[4669249] + 15 _[4669250] + 15 _[4669251] + 15 _[4669252] + 15 _[4669253] + 15 _[4669254] + 15 _[4669255] + 15 _[4669256] + 15 _[4669257] + 15 _[4669258] + 15 _[4669259] + 15 _[4669260] + 15 _[4669261] + 15 _[4669262] + 15 _[4669263] + 15 _[4669264] + 15 _[4669265] + 15 _[4669266] + 15 _[4669267] + 15 _[4677596] + 15 _[4677597] + 15 _[4677598] + 15 _[4677599] + 15 _[4677600] + [[...1381 terms omitted...]] + 15 _[4922126] + 15 _[4922127] + 15 _[4922128] + 15 _[4922129] + 15 _[4922130] + 15 _[4922131] + 15 _[5211260] + 15 _[5211261] + 15 _[5211262] + 15 _[5211263] + 15 _[5211264] + 15 _[5211265] + 15 _[5211266] + 15 _[5211267] + 15 _[5211268] + 15 _[5211269] + 15 _[5211270] + 15 _[5211271] + 15 _[5211272] + 15 _[5211273] + 15 _[5211274] + 15 _[5211275] + 15 _[5211276] + 15 _[5211277] + 15 _[5211278] + 15 _[5211279] + 15 _[5211280] + 15 _[5211281] + 15 _[5211282] + 15 _[5211283] ≥ 0,-_[4119713]{unmapped} + 15 _[4669244]{unmapped} + 15 _[4669245]{unmapped} + 15 _[4669246]{unmapped} + 15 _[4669247]{unmapped} + 15 _[4669248]{unmapped} + 15 _[4669249]{unmapped} + 15 _[4669250]{unmapped} + 15 _[4669251]{unmapped} + 15 _[4669252]{unmapped} + 15 _[4669253]{unmapped} + 15 _[4669254]{unmapped} + 15 _[4669255]{unmapped} + 15 _[4669256]{unmapped} + 15 _[4669257]{unmapped} + 15 _[4669258]{unmapped} + 15 _[4669259]{unmapped} + 15 _[4669260]{unmapped} + 15 _[4669261]{unmapped} + 15 _[4669262]{unmapped} + 15 _[4669263]{unmapped} + 15 _[4669264]{unmapped} + 15 _[4669265]{unmapped} + 15 _[4669266]{unmapped} + 15 _[4669267]{unmapped} + 15 _[4677596]{unmapped} + 15 _[4677597]{unmapped} + 15 _[4677598]{unmapped} + 15 _[4677599]{unmapped} + 15 _[4677600]{unmapped} + [[...1381 terms omitted...]] + 15 _[4922126]{unmapped} + 15 _[4922127]{unmapped} + 15 _[4922128]{unmapped} + 15 _[4922129]{unmapped} + 15 _[4922130]{unmapped} + 15 _[4922131]{unmapped} + 15 _[5211260]{unmapped} + 15 _[5211261]{unmapped} + 15 _[5211262]{unmapped} + 15 _[5211263]{unmapped} + 15 _[5211264]{unmapped} + 15 _[5211265]{unmapped} + 15 _[5211266]{unmapped} + 15 _[5211267]{unmapped} + 15 _[5211268]{unmapped} + 15 _[5211269]{unmapped} + 15 _[5211270]{unmapped} + 15 _[5211271]{unmapped} + 15 _[5211272]{unmapped} + 15 _[5211273]{unmapped} + 15 _[5211274]{unmapped} + 15 _[5211275]{unmapped} + 15 _[5211276]{unmapped} + 15 _[5211277]{unmapped} + 15 _[5211278]{unmapped} + 15 _[5211279]{unmapped} + 15 _[5211280]{unmapped} + 15 _[5211281]{unmapped} + 15 _[5211282]{unmapped} + 15 _[5211283]{unmapped} ≥ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,6,3.676890969472879e-7,long linear row (not identified),-_[12356591] + 15 _[12906122] + 15 _[12906123] + 15 _[12906124] + 15 _[12906125] + 15 _[12906126] + 15 _[12906127] + 15 _[12906128] + 15 _[12906129] + 15 _[12906130] + 15 _[12906131] + 15 _[12906132] + 15 _[12906133] + 15 _[12906134] + 15 _[12906135] + 15 _[12906136] + 15 _[12906137] + 15 _[12906138] + 15 _[12906139] + 15 _[12906140] + 15 _[12906141] + 15 _[12906142] + 15 _[12906143] + 15 _[12906144] + 15 _[12906145] + 15 _[12914474] + 15 _[12914475] + 15 _[12914476] + 15 _[12914477] + 15 _[12914478] + [[...1381 terms omitted...]] + 15 _[13159004] + 15 _[13159005] + 15 _[13159006] + 15 _[13159007] + 15 _[13159008] + 15 _[13159009] + 15 _[13448138] + 15 _[13448139] + 15 _[13448140] + 15 _[13448141] + 15 _[13448142] + 15 _[13448143] + 15 _[13448144] + 15 _[13448145] + 15 _[13448146] + 15 _[13448147] + 15 _[13448148] + 15 _[13448149] + 15 _[13448150] + 15 _[13448151] + 15 _[13448152] + 15 _[13448153] + 15 _[13448154] + 15 _[13448155] + 15 _[13448156] + 15 _[13448157] + 15 _[13448158] + 15 _[13448159] + 15 _[13448160] + 15 _[13448161] ≥ 0,-_[12356591]{unmapped} + 15 _[12906122]{unmapped} + 15 _[12906123]{unmapped} + 15 _[12906124]{unmapped} + 15 _[12906125]{unmapped} + 15 _[12906126]{unmapped} + 15 _[12906127]{unmapped} + 15 _[12906128]{unmapped} + 15 _[12906129]{unmapped} + 15 _[12906130]{unmapped} + 15 _[12906131]{unmapped} + 15 _[12906132]{unmapped} + 15 _[12906133]{unmapped} + 15 _[12906134]{unmapped} + 15 _[12906135]{unmapped} + 15 _[12906136]{unmapped} + 15 _[12906137]{unmapped} + 15 _[12906138]{unmapped} + 15 _[12906139]{unmapped} + 15 _[12906140]{unmapped} + 15 _[12906141]{unmapped} + 15 _[12906142]{unmapped} + 15 _[12906143]{unmapped} + 15 _[12906144]{unmapped} + 15 _[12906145]{unmapped} + 15 _[12914474]{unmapped} + 15 _[12914475]{unmapped} + 15 _[12914476]{unmapped} + 15 _[12914477]{unmapped} + 15 _[12914478]{unmapped} + [[...1381 terms omitted...]] + 15 _[13159004]{unmapped} + 15 _[13159005]{unmapped} + 15 _[13159006]{unmapped} + 15 _[13159007]{unmapped} + 15 _[13159008]{unmapped} + 15 _[13159009]{unmapped} + 15 _[13448138]{unmapped} + 15 _[13448139]{unmapped} + 15 _[13448140]{unmapped} + 15 _[13448141]{unmapped} + 15 _[13448142]{unmapped} + 15 _[13448143]{unmapped} + 15 _[13448144]{unmapped} + 15 _[13448145]{unmapped} + 15 _[13448146]{unmapped} + 15 _[13448147]{unmapped} + 15 _[13448148]{unmapped} + 15 _[13448149]{unmapped} + 15 _[13448150]{unmapped} + 15 _[13448151]{unmapped} + 15 _[13448152]{unmapped} + 15 _[13448153]{unmapped} + 15 _[13448154]{unmapped} + 15 _[13448155]{unmapped} + 15 _[13448156]{unmapped} + 15 _[13448157]{unmapped} + 15 _[13448158]{unmapped} + 15 _[13448159]{unmapped} + 15 _[13448160]{unmapped} + 15 _[13448161]{unmapped} ≥ 0
MGA_sweep_qR2KFX,slack_0.10,seed_7,min,OPTIMAL,7,2.754165154324889e-7,long linear row (not identified),-_[4119593] + 15 _[4666364] + 15 _[4666365] + 15 _[4666366] + 15 _[4666367] + 15 _[4666368] + 15 _[4666369] + 15 _[4666370] + 15 _[4666371] + 15 _[4666372] + 15 _[4666373] + 15 _[4666374] + 15 _[4666375] + 15 _[4666376] + 15 _[4666377] + 15 _[4666378] + 15 _[4666379] + 15 _[4666380] + 15 _[4666381] + 15 _[4666382] + 15 _[4666383] + 15 _[4666384] + 15 _[4666385] + 15 _[4666386] + 15 _[4666387] + 15 _[4674716] + 15 _[4674717] + 15 _[4674718] + 15 _[4674719] + 15 _[4674720] + [[...1381 terms omitted...]] + 15 _[4929902] + 15 _[4929903] + 15 _[4929904] + 15 _[4929905] + 15 _[4929906] + 15 _[4929907] + 15 _[5231996] + 15 _[5231997] + 15 _[5231998] + 15 _[5231999] + 15 _[5232000] + 15 _[5232001] + 15 _[5232002] + 15 _[5232003] + 15 _[5232004] + 15 _[5232005] + 15 _[5232006] + 15 _[5232007] + 15 _[5232008] + 15 _[5232009] + 15 _[5232010] + 15 _[5232011] + 15 _[5232012] + 15 _[5232013] + 15 _[5232014] + 15 _[5232015] + 15 _[5232016] + 15 _[5232017] + 15 _[5232018] + 15 _[5232019] ≥ 0,-_[4119593]{unmapped} + 15 _[4666364]{unmapped} + 15 _[4666365]{unmapped} + 15 _[4666366]{unmapped} + 15 _[4666367]{unmapped} + 15 _[4666368]{unmapped} + 15 _[4666369]{unmapped} + 15 _[4666370]{unmapped} + 15 _[4666371]{unmapped} + 15 _[4666372]{unmapped} + 15 _[4666373]{unmapped} + 15 _[4666374]{unmapped} + 15 _[4666375]{unmapped} + 15 _[4666376]{unmapped} + 15 _[4666377]{unmapped} + 15 _[4666378]{unmapped} + 15 _[4666379]{unmapped} + 15 _[4666380]{unmapped} + 15 _[4666381]{unmapped} + 15 _[4666382]{unmapped} + 15 _[4666383]{unmapped} + 15 _[4666384]{unmapped} + 15 _[4666385]{unmapped} + 15 _[4666386]{unmapped} + 15 _[4666387]{unmapped} + 15 _[4674716]{unmapped} + 15 _[4674717]{unmapped} + 15 _[4674718]{unmapped} + 15 _[4674719]{unmapped} + 15 _[4674720]{unmapped} + [[...1381 terms omitted...]] + 15 _[4929902]{unmapped} + 15 _[4929903]{unmapped} + 15 _[4929904]{unmapped} + 15 _[4929905]{unmapped} + 15 _[4929906]{unmapped} + 15 _[4929907]{unmapped} + 15 _[5231996]{unmapped} + 15 _[5231997]{unmapped} + 15 _[5231998]{unmapped} + 15 _[5231999]{unmapped} + 15 _[5232000]{unmapped} + 15 _[5232001]{unmapped} + 15 _[5232002]{unmapped} + 15 _[5232003]{unmapped} + 15 _[5232004]{unmapped} + 15 _[5232005]{unmapped} + 15 _[5232006]{unmapped} + 15 _[5232007]{unmapped} + 15 _[5232008]{unmapped} + 15 _[5232009]{unmapped} + 15 _[5232010]{unmapped} + 15 _[5232011]{unmapped} + 15 _[5232012]{unmapped} + 15 _[5232013]{unmapped} + 15 _[5232014]{unmapped} + 15 _[5232015]{unmapped} + 15 _[5232016]{unmapped} + 15 _[5232017]{unmapped} + 15 _[5232018]{unmapped} + 15 _[5232019]{unmapped} ≥ 0
