zone,Investment_cap,FixedOM_cap,VariableOM_cap,Startup_cap,NonServedDemand_cap,Supply_cap,UnmetPolicyPenalty_cap,Total_cap,Investment_no_cap,FixedOM_no_cap,VariableOM_no_cap,Startup_no_cap,NonServedDemand_no_cap,Supply_no_cap,UnmetPolicyPenalty_no_cap,Total_no_cap,Investment_diff,FixedOM_diff,VariableOM_diff,Startup_diff,NonServedDemand_diff,Supply_diff,UnmetPolicyPenalty_diff,Total_diff,Total_pct_change
aluminum_Region25Yunnan_aluminum_Region10Jiangsu,0.0,0.0,1194.2247824258604,0.0,0.0,0.0,0.0,1194.2247824258604,0.0,0.0,318.3040000098412,0.0,0.0,0.0,0.0,318.3040000098412,0.0,0.0,875.9207824160192,0.0,0.0,0.0,0.0,875.9207824160192,275.18371820301905
aluminum_Region25Yunnan_aluminum_Region11Zhejiang,0.0,0.0,1318.2943970542335,0.0,0.0,0.0,0.0,1318.2943970542335,0.0,0.0,351.8575714592687,0.0,0.0,0.0,0.0,351.8575714592687,0.0,0.0,966.4368255949648,0.0,0.0,0.0,0.0,966.4368255949648,274.6670539408416
aluminum_Region25Yunnan_aluminum_Region12Anhui,0.0,0.0,1166.042970028965,0.0,0.0,0.0,0.0,1166.042970028965,0.0,0.0,310.72742613827575,0.0,0.0,0.0,0.0,310.72742613827575,0.0,0.0,855.3155438906894,0.0,0.0,0.0,0.0,855.3155438906894,275.2623270242223
aluminum_Region25Yunnan_aluminum_Region13Fujian,0.0,0.0,1623.3849366782588,0.0,0.0,0.0,0.0,1623.3849366782588,0.0,0.0,434.577753304894,0.0,0.0,0.0,0.0,434.577753304894,0.0,0.0,1188.8071833733648,0.0,0.0,0.0,0.0,1188.8071833733648,273.554542157917
aluminum_Region25Yunnan_aluminum_Region14Jiangxi,0.0,0.0,1286.9887747547093,0.0,0.0,0.0,0.0,1286.9887747547093,0.0,0.0,340.00088395463274,0.0,0.0,0.0,0.0,340.00088395463274,0.0,0.0,946.9878908000766,0.0,0.0,0.0,0.0,946.9878908000766,278.52512610715326
aluminum_Region25Yunnan_aluminum_Region15Shandong,0.0,0.0,953.4751055444304,0.0,0.0,0.0,0.0,953.4751055444304,0.0,0.0,263.7358406842362,0.0,0.0,0.0,0.0,263.7358406842362,0.0,0.0,689.7392648601942,0.0,0.0,0.0,0.0,689.7392648601942,261.52655743365585
aluminum_Region25Yunnan_aluminum_Region16Henan,0.0,0.0,999.5844469013712,0.0,0.0,0.0,0.0,999.5844469013712,0.0,0.0,251.51466556486216,0.0,0.0,0.0,0.0,251.51466556486216,0.0,0.0,748.069781336509,0.0,0.0,0.0,0.0,748.069781336509,297.42590940232554
aluminum_Region25Yunnan_aluminum_Region17Hubei,0.0,0.0,1083.890949178878,0.0,0.0,0.0,0.0,1083.890949178878,0.0,0.0,287.4274292290536,0.0,0.0,0.0,0.0,287.4274292290536,0.0,0.0,796.4635199498243,0.0,0.0,0.0,0.0,796.4635199498243,277.10073533556715
aluminum_Region25Yunnan_aluminum_Region18Hunan,0.0,0.0,1220.2681591673954,0.0,0.0,0.0,0.0,1220.2681591673954,0.0,0.0,317.28672387066405,0.0,0.0,0.0,0.0,317.28672387066405,0.0,0.0,902.9814352967314,0.0,0.0,0.0,0.0,902.9814352967314,284.59477417807585
aluminum_Region25Yunnan_aluminum_Region19Guangdong,0.0,0.0,1639.0638416341385,0.0,0.0,0.0,0.0,1639.0638416341385,0.0,0.0,571.5831588621949,0.0,0.0,0.0,0.0,571.5831588621949,0.0,0.0,1067.4806827719435,0.0,0.0,0.0,0.0,1067.4806827719435,186.7585960539657
aluminum_Region25Yunnan_aluminum_Region1Beijing,0.0,0.0,1072.0687488976553,0.0,0.0,0.0,0.0,1072.0687488976553,0.0,0.0,280.127117224667,0.0,0.0,0.0,0.0,280.127117224667,0.0,0.0,791.9416316729883,0.0,0.0,0.0,0.0,791.9416316729883,282.707950418751
aluminum_Region25Yunnan_aluminum_Region20Guangxi,0.0,0.0,846.506727370446,0.0,0.0,0.0,0.0,846.506727370446,0.0,0.0,327.5286894739708,0.0,0.0,0.0,0.0,327.5286894739708,0.0,0.0,518.9780378964751,0.0,0.0,0.0,0.0,518.9780378964751,158.45269577147045
aluminum_Region25Yunnan_aluminum_Region21Hainan,0.0,0.0,1466.8599920512395,0.0,0.0,0.0,0.0,1466.8599920512395,0.0,0.0,493.5928029066443,0.0,0.0,0.0,0.0,493.5928029066443,0.0,0.0,973.2671891445952,0.0,0.0,0.0,0.0,973.2671891445952,197.18018241215606
aluminum_Region25Yunnan_aluminum_Region22Chongqing,0.0,0.0,882.7101764677257,0.0,0.0,0.0,0.0,882.7101764677257,0.0,0.0,220.8189649481406,0.0,0.0,0.0,0.0,220.8189649481406,0.0,0.0,661.8912115195851,0.0,0.0,0.0,0.0,661.8912115195851,299.7438248454024
aluminum_Region25Yunnan_aluminum_Region23Sichuan,0.0,0.0,1286.233318591033,0.0,0.0,0.0,0.0,1286.233318591033,0.0,0.0,285.6344971977755,0.0,0.0,0.0,0.0,285.6344971977755,0.0,0.0,1000.5988213932574,0.0,0.0,0.0,0.0,1000.5988213932574,350.30741426881474
aluminum_Region25Yunnan_aluminum_Region24Guizhou,0.0,0.0,613.9539391423808,0.0,0.0,0.0,0.0,613.9539391423808,0.0,0.0,214.53217608192816,0.0,0.0,0.0,0.0,214.53217608192816,0.0,0.0,399.4217630604527,0.0,0.0,0.0,0.0,399.4217630604527,186.1826838077271
aluminum_Region25Yunnan_aluminum_Region27Shaanxi,0.0,0.0,947.9356329391612,0.0,0.0,0.0,0.0,947.9356329391612,0.0,0.0,238.67632551254377,0.0,0.0,0.0,0.0,238.67632551254377,0.0,0.0,709.2593074266174,0.0,0.0,0.0,0.0,709.2593074266174,297.16366124856484
aluminum_Region25Yunnan_aluminum_Region28Gansu,0.0,0.0,1149.0502084546274,0.0,0.0,0.0,0.0,1149.0502084546274,0.0,0.0,280.1664125688076,0.0,0.0,0.0,0.0,280.1664125688076,0.0,0.0,868.8837958858198,0.0,0.0,0.0,0.0,868.8837958858198,310.13132085289703
aluminum_Region25Yunnan_aluminum_Region29Qinghai,0.0,0.0,1234.149490489659,0.0,0.0,0.0,0.0,1234.149490489659,0.0,0.0,313.72578079105756,0.0,0.0,0.0,0.0,313.72578079105756,0.0,0.0,920.4237096986014,0.0,0.0,0.0,0.0,920.4237096986014,293.38478571246486
aluminum_Region25Yunnan_aluminum_Region2Tianjin,0.0,0.0,1071.0246490578395,0.0,0.0,0.0,0.0,1071.0246490578395,0.0,0.0,281.16604951543854,0.0,0.0,0.0,0.0,281.16604951543854,0.0,0.0,789.858599542401,0.0,0.0,0.0,0.0,789.858599542401,280.92246588933585
aluminum_Region25Yunnan_aluminum_Region30Ningxia,0.0,0.0,1065.349971046658,0.0,0.0,0.0,0.0,1065.349971046658,0.0,0.0,264.5118704984643,0.0,0.0,0.0,0.0,264.5118704984643,0.0,0.0,800.8381005481938,0.0,0.0,0.0,0.0,800.8381005481938,302.76074152703984
aluminum_Region25Yunnan_aluminum_Region31Xinjiang,0.0,0.0,1744.293957809335,0.0,0.0,0.0,0.0,1744.293957809335,0.0,0.0,511.55110613540165,0.0,0.0,0.0,0.0,511.55110613540165,0.0,0.0,1232.7428516739335,0.0,0.0,0.0,0.0,1232.7428516739335,240.9813676265692
aluminum_Region25Yunnan_aluminum_Region3Hebei,0.0,0.0,944.3931044305414,0.0,0.0,0.0,0.0,944.3931044305414,0.0,0.0,249.2179026919533,0.0,0.0,0.0,0.0,249.2179026919533,0.0,0.0,695.175201738588,0.0,0.0,0.0,0.0,695.175201738588,278.9427221036612
aluminum_Region25Yunnan_aluminum_Region4Shanxi,0.0,0.0,853.0020841666588,0.0,0.0,0.0,0.0,853.0020841666588,0.0,0.0,226.419771416116,0.0,0.0,0.0,0.0,226.419771416116,0.0,0.0,626.5823127505429,0.0,0.0,0.0,0.0,626.5823127505429,276.73480492964774
aluminum_Region25Yunnan_aluminum_Region5Innermongolia,0.0,0.0,1016.7514786045696,0.0,0.0,0.0,0.0,1016.7514786045696,0.0,0.0,269.16661763280524,0.0,0.0,0.0,0.0,269.16661763280524,0.0,0.0,747.5848609717643,0.0,0.0,0.0,0.0,747.5848609717643,277.74055621994444
aluminum_Region25Yunnan_aluminum_Region6Liaoning,0.0,0.0,1365.8804458772174,0.0,0.0,0.0,0.0,1365.8804458772174,0.0,0.0,351.6554155297837,0.0,0.0,0.0,0.0,351.6554155297837,0.0,0.0,1014.2250303474337,0.0,0.0,0.0,0.0,1014.2250303474337,288.414449360736
aluminum_Region25Yunnan_aluminum_Region7Jilin,0.0,0.0,1461.6172291160851,0.0,0.0,0.0,0.0,1461.6172291160851,0.0,0.0,379.43118839427535,0.0,0.0,0.0,0.0,379.43118839427535,0.0,0.0,1082.1860407218098,0.0,0.0,0.0,0.0,1082.1860407218098,285.21272731994986
aluminum_Region25Yunnan_aluminum_Region8Heilongjiang,0.0,0.0,1584.0517249889408,0.0,0.0,0.0,0.0,1584.0517249889408,0.0,0.0,402.3444541347187,0.0,0.0,0.0,0.0,402.3444541347187,0.0,0.0,1181.707270854222,0.0,0.0,0.0,0.0,1181.707270854222,293.70537078623335
aluminum_Region25Yunnan_aluminum_Region9Shanghai,0.0,0.0,1298.486716793143,0.0,0.0,0.0,0.0,1298.486716793143,0.0,0.0,345.6799226694266,0.0,0.0,0.0,0.0,345.6799226694266,0.0,0.0,952.8067941237164,0.0,0.0,0.0,0.0,952.8067941237164,275.63266815321657
aluminum_Region27Shaanxi_aluminum_Region10Jiangsu,0.0,0.0,2098.663075123406,0.0,0.0,0.0,0.0,2098.663075123406,0.0,0.0,773.436944567927,0.0,0.0,0.0,0.0,773.436944567927,0.0,0.0,1325.2261305554791,0.0,0.0,0.0,0.0,1325.2261305554791,171.3424914419887
aluminum_Region27Shaanxi_aluminum_Region11Zhejiang,0.0,0.0,2558.798056724808,0.0,0.0,0.0,0.0,2558.798056724808,0.0,0.0,900.562718912364,0.0,0.0,0.0,0.0,900.562718912364,0.0,0.0,1658.235337812444,0.0,0.0,0.0,0.0,1658.235337812444,184.1332428034711
aluminum_Region27Shaanxi_aluminum_Region12Anhui,0.0,0.0,2203.351548255124,0.0,0.0,0.0,0.0,2203.351548255124,0.0,0.0,923.3831919325288,0.0,0.0,0.0,0.0,923.3831919325288,0.0,0.0,1279.968356322595,0.0,0.0,0.0,0.0,1279.968356322595,138.61724661067058
aluminum_Region27Shaanxi_aluminum_Region13Fujian,0.0,0.0,4273.664830605799,0.0,0.0,0.0,0.0,4273.664830605799,0.0,0.0,1592.152519645356,0.0,0.0,0.0,0.0,1592.152519645356,0.0,0.0,2681.512310960443,0.0,0.0,0.0,0.0,2681.512310960443,168.4205676198494
aluminum_Region27Shaanxi_aluminum_Region14Jiangxi,0.0,0.0,3378.078980156119,0.0,0.0,0.0,0.0,3378.078980156119,0.0,0.0,1377.2184410474458,0.0,0.0,0.0,0.0,1377.2184410474458,0.0,0.0,2000.8605391086733,0.0,0.0,0.0,0.0,2000.8605391086733,145.28272926602082
aluminum_Region27Shaanxi_aluminum_Region15Shandong,0.0,0.0,905.0610073643292,0.0,0.0,0.0,0.0,905.0610073643292,0.0,0.0,361.4080557580474,0.0,0.0,0.0,0.0,361.4080557580474,0.0,0.0,543.6529516062817,0.0,0.0,0.0,0.0,543.6529516062817,150.4263513069676
aluminum_Region27Shaanxi_aluminum_Region16Henan,0.0,0.0,1189.5428174491756,0.0,0.0,0.0,0.0,1189.5428174491756,0.0,0.0,424.4433415138178,0.0,0.0,0.0,0.0,424.4433415138178,0.0,0.0,765.0994759353578,0.0,0.0,0.0,0.0,765.0994759353578,180.25950724225223
aluminum_Region27Shaanxi_aluminum_Region17Hubei,0.0,0.0,2211.9055755163495,0.0,0.0,0.0,0.0,2211.9055755163495,0.0,0.0,1069.5235912318064,0.0,0.0,0.0,0.0,1069.5235912318064,0.0,0.0,1142.381984284543,0.0,0.0,0.0,0.0,1142.381984284543,106.81222870164304
aluminum_Region27Shaanxi_aluminum_Region18Hunan,0.0,0.0,3525.9276656836214,0.0,0.0,0.0,0.0,3525.9276656836214,0.0,0.0,1544.672902784986,0.0,0.0,0.0,0.0,1544.672902784986,0.0,0.0,1981.2547628986354,0.0,0.0,0.0,0.0,1981.2547628986354,128.2637093799282
aluminum_Region27Shaanxi_aluminum_Region19Guangdong,0.0,0.0,4568.0049888749745,0.0,0.0,0.0,0.0,4568.0049888749745,0.0,0.0,2969.698366737563,0.0,0.0,0.0,0.0,2969.698366737563,0.0,0.0,1598.3066221374115,0.0,0.0,0.0,0.0,1598.3066221374115,53.82050379390119
aluminum_Region27Shaanxi_aluminum_Region1Beijing,0.0,0.0,1239.3360916581753,0.0,0.0,0.0,0.0,1239.3360916581753,0.0,0.0,388.37315613090817,0.0,0.0,0.0,0.0,388.37315613090817,0.0,0.0,850.9629355272671,0.0,0.0,0.0,0.0,850.9629355272671,219.10961715398133
aluminum_Region27Shaanxi_aluminum_Region20Guangxi,0.0,0.0,1927.2308929460323,0.0,0.0,0.0,0.0,1927.2308929460323,0.0,0.0,924.7980292216416,0.0,0.0,0.0,0.0,924.7980292216416,0.0,0.0,1002.4328637243907,0.0,0.0,0.0,0.0,1002.4328637243907,108.3947880563814
aluminum_Region27Shaanxi_aluminum_Region21Hainan,0.0,0.0,2583.0427760389457,0.0,0.0,0.0,0.0,2583.0427760389457,0.0,0.0,1117.8446319785346,0.0,0.0,0.0,0.0,1117.8446319785346,0.0,0.0,1465.198144060411,0.0,0.0,0.0,0.0,1465.198144060411,131.07350540003725
aluminum_Region27Shaanxi_aluminum_Region22Chongqing,0.0,0.0,2319.40113194849,0.0,0.0,0.0,0.0,2319.40113194849,0.0,0.0,988.298910275392,0.0,0.0,0.0,0.0,988.298910275392,0.0,0.0,1331.1022216730978,0.0,0.0,0.0,0.0,1331.1022216730978,134.68619744831884
aluminum_Region27Shaanxi_aluminum_Region23Sichuan,0.0,0.0,29598264.177800797,0.0,0.0,0.0,0.0,29598264.177800797,0.0,0.0,33395179.15077936,0.0,0.0,0.0,0.0,33395179.15077936,0.0,0.0,-3796914.972978562,0.0,0.0,0.0,0.0,-3796914.972978562,-11.369649960060034
aluminum_Region27Shaanxi_aluminum_Region24Guizhou,0.0,0.0,1885.998386227142,0.0,0.0,0.0,0.0,1885.998386227142,0.0,0.0,970.963840652298,0.0,0.0,0.0,0.0,970.963840652298,0.0,0.0,915.034545574844,0.0,0.0,0.0,0.0,915.034545574844,94.23981689782799
aluminum_Region27Shaanxi_aluminum_Region25Yunnan,0.0,0.0,3190.155741756476,0.0,0.0,0.0,0.0,3190.155741756476,0.0,0.0,1581.911437741605,0.0,0.0,0.0,0.0,1581.911437741605,0.0,0.0,1608.244304014871,0.0,0.0,0.0,0.0,1608.244304014871,101.66462329337853
aluminum_Region27Shaanxi_aluminum_Region28Gansu,0.0,0.0,3041.4064570245373,0.0,0.0,0.0,0.0,3041.4064570245373,0.0,0.0,1275.955533119481,0.0,0.0,0.0,0.0,1275.955533119481,0.0,0.0,1765.4509239050562,0.0,0.0,0.0,0.0,1765.4509239050562,138.36304464222567
aluminum_Region27Shaanxi_aluminum_Region29Qinghai,0.0,0.0,3779.578087060213,0.0,0.0,0.0,0.0,3779.578087060213,0.0,0.0,1414.849671721835,0.0,0.0,0.0,0.0,1414.849671721835,0.0,0.0,2364.728415338378,0.0,0.0,0.0,0.0,2364.728415338378,167.13637233703886
aluminum_Region27Shaanxi_aluminum_Region2Tianjin,0.0,0.0,1246.12751492135,0.0,0.0,0.0,0.0,1246.12751492135,0.0,0.0,393.08277566018427,0.0,0.0,0.0,0.0,393.08277566018427,0.0,0.0,853.0447392611657,0.0,0.0,0.0,0.0,853.0447392611657,217.01402149419374
aluminum_Region27Shaanxi_aluminum_Region30Ningxia,0.0,0.0,1453.3390953372598,0.0,0.0,0.0,0.0,1453.3390953372598,0.0,0.0,460.9956654630076,0.0,0.0,0.0,0.0,460.9956654630076,0.0,0.0,992.3434298742523,0.0,0.0,0.0,0.0,992.3434298742523,215.260902481063
aluminum_Region27Shaanxi_aluminum_Region31Xinjiang,0.0,0.0,4881.5389513840355,0.0,0.0,0.0,0.0,4881.5389513840355,0.0,0.0,1788.2090455764096,0.0,0.0,0.0,0.0,1788.2090455764096,0.0,0.0,3093.329905807626,0.0,0.0,0.0,0.0,3093.329905807626,172.9848036201229
aluminum_Region27Shaanxi_aluminum_Region3Hebei,0.0,0.0,877.6497365421333,0.0,0.0,0.0,0.0,877.6497365421333,0.0,0.0,296.3606844137743,0.0,0.0,0.0,0.0,296.3606844137743,0.0,0.0,581.2890521283589,0.0,0.0,0.0,0.0,581.2890521283589,196.14243140185621
aluminum_Region27Shaanxi_aluminum_Region4Shanxi,0.0,0.0,608.5337883615103,0.0,0.0,0.0,0.0,608.5337883615103,0.0,0.0,217.9207202658108,0.0,0.0,0.0,0.0,217.9207202658108,0.0,0.0,390.61306809569953,0.0,0.0,0.0,0.0,390.61306809569953,179.24549240625015
aluminum_Region27Shaanxi_aluminum_Region5Innermongolia,0.0,0.0,1079.0847110336838,0.0,0.0,0.0,0.0,1079.0847110336838,0.0,0.0,345.91036001250734,0.0,0.0,0.0,0.0,345.91036001250734,0.0,0.0,733.1743510211764,0.0,0.0,0.0,0.0,733.1743510211764,211.9550137193539
aluminum_Region27Shaanxi_aluminum_Region6Liaoning,0.0,0.0,2044.900764642995,0.0,0.0,0.0,0.0,2044.900764642995,0.0,0.0,617.6129941056149,0.0,0.0,0.0,0.0,617.6129941056149,0.0,0.0,1427.28777053738,0.0,0.0,0.0,0.0,1427.28777053738,231.0974322365547
aluminum_Region27Shaanxi_aluminum_Region7Jilin,0.0,0.0,2284.448627922598,0.0,0.0,0.0,0.0,2284.448627922598,0.0,0.0,697.9626899590995,0.0,0.0,0.0,0.0,697.9626899590995,0.0,0.0,1586.4859379634986,0.0,0.0,0.0,0.0,1586.4859379634986,227.30239893717905
aluminum_Region27Shaanxi_aluminum_Region8Heilongjiang,0.0,0.0,2617.4422273809323,0.0,0.0,0.0,0.0,2617.4422273809323,0.0,0.0,763.6437055306355,0.0,0.0,0.0,0.0,763.6437055306355,0.0,0.0,1853.7985218502968,0.0,0.0,0.0,0.0,1853.7985218502968,242.7569962829906
aluminum_Region27Shaanxi_aluminum_Region9Shanghai,0.0,0.0,2301.0108286988875,0.0,0.0,0.0,0.0,2301.0108286988875,0.0,0.0,791.18004566048,0.0,0.0,0.0,0.0,791.18004566048,0.0,0.0,1509.8307830384074,0.0,0.0,0.0,0.0,1509.8307830384074,190.83276825795008
aluminum_Region28Gansu_aluminum_Region10Jiangsu,0.0,0.0,1419.9060367218374,0.0,0.0,0.0,0.0,1419.9060367218374,0.0,0.0,560.051152478445,0.0,0.0,0.0,0.0,560.051152478445,0.0,0.0,859.8548842433923,0.0,0.0,0.0,0.0,859.8548842433923,153.53149090724995
aluminum_Region28Gansu_aluminum_Region11Zhejiang,0.0,0.0,1624.973767624595,0.0,0.0,0.0,0.0,1624.973767624595,0.0,0.0,608.9257378021726,0.0,0.0,0.0,0.0,608.9257378021726,0.0,0.0,1016.0480298224223,0.0,0.0,0.0,0.0,1016.0480298224223,166.85910395078673
aluminum_Region28Gansu_aluminum_Region12Anhui,0.0,0.0,1396.199183656828,0.0,0.0,0.0,0.0,1396.199183656828,0.0,0.0,588.7894715437727,0.0,0.0,0.0,0.0,588.7894715437727,0.0,0.0,807.4097121130552,0.0,0.0,0.0,0.0,807.4097121130552,137.1304602298802
aluminum_Region28Gansu_aluminum_Region13Fujian,0.0,0.0,2058.932567952864,0.0,0.0,0.0,0.0,2058.932567952864,0.0,0.0,748.7487163862448,0.0,0.0,0.0,0.0,748.7487163862448,0.0,0.0,1310.183851566619,0.0,0.0,0.0,0.0,1310.183851566619,174.98311822023288
aluminum_Region28Gansu_aluminum_Region14Jiangxi,0.0,0.0,1674.507396098073,0.0,0.0,0.0,0.0,1674.507396098073,0.0,0.0,657.2311923985445,0.0,0.0,0.0,0.0,657.2311923985445,0.0,0.0,1017.2762036995285,0.0,0.0,0.0,0.0,1017.2762036995285,154.7820942562101
aluminum_Region28Gansu_aluminum_Region15Shandong,0.0,0.0,893.0639618449987,0.0,0.0,0.0,0.0,893.0639618449987,0.0,0.0,358.8688136372684,0.0,0.0,0.0,0.0,358.8688136372684,0.0,0.0,534.1951482077304,0.0,0.0,0.0,0.0,534.1951482077304,148.85527187315742
aluminum_Region28Gansu_aluminum_Region16Henan,0.0,0.0,1145.414793132276,0.0,0.0,0.0,0.0,1145.414793132276,0.0,0.0,419.3915652390054,0.0,0.0,0.0,0.0,419.3915652390054,0.0,0.0,726.0232278932706,0.0,0.0,0.0,0.0,726.0232278932706,173.11345484011346
aluminum_Region28Gansu_aluminum_Region17Hubei,0.0,0.0,1344.3409413646095,0.0,0.0,0.0,0.0,1344.3409413646095,0.0,0.0,607.2039693232412,0.0,0.0,0.0,0.0,607.2039693232412,0.0,0.0,737.1369720413684,0.0,0.0,0.0,0.0,737.1369720413684,121.39857597817485
aluminum_Region28Gansu_aluminum_Region18Hunan,0.0,0.0,1642.36142438284,0.0,0.0,0.0,0.0,1642.36142438284,0.0,0.0,671.9370196563684,0.0,0.0,0.0,0.0,671.9370196563684,0.0,0.0,970.4244047264715,0.0,0.0,0.0,0.0,970.4244047264715,144.42192889189985
aluminum_Region28Gansu_aluminum_Region19Guangdong,0.0,0.0,1959.2109712143124,0.0,0.0,0.0,0.0,1959.2109712143124,0.0,0.0,877.0595718294766,0.0,0.0,0.0,0.0,877.0595718294766,0.0,0.0,1082.1513993848357,0.0,0.0,0.0,0.0,1082.1513993848357,123.38402477354575
aluminum_Region28Gansu_aluminum_Region1Beijing,0.0,0.0,1050.380181547408,0.0,0.0,0.0,0.0,1050.380181547408,0.0,0.0,366.0415887371773,0.0,0.0,0.0,0.0,366.0415887371773,0.0,0.0,684.3385928102307,0.0,0.0,0.0,0.0,684.3385928102307,186.95651364948995
aluminum_Region28Gansu_aluminum_Region20Guangxi,0.0,0.0,1374.3063555152758,0.0,0.0,0.0,0.0,1374.3063555152758,0.0,0.0,640.8789959949233,0.0,0.0,0.0,0.0,640.8789959949233,0.0,0.0,733.4273595203524,0.0,0.0,0.0,0.0,733.4273595203524,114.44084828864672
aluminum_Region28Gansu_aluminum_Region21Hainan,0.0,0.0,1736.4682778206463,0.0,0.0,0.0,0.0,1736.4682778206463,0.0,0.0,701.5692365041734,0.0,0.0,0.0,0.0,701.5692365041734,0.0,0.0,1034.899041316473,0.0,0.0,0.0,0.0,1034.899041316473,147.51203266455036
aluminum_Region28Gansu_aluminum_Region22Chongqing,0.0,0.0,1344.7001553458038,0.0,0.0,0.0,0.0,1344.7001553458038,0.0,0.0,645.7090236352707,0.0,0.0,0.0,0.0,645.7090236352707,0.0,0.0,698.9911317105331,0.0,0.0,0.0,0.0,698.9911317105331,108.2517211506957
aluminum_Region28Gansu_aluminum_Region23Sichuan,0.0,0.0,2396.4141994895936,0.0,0.0,0.0,0.0,2396.4141994895936,0.0,0.0,1526.2623761844782,0.0,0.0,0.0,0.0,1526.2623761844782,0.0,0.0,870.1518233051154,0.0,0.0,0.0,0.0,870.1518233051154,57.011942172119745
aluminum_Region28Gansu_aluminum_Region24Guizhou,0.0,0.0,1320.5680294408628,0.0,0.0,0.0,0.0,1320.5680294408628,0.0,0.0,765.9828584830277,0.0,0.0,0.0,0.0,765.9828584830277,0.0,0.0,554.5851709578351,0.0,0.0,0.0,0.0,554.5851709578351,72.40177307050317
aluminum_Region28Gansu_aluminum_Region25Yunnan,0.0,0.0,1892.1483349793775,0.0,0.0,0.0,0.0,1892.1483349793775,0.0,0.0,1017.031902982072,0.0,0.0,0.0,0.0,1017.031902982072,0.0,0.0,875.1164319973055,0.0,0.0,0.0,0.0,875.1164319973055,86.04611413185255
aluminum_Region28Gansu_aluminum_Region27Shaanxi,0.0,0.0,866.8756431972962,0.0,0.0,0.0,0.0,866.8756431972962,0.0,0.0,768.045172961842,0.0,0.0,0.0,0.0,768.045172961842,0.0,0.0,98.83047023545419,0.0,0.0,0.0,0.0,98.83047023545419,12.867793941641539
aluminum_Region28Gansu_aluminum_Region29Qinghai,0.0,0.0,10072.905922272996,0.0,0.0,0.0,0.0,10072.905922272996,0.0,0.0,7518.594747812103,0.0,0.0,0.0,0.0,7518.594747812103,0.0,0.0,2554.3111744608923,0.0,0.0,0.0,0.0,2554.3111744608923,33.9732524512535
aluminum_Region28Gansu_aluminum_Region2Tianjin,0.0,0.0,1058.025452627866,0.0,0.0,0.0,0.0,1058.025452627866,0.0,0.0,369.40613984501624,0.0,0.0,0.0,0.0,369.40613984501624,0.0,0.0,688.6193127828496,0.0,0.0,0.0,0.0,688.6193127828496,186.4125249980303
aluminum_Region28Gansu_aluminum_Region30Ningxia,0.0,0.0,692.5240120273673,0.0,0.0,0.0,0.0,692.5240120273673,0.0,0.0,376.72511694476646,0.0,0.0,0.0,0.0,376.72511694476646,0.0,0.0,315.7988950826009,0.0,0.0,0.0,0.0,315.7988950826009,83.827406477095
aluminum_Region28Gansu_aluminum_Region31Xinjiang,0.0,0.0,6250.199122808659,0.0,0.0,0.0,0.0,6250.199122808659,0.0,0.0,2470.6010715909606,0.0,0.0,0.0,0.0,2470.6010715909606,0.0,0.0,3779.5980512176984,0.0,0.0,0.0,0.0,3779.5980512176984,152.98293579965946
aluminum_Region28Gansu_aluminum_Region3Hebei,0.0,0.0,889.3361287015427,0.0,0.0,0.0,0.0,889.3361287015427,0.0,0.0,321.5303675808317,0.0,0.0,0.0,0.0,321.5303675808317,0.0,0.0,567.805761120711,0.0,0.0,0.0,0.0,567.805761120711,176.5947538308233
aluminum_Region28Gansu_aluminum_Region4Shanxi,0.0,0.0,709.904060644524,0.0,0.0,0.0,0.0,709.904060644524,0.0,0.0,271.5839855190933,0.0,0.0,0.0,0.0,271.5839855190933,0.0,0.0,438.32007512543066,0.0,0.0,0.0,0.0,438.32007512543066,161.3939328151642
aluminum_Region28Gansu_aluminum_Region5Innermongolia,0.0,0.0,869.0785439171224,0.0,0.0,0.0,0.0,869.0785439171224,0.0,0.0,311.8633785372054,0.0,0.0,0.0,0.0,311.8633785372054,0.0,0.0,557.2151653799169,0.0,0.0,0.0,0.0,557.2151653799169,178.6728432153636
aluminum_Region28Gansu_aluminum_Region6Liaoning,0.0,0.0,1563.5046519019024,0.0,0.0,0.0,0.0,1563.5046519019024,0.0,0.0,495.26971556035335,0.0,0.0,0.0,0.0,495.26971556035335,0.0,0.0,1068.2349363415492,0.0,0.0,0.0,0.0,1068.2349363415492,215.68751384948644
aluminum_Region28Gansu_aluminum_Region7Jilin,0.0,0.0,1720.0430849280815,0.0,0.0,0.0,0.0,1720.0430849280815,0.0,0.0,541.2655076818752,0.0,0.0,0.0,0.0,541.2655076818752,0.0,0.0,1178.7775772462064,0.0,0.0,0.0,0.0,1178.7775772462064,217.78176523655821
aluminum_Region28Gansu_aluminum_Region8Heilongjiang,0.0,0.0,1943.0327882148135,0.0,0.0,0.0,0.0,1943.0327882148135,0.0,0.0,579.4365735110374,0.0,0.0,0.0,0.0,579.4365735110374,0.0,0.0,1363.5962147037762,0.0,0.0,0.0,0.0,1363.5962147037762,235.3314024417207
aluminum_Region28Gansu_aluminum_Region9Shanghai,0.0,0.0,1563.47440699431,0.0,0.0,0.0,0.0,1563.47440699431,0.0,0.0,566.5540378266235,0.0,0.0,0.0,0.0,566.5540378266235,0.0,0.0,996.9203691676864,0.0,0.0,0.0,0.0,996.9203691676864,175.96209763008756
