period,province,technology,Investment_cap,FixedOM_cap,VariableOM_cap,Startup_cap,NonServedDemand_cap,Supply_cap,UnmetPolicyPenalty_cap,Total_cap,Investment_no_cap,FixedOM_no_cap,VariableOM_no_cap,Startup_no_cap,NonServedDemand_no_cap,Supply_no_cap,UnmetPolicyPenalty_no_cap,Total_no_cap,Investment_diff,FixedOM_diff,VariableOM_diff,Startup_diff,NonServedDemand_diff,Supply_diff,UnmetPolicyPenalty_diff,Total_diff,Total_pct_change
2,Region14Jiangxi,scrapeaf100,1252.5544193446096,376.1957775563933,0.0,0.0,0.0,0.0,0.0,1628.750196901003,65387.00971761648,19638.52155475773,0.0,0.0,0.0,0.0,0.0,85025.53127237421,-64134.45529827187,-19262.32577720134,0.0,0.0,0.0,0.0,0.0,-83396.7810754732,-98.08439868292808
2,Region14Jiangxi,scrapeaf56,1679.607784270027,720.6858844823375,0.0,0.0,0.0,0.0,0.0,2400.2936687523643,1556.727941256834,691.243076753344,0.0,0.0,0.0,0.0,0.0,2247.9710180101783,122.87984301319307,29.442807728993557,0.0,0.0,0.0,0.0,0.0,152.32265074218594,6.776005985923092
2,Region15Shandong,bfbof,2220.1621961654496,27443.72060523362,0.0,0.0,0.0,0.0,0.0,29663.882801399068,1839.0992280263135,26853.480520293688,0.0,0.0,0.0,0.0,0.0,28692.57974832,381.06296813913605,590.240084939931,0.0,0.0,0.0,0.0,0.0,971.3030530790675,3.3852064247932914
2,Region15Shandong,bfbofccs,13415.220119531152,4024.7893951271,0.0,0.0,0.0,0.0,0.0,17440.009514658253,49575.49749264709,14873.474664501407,0.0,0.0,0.0,0.0,0.0,64448.9721571485,-36160.27737311594,-10848.685269374308,0.0,0.0,0.0,0.0,0.0,-47008.962642490245,-72.93981745413475
2,Region15Shandong,drieaf,132713.2893898468,39837.98560346215,0.0,0.0,0.0,0.0,0.0,172551.27499330894,185266.58869257665,55613.47870337744,0.0,0.0,0.0,0.0,0.0,240880.0673959541,-52553.299302729865,-15775.493099915293,0.0,0.0,0.0,0.0,0.0,-68328.79240264517,-28.366312389944493
2,Region15Shandong,scrapeaf100,380.5181346746728,114.2859051370788,0.0,0.0,0.0,0.0,0.0,494.8040398117517,429.20903390471545,128.90986910452887,0.0,0.0,0.0,0.0,0.0,558.1189030092444,-48.690899230042646,-14.623963967450067,0.0,0.0,0.0,0.0,0.0,-63.314863197492684,-11.34433233780723
2,Region15Shandong,scrapeaf56,1514.0210487834647,591.7870753433147,0.0,0.0,0.0,0.0,0.0,2105.808124126779,1289.4422641138058,541.5687817124269,0.0,0.0,0.0,0.0,0.0,1831.0110458262327,224.57878466965894,50.21829363088773,0.0,0.0,0.0,0.0,0.0,274.79707830054645,15.007942138139638
2,Region16Henan,bfbof,2356.128865349268,61586.04605625488,0.0,0.0,0.0,0.0,0.0,63942.17492160414,1895.6516781704229,86214.30059600636,0.0,0.0,0.0,0.0,0.0,88109.95227417679,460.47718717884504,-24628.254539751477,0.0,0.0,0.0,0.0,0.0,-24167.777352572644,-27.42911184126895
2,Region16Henan,bfbofccs,8788.88666561398,2636.812331930144,0.0,0.0,0.0,0.0,0.0,11425.698997544125,35662.19421502153,10699.252029015384,0.0,0.0,0.0,0.0,0.0,46361.44624403692,-26873.307549407553,-8062.43969708524,0.0,0.0,0.0,0.0,0.0,-34935.74724649279,-75.35517132618847
2,Region16Henan,drieaf,60953.18643485793,18296.978206485383,0.0,0.0,0.0,0.0,0.0,79250.16464134332,64282.96507992203,19296.513929958513,0.0,0.0,0.0,0.0,0.0,83579.47900988054,-3329.7786450640997,-999.5357234731309,0.0,0.0,0.0,0.0,0.0,-4329.31436853722,-5.1798771897410605
2,Region16Henan,scrapeaf100,552.3370779376124,165.89049808844976,0.0,0.0,0.0,0.0,0.0,718.2275760260623,85118.01736442844,25564.58883696608,0.0,0.0,0.0,0.0,0.0,110682.60620139452,-84565.68028649082,-25398.698338877628,0.0,0.0,0.0,0.0,0.0,-109964.37862536845,-99.35109264167559
2,Region16Henan,scrapeaf56,1469.9100241693616,653.4437539406355,0.0,0.0,0.0,0.0,0.0,2123.353778109997,1240.4346511189449,550.4775914442939,0.0,0.0,0.0,0.0,0.0,1790.9122425632388,229.4753730504167,102.96616249634155,0.0,0.0,0.0,0.0,0.0,332.44153554675836,18.56269266834383
2,Region17Hubei,bfbof,2326.843216469019,5122193770.534843,0.0,0.0,0.0,0.0,0.0,5122196097.37806,2031.3561214146507,5125127654.955871,0.0,0.0,0.0,0.0,0.0,5125129686.311992,295.4870950543682,-2933884.4210271835,0.0,0.0,0.0,0.0,0.0,-2933588.9339313507,-0.057239311265942644
2,Region17Hubei,bfbofccs,8674.889602634179,2602.611315020347,0.0,0.0,0.0,0.0,0.0,11277.500917654526,39864.560371833664,11960.031844156398,0.0,0.0,0.0,0.0,0.0,51824.592215990066,-31189.670769199485,-9357.42052913605,0.0,0.0,0.0,0.0,0.0,-40547.09129833554,-78.23909376719621
2,Region17Hubei,drieaf,619886.5821360156,186078.0698636141,0.0,0.0,0.0,0.0,0.0,805964.6519996298,990583.4839923847,297354.1742183289,0.0,0.0,0.0,0.0,0.0,1287937.6582107136,-370696.9018563691,-111276.1043547148,0.0,0.0,0.0,0.0,0.0,-481973.00621108385,-37.4220757610793
2,Region17Hubei,scrapeaf100,31240.99405269127,9383.00952659317,0.0,0.0,0.0,0.0,0.0,40624.00357928444,24046.747998224462,7222.26908562432,0.0,0.0,0.0,0.0,0.0,31269.017083848783,7194.2460544668065,2160.7404409688506,0.0,0.0,0.0,0.0,0.0,9354.98649543566,29.91775043759767
2,Region17Hubei,scrapeaf56,1655.3786501137292,666.8126163809155,0.0,0.0,0.0,0.0,0.0,2322.191266494645,1454.1195156417475,676.8891544394163,0.0,0.0,0.0,0.0,0.0,2131.008670081164,201.25913447198172,-10.076538058500773,0.0,0.0,0.0,0.0,0.0,191.18259641348095,8.971460280647255
2,Region18Hunan,bfbof,2599.4897425690997,3276574366.184427,0.0,0.0,0.0,0.0,0.0,3276576965.6741695,2119.929440066433,3275873053.9187846,0.0,0.0,0.0,0.0,0.0,3275875173.8482246,479.5603025026667,701312.2656421661,0.0,0.0,0.0,0.0,0.0,701791.8259449005,0.021423033195751902
2,Region18Hunan,bfbofccs,9621.273651151036,2886.5422865772425,0.0,0.0,0.0,0.0,0.0,12507.81593772828,27473.21093485196,8242.420700924471,0.0,0.0,0.0,0.0,0.0,35715.63163577643,-17851.93728370092,-5355.8784143472285,0.0,0.0,0.0,0.0,0.0,-23207.81569804815,-64.97943515242449
2,Region18Hunan,drieaf,625814.4861695139,187857.51302737667,0.0,0.0,0.0,0.0,0.0,813671.9991968905,903827.233145256,271311.6106728978,0.0,0.0,0.0,0.0,0.0,1175138.8438181535,-278012.74697574205,-83454.0976455211,0.0,0.0,0.0,0.0,0.0,-361466.844621263,-30.759501017498327
2,Region18Hunan,scrapeaf100,872.0648281519975,261.91844525037243,0.0,0.0,0.0,0.0,0.0,1133.9832734023698,56075.57437565956,16841.898426425756,0.0,0.0,0.0,0.0,0.0,72917.47280208532,-55203.509547507565,-16579.979981175384,0.0,0.0,0.0,0.0,0.0,-71783.48952868296,-98.44484013251494
2,Region18Hunan,scrapeaf56,1719.5013947451998,725.8153472328773,0.0,0.0,0.0,0.0,0.0,2445.316741978077,1634.9990513192072,698.9489474610217,0.0,0.0,0.0,0.0,0.0,2333.9479987802288,84.50234342599265,26.86639977185564,0.0,0.0,0.0,0.0,0.0,111.36874319784829,4.771689140291556
2,Region19Guangdong,bfbof,4299.47742512294,5211323911.716425,0.0,0.0,0.0,0.0,0.0,5211328211.1938505,3940.635089935821,5211067998.342982,0.0,0.0,0.0,0.0,0.0,5211071938.978072,358.84233518711926,255913.37344264984,0.0,0.0,0.0,0.0,0.0,256272.21577835083,0.004917840681904069
2,Region19Guangdong,bfbofccs,117647.63933200036,35296.250596424914,0.0,0.0,0.0,0.0,0.0,152943.88992842528,348246.23217974015,104479.66784602957,0.0,0.0,0.0,0.0,0.0,452725.9000257697,-230598.5928477398,-69183.41724960465,0.0,0.0,0.0,0.0,0.0,-299782.0100973444,-66.21711063587934
2,Region19Guangdong,drieaf,1440218.8317032557,432326.08691273135,0.0,0.0,0.0,0.0,0.0,1872544.918615987,3047109.8408783185,914683.9667012674,0.0,0.0,0.0,0.0,0.0,3961793.807579586,-1606891.0091750629,-482357.87978853605,0.0,0.0,0.0,0.0,0.0,-2089248.8889635988,-52.73492237194449
2,Region19Guangdong,scrapeaf100,57177.238940217605,17172.775513336754,0.0,0.0,0.0,0.0,0.0,74350.01445355435,4305.847598923136,1293.230585832581,0.0,0.0,0.0,0.0,0.0,5599.078184755716,52871.39134129447,15879.544927504172,0.0,0.0,0.0,0.0,0.0,68750.93626879863,1227.897414541965
2,Region19Guangdong,scrapeaf56,1683.687937700987,1126.3469129239952,0.0,0.0,0.0,0.0,0.0,2810.034850624982,2018.9867548305044,77047.41478483903,0.0,0.0,0.0,0.0,0.0,79066.40153966953,-335.2988171295174,-75921.06787191503,0.0,0.0,0.0,0.0,0.0,-76256.36668904455,-96.44598110460974
2,Region1Beijing,bfbof,2120.628180597494,9971356351.781038,0.0,0.0,0.0,0.0,0.0,9971358472.40922,1933.9392179716112,9976415006.604267,0.0,0.0,0.0,0.0,0.0,9976416940.543488,186.68896262588282,-5058654.823228836,0.0,0.0,0.0,0.0,0.0,-5058468.134267807,-0.050704257494597414
2,Region1Beijing,bfbofccs,75991.2085809928,22798.627804428477,0.0,0.0,0.0,0.0,0.0,98789.83638542128,178840.960251348,53655.26572210495,0.0,0.0,0.0,0.0,0.0,232496.22597345297,-102849.75167035521,-30856.637917676475,0.0,0.0,0.0,0.0,0.0,-133706.38958803168,-57.50905806243007
2,Region1Beijing,drieaf,85637.5034967866,25706.73703520176,0.0,0.0,0.0,0.0,0.0,111344.24053198835,220360.3598609732,66147.9561246321,0.0,0.0,0.0,0.0,0.0,286508.3159856053,-134722.85636418662,-40441.219089430335,0.0,0.0,0.0,0.0,0.0,-175164.07545361694,-61.13751876661671
2,Region1Beijing,scrapeaf100,1387.0726849325565,416.59737826678304,0.0,0.0,0.0,0.0,0.0,1803.6700631993392,406.7551825016654,122.166015139185,0.0,0.0,0.0,0.0,0.0,528.9211976408503,980.3175024308912,294.43136312759805,0.0,0.0,0.0,0.0,0.0,1274.748865558489,241.0092224029321
2,Region1Beijing,scrapeaf56,1481.70221799829,590.7614753504746,0.0,0.0,0.0,0.0,0.0,2072.4636933487645,1308.0039163026747,560.7818877953243,0.0,0.0,0.0,0.0,0.0,1868.785804097999,173.69830169561533,29.97958755515026,0.0,0.0,0.0,0.0,0.0,203.67788925076547,10.898942447236431
2,Region20Guangxi,bfbof,2123.4686724396693,6818078197.993647,0.0,0.0,0.0,0.0,0.0,6818080321.462319,2256.6037334734924,6817970904.498578,0.0,0.0,0.0,0.0,0.0,6817973161.102311,-133.13506103382315,107293.49506855011,0.0,0.0,0.0,0.0,0.0,107160.36000823975,0.001571733379937717
2,Region20Guangxi,bfbofccs,6733.271721711311,2020.0936234060089,0.0,0.0,0.0,0.0,0.0,8753.36534511732,31854.76476058375,9556.959800160676,0.0,0.0,0.0,0.0,0.0,41411.72456074442,-25121.49303887244,-7536.866176754666,0.0,0.0,0.0,0.0,0.0,-32658.3592156271,-78.86259160186019
2,Region20Guangxi,drieaf,579031.9070609101,173814.2795155716,0.0,0.0,0.0,0.0,0.0,752846.1865764817,1114854.114860284,334657.8355638466,0.0,0.0,0.0,0.0,0.0,1449511.9504241308,-535822.2077993738,-160843.55604827497,0.0,0.0,0.0,0.0,0.0,-696665.7638476491,-48.06209177122017
2,Region20Guangxi,scrapeaf100,3007.139192551491,903.1727877772714,0.0,0.0,0.0,0.0,0.0,3910.3119803287623,4826.413225117132,1449.5787552140362,0.0,0.0,0.0,0.0,0.0,6275.991980331169,-1819.2740325656414,-546.4059674367647,0.0,0.0,0.0,0.0,0.0,-2365.6800000024064,-37.6941208245071
2,Region20Guangxi,scrapeaf56,1605.5078228503878,803.6090867389852,0.0,0.0,0.0,0.0,0.0,2409.116909589373,1554.3286840160904,782.4688851942179,0.0,0.0,0.0,0.0,0.0,2336.797569210308,51.17913883429742,21.14020154476725,0.0,0.0,0.0,0.0,0.0,72.31934037906467,3.09480552923992
2,Region22Chongqing,bfbof,3692.00201045304,2051389660.7016485,0.0,0.0,0.0,0.0,0.0,2051393352.7036588,3237.392866704373,2050770560.9478512,0.0,0.0,0.0,0.0,0.0,2050773798.3407176,454.60914374866707,619099.7537972927,0.0,0.0,0.0,0.0,0.0,619554.3629412651,0.030210760613508275
2,Region22Chongqing,bfbofccs,7452.912324845793,2235.9977861399225,0.0,0.0,0.0,0.0,0.0,9688.910110985717,32799.2828880632,9840.330964339342,0.0,0.0,0.0,0.0,0.0,42639.613852402545,-25346.37056321741,-7604.33317819942,0.0,0.0,0.0,0.0,0.0,-32950.70374141683,-77.27720953448599
2,Region22Chongqing,drieaf,942532.9196427324,282930.31584212225,0.0,0.0,0.0,0.0,0.0,1225463.2354848548,417972.74193596566,125467.4053551,0.0,0.0,0.0,0.0,0.0,543440.1472910657,524560.1777067666,157462.91048702225,0.0,0.0,0.0,0.0,0.0,682023.0881937891,125.5010494888039
2,Region22Chongqing,scrapeaf100,394.06992693997233,118.35608919438678,0.0,0.0,0.0,0.0,0.0,512.4260161343591,429.75909898157505,129.0750772233139,0.0,0.0,0.0,0.0,0.0,558.834176204889,-35.68917204160272,-10.718988028927129,0.0,0.0,0.0,0.0,0.0,-46.4081600705299,-8.304459900017815
2,Region22Chongqing,scrapeaf56,1921.7037826362343,880.6606419246864,0.0,0.0,0.0,0.0,0.0,2802.3644245609207,1719.40032177826,810.3244587840948,0.0,0.0,0.0,0.0,0.0,2529.7247805623547,202.30346085797441,70.33618314059163,0.0,0.0,0.0,0.0,0.0,272.63964399856604,10.777442909736552
2,Region23Sichuan,bfbof,3205.9359888616336,3267124003.8928823,0.0,0.0,0.0,0.0,0.0,3267127209.8288713,2990.7500035108533,3266882731.2983694,0.0,0.0,0.0,0.0,0.0,3266885722.0483727,215.18598535078036,241272.59451293945,0.0,0.0,0.0,0.0,0.0,241487.78049850464,0.007391987386295509
2,Region23Sichuan,bfbofccs,8656.988057707451,2597.2405534871396,0.0,0.0,0.0,0.0,0.0,11254.22861119459,24006.760995199435,7202.428003708852,0.0,0.0,0.0,0.0,0.0,31209.188998908285,-15349.772937491984,-4605.187450221712,0.0,0.0,0.0,0.0,0.0,-19954.960387713694,-63.93937499757437
2,Region23Sichuan,drieaf,402484.2592653879,120818.0597433172,0.0,0.0,0.0,0.0,0.0,523302.31900870515,1080059.4787990064,324213.15276787535,0.0,0.0,0.0,0.0,0.0,1404272.6315668817,-677575.2195336185,-203395.09302455815,0.0,0.0,0.0,0.0,0.0,-880970.3125581765,-62.73499125132086
2,Region23Sichuan,scrapeaf100,782.1649764963826,234.9176666227384,0.0,0.0,0.0,0.0,0.0,1017.0826431191208,66441.72810710642,19955.298693147302,0.0,0.0,0.0,0.0,0.0,86397.02680025372,-65659.56313061004,-19720.381026524563,0.0,0.0,0.0,0.0,0.0,-85379.9441571346,-98.82278050439099
2,Region23Sichuan,scrapeaf56,1790.3936879802543,910.8384234788572,0.0,0.0,0.0,0.0,0.0,2701.2321114591114,1632.5737012117952,945.4340150828716,0.0,0.0,0.0,0.0,0.0,2578.007716294667,157.8199867684591,-34.59559160401443,0.0,0.0,0.0,0.0,0.0,123.22439516444456,4.779830346728101
2,Region24Guizhou,bfbof,11079.507478672267,630723096.8480732,0.0,0.0,0.0,0.0,0.0,630734176.355552,9088.471424008509,630722129.4564931,0.0,0.0,0.0,0.0,0.0,630731217.9279171,1991.0360546637585,967.3915801048279,0.0,0.0,0.0,0.0,0.0,2958.427634835243,0.00046904728206640723
2,Region24Guizhou,bfbofccs,6438.980550789931,1931.801372272577,0.0,0.0,0.0,0.0,0.0,8370.781923062508,17143.97249836793,5143.477191352519,0.0,0.0,0.0,0.0,0.0,22287.449689720448,-10704.991947577999,-3211.675819079942,0.0,0.0,0.0,0.0,0.0,-13916.66776665794,-62.44172375216475
2,Region24Guizhou,drieaf,2220683773.926575,666606702.4806718,0.0,0.0,0.0,0.0,0.0,2887290476.407247,2209273143.7635317,663181450.0266659,0.0,0.0,0.0,0.0,0.0,2872454593.7901974,11410630.163043499,3425252.4540058374,0.0,0.0,0.0,0.0,0.0,14835882.617049694,0.5164879768377394
2,Region24Guizhou,scrapeaf100,470.18241469228985,141.21593150504395,0.0,0.0,0.0,0.0,0.0,611.3983461973338,14971.122922854182,4496.4698873542075,0.0,0.0,0.0,0.0,0.0,19467.59281020839,-14500.940508161892,-4355.2539558491635,0.0,0.0,0.0,0.0,0.0,-18856.194464011056,-96.85940448745811
2,Region24Guizhou,scrapeaf56,2029.4952938544288,1611.8844705494446,0.0,0.0,0.0,0.0,0.0,3641.379764403873,2127.1187412490094,210575.41173283075,0.0,0.0,0.0,0.0,0.0,212702.53047407977,-97.62344739458058,-208963.5272622813,0.0,0.0,0.0,0.0,0.0,-209061.1507096759,-98.28804116420814
2,Region25Yunnan,bfbof,58795.29088858703,2330518169.847756,0.0,0.0,0.0,0.0,0.0,2330576965.1386447,71591.71969404735,2330514602.2268085,0.0,0.0,0.0,0.0,0.0,2330586193.9465027,-12796.428805460324,3567.6209473609924,0.0,0.0,0.0,0.0,0.0,-9228.807857990265,-0.00039598654973419564
2,Region25Yunnan,bfbofccs,13949.419548161395,4185.058117971515,0.0,0.0,0.0,0.0,0.0,18134.47766613291,73301.79094275978,21991.757734986313,0.0,0.0,0.0,0.0,0.0,95293.54867774608,-59352.37139459838,-17806.699617014798,0.0,0.0,0.0,0.0,0.0,-77159.07101161317,-80.96987895008694
2,Region25Yunnan,drieaf,2465583658.939513,740120953.6780456,0.0,0.0,0.0,0.0,0.0,3205704612.617559,2465088086.933522,739972192.4610573,0.0,0.0,0.0,0.0,0.0,3205060279.3945794,495572.00599098206,148761.21698832512,0.0,0.0,0.0,0.0,0.0,644333.2229795456,0.020103622609595882
2,Region25Yunnan,scrapeaf100,3407.2281943263333,1023.3366631266574,0.0,0.0,0.0,0.0,0.0,4430.5648574529905,28272.76252974084,8491.522379609163,0.0,0.0,0.0,0.0,0.0,36764.28490935,-24865.534335414508,-7468.185716482506,0.0,0.0,0.0,0.0,0.0,-32333.720051897006,-87.94872559502389
2,Region25Yunnan,scrapeaf56,1920.9461621915036,84768.97849298641,0.0,0.0,0.0,0.0,0.0,86689.92465517792,2056.168368784453,53269.40789390073,0.0,0.0,0.0,0.0,0.0,55325.57626268519,-135.2222065929493,31499.57059908568,0.0,0.0,0.0,0.0,0.0,31364.348392492735,56.69050466564537
2,Region27Shaanxi,bfbof,4086.747460432219,2177559546.966646,0.0,0.0,0.0,0.0,0.0,2177563633.7141066,3536.238729943351,2177508088.596332,0.0,0.0,0.0,0.0,0.0,2177511624.835062,550.5087304888684,51458.370314121246,0.0,0.0,0.0,0.0,0.0,52008.879044532776,0.0023884547136905523
2,Region27Shaanxi,bfbofccs,5733.523987218061,1720.15265756732,0.0,0.0,0.0,0.0,0.0,7453.676644785381,31763.534947247448,9529.589337211595,0.0,0.0,0.0,0.0,0.0,41293.124284459045,-26030.010960029387,-7809.4366796442755,0.0,0.0,0.0,0.0,0.0,-33839.447639673665,-81.94935168034591
2,Region27Shaanxi,drieaf,353271.29361414554,106045.2707774831,0.0,0.0,0.0,0.0,0.0,459316.56439162866,326590.2222251416,98036.1245739123,0.0,0.0,0.0,0.0,0.0,424626.3467990539,26681.071389003948,8009.14620357081,0.0,0.0,0.0,0.0,0.0,34690.21759257477,8.169586709369035
2,Region27Shaanxi,scrapeaf100,337.6299814455486,101.40475450377517,0.0,0.0,0.0,0.0,0.0,439.03473594932376,414.31829368813504,124.43754158913208,0.0,0.0,0.0,0.0,0.0,538.7558352772671,-76.68831224258645,-23.032787085356915,0.0,0.0,0.0,0.0,0.0,-99.72109932794336,-18.509516333428213
2,Region27Shaanxi,scrapeaf56,1737.156324760621,819.2111639469408,0.0,0.0,0.0,0.0,0.0,2556.3674887075617,1666.4860389811945,757.0073220995208,0.0,0.0,0.0,0.0,0.0,2423.493361080715,70.67028577942642,62.203841847419994,0.0,0.0,0.0,0.0,0.0,132.87412762684653,5.482751872181469
2,Region28Gansu,bfbof,3995.510316639878,1800680111.5768995,0.0,0.0,0.0,0.0,0.0,1800684107.087216,2800.7804147881266,1799601569.0447977,0.0,0.0,0.0,0.0,0.0,1799604369.8252125,1194.7299018517515,1078542.5321018696,0.0,0.0,0.0,0.0,0.0,1079737.2620034218,0.059998590807394614
2,Region28Gansu,bfbofccs,2219.5982745901433,665.9164380021392,0.0,0.0,0.0,0.0,0.0,2885.514712592282,28155.310023971917,8447.061784399426,0.0,0.0,0.0,0.0,0.0,36602.37180837135,-25935.711749381775,-7781.145346397287,0.0,0.0,0.0,0.0,0.0,-33716.857095779065,-92.1165908928002
2,Region28Gansu,drieaf,35596.11935499613,10685.272717774607,0.0,0.0,0.0,0.0,0.0,46281.39207277074,755596.6538943601,226815.63209125455,0.0,0.0,0.0,0.0,0.0,982412.2859856146,-720000.5345393639,-216130.35937347994,0.0,0.0,0.0,0.0,0.0,-936130.8939128439,-95.28900516280306
2,Region28Gansu,scrapeaf100,390.6619916091456,117.33254014786066,0.0,0.0,0.0,0.0,0.0,507.99453175700626,8668.460082976955,2603.5100996557007,0.0,0.0,0.0,0.0,0.0,11271.970182632656,-8277.79809136781,-2486.17755950784,0.0,0.0,0.0,0.0,0.0,-10763.97565087565,-95.4932942198543
2,Region28Gansu,scrapeaf56,1727.8369767753677,676.170959194295,0.0,0.0,0.0,0.0,0.0,2404.0079359696624,1509.875580667776,639.1933752300941,0.0,0.0,0.0,0.0,0.0,2149.06895589787,217.96139610759178,36.9775839642009,0.0,0.0,0.0,0.0,0.0,254.93898007179223,11.862764076142918
2,Region29Qinghai,bfbof,4467.070628460199,162409301.11032933,0.0,0.0,0.0,0.0,0.0,162413768.1809578,3175.793307270073,162408450.95742887,0.0,0.0,0.0,0.0,0.0,162411626.75073615,1291.2773211901263,850.1529004573822,0.0,0.0,0.0,0.0,0.0,2141.430221647024,0.0013185202712941348
2,Region29Qinghai,bfbofccs,4280.9353269971325,1284.3518743489085,0.0,0.0,0.0,0.0,0.0,5565.287201346041,62172.87977167821,18652.89909073128,0.0,0.0,0.0,0.0,0.0,80825.77886240948,-57891.944444681074,-17368.547216382372,0.0,0.0,0.0,0.0,0.0,-75260.49166106344,-93.11446511289438
2,Region29Qinghai,drieaf,52384.31919016471,15724.768509163368,0.0,0.0,0.0,0.0,0.0,68109.08769932807,193799.65700692136,58174.94224800895,0.0,0.0,0.0,0.0,0.0,251974.5992549303,-141415.33781675666,-42450.17373884558,0.0,0.0,0.0,0.0,0.0,-183865.51155560225,-72.96985969985806
2,Region29Qinghai,scrapeaf100,353.05228374329334,106.03673289529732,0.0,0.0,0.0,0.0,0.0,459.0890166385907,356.3457164358608,107.02589189188475,0.0,0.0,0.0,0.0,0.0,463.3716083277456,-3.293432692567478,-0.9891589965874346,0.0,0.0,0.0,0.0,0.0,-4.282591689154913,-0.9242240163592002
2,Region29Qinghai,scrapeaf56,1014.9891750081832,304.6802948487494,0.0,0.0,0.0,0.0,0.0,1319.669469856933,999.1162115087872,299.9155354619506,0.0,0.0,0.0,0.0,0.0,1299.0317469707377,15.872963499396064,4.764759386798801,0.0,0.0,0.0,0.0,0.0,20.637722886195206,1.588700425091312
2,Region2Tianjin,bfbof,2092.8333681886725,43308.72965733189,0.0,0.0,0.0,0.0,0.0,45401.56302552056,1978.4199844691664,495839.086982709,0.0,0.0,0.0,0.0,0.0,497817.5069671782,114.4133837195061,-452530.3573253771,0.0,0.0,0.0,0.0,0.0,-452415.94394165766,-90.8798781902795
2,Region2Tianjin,bfbofccs,11010.953345207688,3303.4693325315325,0.0,0.0,0.0,0.0,0.0,14314.42267773922,45402.813103176944,13621.599873755238,0.0,0.0,0.0,0.0,0.0,59024.41297693218,-34391.85975796926,-10318.130541223705,0.0,0.0,0.0,0.0,0.0,-44709.99029919296,-75.74830149800295
2,Region2Tianjin,drieaf,36339.26491344136,10908.35076967679,0.0,0.0,0.0,0.0,0.0,47247.61568311815,32415.585007758167,9730.537271768277,0.0,0.0,0.0,0.0,0.0,42146.12227952644,3923.6799056831915,1177.8134979085135,0.0,0.0,0.0,0.0,0.0,5101.49340359171,12.104300769966427
2,Region2Tianjin,scrapeaf100,82.83059329072132,24.877577346910645,0.0,0.0,0.0,0.0,0.0,107.70817063763197,304.00847970566355,91.30677648836262,0.0,0.0,0.0,0.0,0.0,395.3152561940262,-221.17788641494224,-66.42919914145197,0.0,0.0,0.0,0.0,0.0,-287.6070855563942,-72.75385430994666
2,Region2Tianjin,scrapeaf56,1469.0576289014489,591.0112775553738,0.0,0.0,0.0,0.0,0.0,2060.0689064568223,1311.6370903166428,547.0819534535425,0.0,0.0,0.0,0.0,0.0,1858.7190437701852,157.42053858480608,43.9293241018313,0.0,0.0,0.0,0.0,0.0,201.34986268663715,10.832721780168749
2,Region30Ningxia,bfbof,3502.2707031137425,953961581.6943696,0.0,0.0,0.0,0.0,0.0,953965083.9650726,2759.0271658977176,953959872.1855962,0.0,0.0,0.0,0.0,0.0,953962631.212762,743.2435372160248,1709.5087733268738,0.0,0.0,0.0,0.0,0.0,2452.7523106336594,0.000257111990593961
2,Region30Ningxia,bfbofccs,4831.772984522498,1449.6123428832277,0.0,0.0,0.0,0.0,0.0,6281.385327405726,14074.510121736464,4222.587372763414,0.0,0.0,0.0,0.0,0.0,18297.09749449988,-9242.737137213968,-2772.9750298801864,0.0,0.0,0.0,0.0,0.0,-12015.712167094156,-65.67004504788854
2,Region30Ningxia,drieaf,3226.415446105968,968.5080724296396,0.0,0.0,0.0,0.0,0.0,4194.923518535607,3679.406041280956,1104.487166098804,0.0,0.0,0.0,0.0,0.0,4783.89320737976,-452.9905951749879,-135.9790936691644,0.0,0.0,0.0,0.0,0.0,-588.9696888441522,-12.311514143660064
2,Region30Ningxia,scrapeaf100,247.3781603228984,74.29826435951361,0.0,0.0,0.0,0.0,0.0,321.67642468241206,300.9985082682954,90.40275305607476,0.0,0.0,0.0,0.0,0.0,391.4012613243701,-53.620347945396986,-16.10448869656115,0.0,0.0,0.0,0.0,0.0,-69.72483664195806,-17.814157370375526
2,Region30Ningxia,scrapeaf56,943.9028823781264,283.34155239560397,0.0,0.0,0.0,0.0,0.0,1227.2444347737303,902.4613647754904,270.90160316949624,0.0,0.0,0.0,0.0,0.0,1173.3629679449866,41.44151760263594,12.439949226107728,0.0,0.0,0.0,0.0,0.0,53.88146682874367,4.592054487888859
2,Region31Xinjiang,bfbof,2750.344640851461,2480402946.628774,0.0,0.0,0.0,0.0,0.0,2480405696.973415,1971.8460474271617,2480231272.391568,0.0,0.0,0.0,0.0,0.0,2480233244.2376156,778.4985934242993,171674.2372059822,0.0,0.0,0.0,0.0,0.0,172452.7357993126,0.006953085408397621
2,Region31Xinjiang,bfbofccs,3671.1673958417528,1101.4113425547469,0.0,0.0,0.0,0.0,0.0,4772.5787383965,23610.426535126586,7083.52106684076,0.0,0.0,0.0,0.0,0.0,30693.947601967346,-19939.259139284834,-5982.109724286013,0.0,0.0,0.0,0.0,0.0,-25921.368863570846,-84.45107550098705
2,Region31Xinjiang,drieaf,14435.183878589827,4333.165504242154,0.0,0.0,0.0,0.0,0.0,18768.34938283198,237899.8518089232,71412.9754073802,0.0,0.0,0.0,0.0,0.0,309312.82721630344,-223464.66793033338,-67079.80990313806,0.0,0.0,0.0,0.0,0.0,-290544.47783347144,-93.93224343402117
