time,subperiod_index,weight
248,327,2.0712328767123287
249,327,2.0712328767123287
250,327,2.0712328767123287
251,327,2.0712328767123287
252,327,2.0712328767123287
253,327,2.0712328767123287
254,327,2.0712328767123287
255,327,2.0712328767123287
256,327,2.0712328767123287
257,327,2.0712328767123287
258,327,2.0712328767123287
259,327,2.0712328767123287
260,327,2.0712328767123287
261,327,2.0712328767123287
262,327,2.0712328767123287
263,327,2.0712328767123287
264,327,2.0712328767123287
265,364,0.29589041095890406
266,364,0.29589041095890406
267,364,0.29589041095890406
268,364,0.29589041095890406
269,364,0.29589041095890406
270,364,0.29589041095890406
271,364,0.29589041095890406
272,364,0.29589041095890406
273,364,0.29589041095890406
274,364,0.29589041095890406
275,364,0.29589041095890406
276,364,0.29589041095890406
277,364,0.29589041095890406
278,364,0.29589041095890406
279,364,0.29589041095890406
280,364,0.29589041095890406
281,364,0.29589041095890406
282,364,0.29589041095890406
283,364,0.29589041095890406
284,364,0.29589041095890406
285,364,0.29589041095890406
286,364,0.29589041095890406
287,364,0.29589041095890406
288,364,0.29589041095890406
