type,Fuel,Investment,FixedOM,VariableOM,Startup,NonServedDemand,UnmetPolicyPenalty,Total
ThermalMethanol{Coal},3.1039688049497196e10,5.432071744578005e9,5.247015331369073e9,0.0,0.0,0.0,0.0,4.1718775125444275e10
ThermalMethanolCCS{Coal},4.125375529591501e9,5.629426917511616e9,1.2345358860449653e9,0.0,0.0,0.0,0.0,1.0989338333148083e10
ThermalMethanol{CokingOvenGas},7.592265941909361e8,0.0,6.345265905376562e8,0.0,0.0,0.0,0.0,1.3937531847285924e9
ThermalMethanol{NaturalGas},1.9237743166985435e9,0.0,5.584425429852741e8,0.0,0.0,0.0,0.0,2.482216859683818e9
ThermalMethanolCCS{NaturalGas},3.656022206574111e9,4.569714694596538e9,9.505947287537498e8,0.0,0.0,0.0,0.0,9.176331629924398e9
SyntheticMethanol,0.0,7.809233043055829e9,1.578484902319466e9,0.0,0.0,0.0,0.0,9.387717945375296e9
OneWayTransmissionLink{SteelScrap},2.1657259050972372e11,0.0,0.0,2.793485346406631e10,0.0,0.0,0.0,2.4450744397379004e11
CementPlant{Coal},1.2486414059277583e11,1.6793948206462536e9,4.217849990758443e7,6.2393018966195595e10,0.0,0.0,0.0,1.8897873287952527e11
ThermalPower{Coal},6.159883264186462e11,1.311165077836787e10,4.187884594872617e10,9.900398215663748e10,2.960299503174116e9,0.0,0.0,7.729431048055519e11
ThermalPower{NaturalGas},5.1623088729123405e10,1.017203414846408e10,8.077037677117175e9,3.8685192565571766e9,2.5476865464877434e9,0.0,0.0,7.628836635774959e10
ThermalPowerCCS{Coal},1.4328143301303211e10,2.501922532991079e10,1.875214929207553e9,2.9506392974993343e9,1.570191560218104e9,0.0,0.0,4.574341441813899e10
ThermalPowerCCS{NaturalGas},1.0732565234039423e10,1.8048081044192513e10,1.352720792306462e9,1.3156514005786037e9,1.330661548548008e9,0.0,0.0,3.2779680019665005e10
ThermalPower{Uranium},1.2684827662390228e10,0.0,8.822553222219479e9,3.173561172809895e9,0.0,0.0,0.0,2.46809420574196e10
BECCSElectricity,5.375142585542627e10,1.1136710757305676e10,2.804313889492347e9,0.0,0.0,0.0,0.0,6.76924505022243e10
HydroRes,0.0,0.0,5.751188508207643e10,0.0,0.0,0.0,0.0,5.751188508207643e10
VRE{Generic},0.0,1.666807008708496e12,1.0609982129069984e11,0.0,0.0,0.0,0.0,1.772906829999196e12
Electrolyzer,0.0,4.390177150979623e9,4.5378659451112247e8,0.0,0.0,0.0,0.0,4.843963745490746e9
ThermalHydrogen{NaturalGas},1.7086590948788849e10,3.1467901017141376e9,2.755793838388276e9,1.0561247125065659e9,6.352602926631494e7,0.0,0.0,2.4108825630664143e10
ThermalHydrogenCCS{NaturalGas},7.025396521176609e9,1.4510561005610945e10,1.585862339206165e9,1.146934106211189e9,1.44681486958858e7,0.0,0.0,2.428322212090079e10
ThermalHydrogen{Coal},1.6294317824289913e10,1.1049995750671792e9,9.864447743441605e9,3.220611701797079e9,4.783127160220674e7,0.0,0.0,3.0532208116197987e10
ThermalHydrogenCCS{Coal},3.7920980036050634e9,1.9971404566981712e10,2.545048115566488e9,9.815611890375026e8,9.93280838356078e6,0.0,0.0,2.7300044683574326e10
OneWayTransmissionLink{Electricity},0.0,1.1182387990444745e11,6.066415520888503e9,0.0,0.0,0.0,0.0,1.1789029542533595e11
Battery,0.0,1.0889336378440365e10,1.0875964620554121e10,1.3387967869433856e8,0.0,0.0,0.0,2.1899180677688824e10
GasStorage{Hydrogen},0.0,1.2846108790118698e10,9.450962829054446e8,0.0,0.0,0.0,0.0,1.3791205073024143e10
TransmissionLink{Electricity},0.0,7.798556322393056e10,4.756488875070009e9,0.0,0.0,0.0,0.0,8.274205209900056e10
CO2Injection,0.0,1.6364083178002737e10,1.6266581531166565e9,0.0,0.0,0.0,0.0,1.7990741331119392e10
OneWayTransmissionLink{CO2Captured},0.0,-1.8567156524027138e9,-1.0132260060605638e8,0.0,0.0,0.0,0.0,-1.9580382530087702e9
Node{Electricity},0.0,0.0,0.0,0.0,0.0,7.059324111531285e9,0.0,7.059324111531285e9
Node{Hydrogen},0.0,0.0,0.0,0.0,0.0,1.5739709662101808e9,0.0,1.5739709662101808e9
Node{CO2},0.0,0.0,0.0,0.0,0.0,0.0,2.2053328735595904e6,2.2053328735595904e6
Total,3.455323092446967e12,2.0653218605422908e12,5.172890243150039e11,3.810727423191866e11,8.544597416375939e9,8.633295077741467e9,2.2053328735595904e6,6.436186817450439e12
