zone,Investment,FixedOM,VariableOM,Startup,NonServedDemand,Supply,UnmetPolicyPenalty,Total
aluminum_Region4Shanxi_aluminum_Region31Xinjiang,0.0,0.0,249.490132173907,0.0,0.0,0.0,0.0,249.490132173907
aluminum_Region5Innermongolia_aluminum_Region1Beijing,0.0,0.0,5692.519066829411,0.0,0.0,0.0,0.0,5692.519066829411
aluminum_Region5Innermongolia_aluminum_Region2Tianjin,0.0,0.0,1148.5447448893985,0.0,0.0,0.0,0.0,1148.5447448893985
aluminum_Region5Innermongolia_aluminum_Region3Hebei,0.0,0.0,2121.8329563309608,0.0,0.0,0.0,0.0,2121.8329563309608
aluminum_Region5Innermongolia_aluminum_Region4Shanxi,0.0,0.0,3180.408480100953,0.0,0.0,0.0,0.0,3180.408480100953
aluminum_Region5Innermongolia_aluminum_Region6Liaoning,0.0,0.0,195.98212041681904,0.0,0.0,0.0,0.0,195.98212041681904
aluminum_Region5Innermongolia_aluminum_Region7Jilin,0.0,0.0,177.26275665217494,0.0,0.0,0.0,0.0,177.26275665217494
aluminum_Region5Innermongolia_aluminum_Region8Heilongjiang,0.0,0.0,311.9487957917062,0.0,0.0,0.0,0.0,311.9487957917062
aluminum_Region5Innermongolia_aluminum_Region9Shanghai,0.0,0.0,511.5892948039909,0.0,0.0,0.0,0.0,511.5892948039909
aluminum_Region5Innermongolia_aluminum_Region10Jiangsu,0.0,0.0,656.2682625819259,0.0,0.0,0.0,0.0,656.2682625819259
aluminum_Region5Innermongolia_aluminum_Region11Zhejiang,0.0,0.0,449.42112630814796,0.0,0.0,0.0,0.0,449.42112630814796
aluminum_Region5Innermongolia_aluminum_Region12Anhui,0.0,0.0,582.4452509299737,0.0,0.0,0.0,0.0,582.4452509299737
aluminum_Region5Innermongolia_aluminum_Region13Fujian,0.0,0.0,395.91185376981974,0.0,0.0,0.0,0.0,395.91185376981974
aluminum_Region5Innermongolia_aluminum_Region14Jiangxi,0.0,0.0,467.51483051925265,0.0,0.0,0.0,0.0,467.51483051925265
aluminum_Region5Innermongolia_aluminum_Region15Shandong,0.0,0.0,737.3940406504897,0.0,0.0,0.0,0.0,737.3940406504897
aluminum_Region5Innermongolia_aluminum_Region16Henan,0.0,0.0,1202.7147890484969,0.0,0.0,0.0,0.0,1202.7147890484969
aluminum_Region5Innermongolia_aluminum_Region17Hubei,0.0,0.0,397.4375920503408,0.0,0.0,0.0,0.0,397.4375920503408
aluminum_Region5Innermongolia_aluminum_Region18Hunan,0.0,0.0,464.38856666869196,0.0,0.0,0.0,0.0,464.38856666869196
aluminum_Region5Innermongolia_aluminum_Region19Guangdong,0.0,0.0,740.0485883191863,0.0,0.0,0.0,0.0,740.0485883191863
aluminum_Region5Innermongolia_aluminum_Region20Guangxi,0.0,0.0,472.36036984487316,0.0,0.0,0.0,0.0,472.36036984487316
aluminum_Region5Innermongolia_aluminum_Region21Hainan,0.0,0.0,408.76931212000386,0.0,0.0,0.0,0.0,408.76931212000386
aluminum_Region5Innermongolia_aluminum_Region22Chongqing,0.0,0.0,401.09247290524354,0.0,0.0,0.0,0.0,401.09247290524354
aluminum_Region5Innermongolia_aluminum_Region23Sichuan,0.0,0.0,395.867626947262,0.0,0.0,0.0,0.0,395.867626947262
aluminum_Region5Innermongolia_aluminum_Region24Guizhou,0.0,0.0,311.5742529056695,0.0,0.0,0.0,0.0,311.5742529056695
aluminum_Region5Innermongolia_aluminum_Region25Yunnan,0.0,0.0,374.56683103638,0.0,0.0,0.0,0.0,374.56683103638
aluminum_Region5Innermongolia_aluminum_Region27Shaanxi,0.0,0.0,425.59723229141304,0.0,0.0,0.0,0.0,425.59723229141304
aluminum_Region5Innermongolia_aluminum_Region28Gansu,0.0,0.0,247.17740385805308,0.0,0.0,0.0,0.0,247.17740385805308
aluminum_Region5Innermongolia_aluminum_Region29Qinghai,0.0,0.0,301.43410450373335,0.0,0.0,0.0,0.0,301.43410450373335
aluminum_Region5Innermongolia_aluminum_Region30Ningxia,0.0,0.0,419.3014042755408,0.0,0.0,0.0,0.0,419.3014042755408
aluminum_Region5Innermongolia_aluminum_Region31Xinjiang,0.0,0.0,268.1956433016615,0.0,0.0,0.0,0.0,268.1956433016615
aluminum_Region6Liaoning_aluminum_Region1Beijing,0.0,0.0,923.6334518018547,0.0,0.0,0.0,0.0,923.6334518018547
aluminum_Region6Liaoning_aluminum_Region2Tianjin,0.0,0.0,964.9401863722552,0.0,0.0,0.0,0.0,964.9401863722552
aluminum_Region6Liaoning_aluminum_Region3Hebei,0.0,0.0,554.5937917173275,0.0,0.0,0.0,0.0,554.5937917173275
aluminum_Region6Liaoning_aluminum_Region4Shanxi,0.0,0.0,450.29792268472414,0.0,0.0,0.0,0.0,450.29792268472414
aluminum_Region6Liaoning_aluminum_Region5Innermongolia,0.0,0.0,316.838621877272,0.0,0.0,0.0,0.0,316.838621877272
aluminum_Region6Liaoning_aluminum_Region7Jilin,0.0,0.0,132.5874585519901,0.0,0.0,0.0,0.0,132.5874585519901
aluminum_Region6Liaoning_aluminum_Region8Heilongjiang,0.0,0.0,301.4901680962676,0.0,0.0,0.0,0.0,301.4901680962676
aluminum_Region6Liaoning_aluminum_Region9Shanghai,0.0,0.0,512.853404330145,0.0,0.0,0.0,0.0,512.853404330145
aluminum_Region6Liaoning_aluminum_Region10Jiangsu,0.0,0.0,608.0813250369788,0.0,0.0,0.0,0.0,608.0813250369788
aluminum_Region6Liaoning_aluminum_Region11Zhejiang,0.0,0.0,455.24065763154226,0.0,0.0,0.0,0.0,455.24065763154226
aluminum_Region6Liaoning_aluminum_Region12Anhui,0.0,0.0,519.9659569465629,0.0,0.0,0.0,0.0,519.9659569465629
aluminum_Region6Liaoning_aluminum_Region13Fujian,0.0,0.0,389.47234620836906,0.0,0.0,0.0,0.0,389.47234620836906
aluminum_Region6Liaoning_aluminum_Region14Jiangxi,0.0,0.0,419.56380283318987,0.0,0.0,0.0,0.0,419.56380283318987
aluminum_Region6Liaoning_aluminum_Region15Shandong,0.0,0.0,666.1539747192986,0.0,0.0,0.0,0.0,666.1539747192986
aluminum_Region6Liaoning_aluminum_Region16Henan,0.0,0.0,553.5304103285034,0.0,0.0,0.0,0.0,553.5304103285034
aluminum_Region6Liaoning_aluminum_Region17Hubei,0.0,0.0,392.7042152716255,0.0,0.0,0.0,0.0,392.7042152716255
aluminum_Region6Liaoning_aluminum_Region18Hunan,0.0,0.0,409.21116221731495,0.0,0.0,0.0,0.0,409.21116221731495
aluminum_Region6Liaoning_aluminum_Region19Guangdong,0.0,0.0,571.8400791025279,0.0,0.0,0.0,0.0,571.8400791025279
aluminum_Region6Liaoning_aluminum_Region20Guangxi,0.0,0.0,419.06947848933623,0.0,0.0,0.0,0.0,419.06947848933623
aluminum_Region6Liaoning_aluminum_Region21Hainan,0.0,0.0,390.3285178877038,0.0,0.0,0.0,0.0,390.3285178877038
aluminum_Region6Liaoning_aluminum_Region22Chongqing,0.0,0.0,383.72009812459834,0.0,0.0,0.0,0.0,383.72009812459834
aluminum_Region6Liaoning_aluminum_Region23Sichuan,0.0,0.0,381.2899213744123,0.0,0.0,0.0,0.0,381.2899213744123
aluminum_Region6Liaoning_aluminum_Region24Guizhou,0.0,0.0,319.22222772062736,0.0,0.0,0.0,0.0,319.22222772062736
aluminum_Region6Liaoning_aluminum_Region25Yunnan,0.0,0.0,366.7461343773618,0.0,0.0,0.0,0.0,366.7461343773618
